
# Curve 0 of 1, 42 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  42769  i
 2  26531  i
 3  20264  i
 4  17554  i
 5  15820  i
 6  14878  i
 7  14258  i
 8  13849  i
 9  13680  i
 10  13569  i
 11  13509  i
 12  13628  i
 13  13734  i
 14  14054  i
 15  13904  i
 16  13831  i
 17  13538  i
 18  12950  i
 19  11730  i
 20  10487  i
 21  8991  i
 22  7548  i
 23  6140  i
 24  4830  i
 25  3523  i
 26  2689  i
 27  1889  i
 28  1278  i
 29  823  i
 30  540  i
 31  329  i
 32  213  i
 33  134  i
 34  73  i
 35  32  i
 36  23  i
 37  12  i
 38  3  i
 39  3  i
 40  1  i
 42  1  i


