
# Curve 0 of 1, 53 points
# Curve title: "deg u (bin($2,10)):(1.0)"
# x y type
 0  1  i
 20  2  i
 30  5  i
 40  8  i
 50  21  i
 60  41  i
 70  61  i
 80  67  i
 90  89  i
 100  103  i
 110  123  i
 120  130  i
 130  140  i
 140  134  i
 150  149  i
 160  134  i
 170  155  i
 180  150  i
 190  134  i
 200  123  i
 210  113  i
 220  129  i
 230  118  i
 240  120  i
 250  96  i
 260  100  i
 270  94  i
 280  83  i
 290  73  i
 300  52  i
 310  42  i
 320  38  i
 330  51  i
 340  27  i
 350  17  i
 360  21  i
 370  19  i
 380  15  i
 390  9  i
 400  8  i
 410  11  i
 420  6  i
 430  4  i
 440  1  i
 450  2  i
 460  7  i
 470  3  i
 480  3  i
 490  1  i
 500  2  i
 530  1  i
 550  1  i


