
# Curve 0 of 1, 38 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  40683  i
 2  25392  i
 3  19983  i
 4  17275  i
 5  15656  i
 6  15186  i
 7  14653  i
 8  14299  i
 9  14233  i
 10  14298  i
 11  14483  i
 12  14695  i
 13  14852  i
 14  14294  i
 15  13877  i
 16  12851  i
 17  11688  i
 18  10154  i
 19  8313  i
 20  6923  i
 21  5253  i
 22  4070  i
 23  2963  i
 24  1978  i
 25  1364  i
 26  869  i
 27  552  i
 28  344  i
 29  189  i
 30  100  i
 31  45  i
 32  38  i
 33  15  i
 34  9  i
 35  1  i
 36  3  i
 37  1  i


