
# Curve 0 of 1, 39 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  40768  i
 2  25367  i
 3  19989  i
 4  17430  i
 5  16156  i
 6  15183  i
 7  14889  i
 8  14373  i
 9  14174  i
 10  14452  i
 11  14682  i
 12  14618  i
 13  14864  i
 14  14496  i
 15  14078  i
 16  13045  i
 17  11692  i
 18  10098  i
 19  8635  i
 20  7061  i
 21  5609  i
 22  4176  i
 23  3002  i
 24  2058  i
 25  1346  i
 26  895  i
 27  548  i
 28  373  i
 29  193  i
 30  121  i
 31  52  i
 32  34  i
 33  22  i
 34  8  i
 35  2  i
 36  7  i
 37  2  i
 40  1  i


