
# Curve 0 of 1, 54 points
# Curve title: "deg u (bin($2,10)):(1.0)"
# x y type
 10  1  i
 20  3  i
 30  2  i
 40  15  i
 50  18  i
 60  42  i
 70  51  i
 80  67  i
 90  82  i
 100  111  i
 110  133  i
 120  115  i
 130  104  i
 140  156  i
 150  127  i
 160  172  i
 170  144  i
 180  148  i
 190  150  i
 200  137  i
 210  113  i
 220  128  i
 230  112  i
 240  107  i
 250  113  i
 260  95  i
 270  78  i
 280  77  i
 290  66  i
 300  68  i
 310  54  i
 320  41  i
 330  38  i
 340  29  i
 350  16  i
 360  21  i
 370  26  i
 380  14  i
 390  15  i
 400  9  i
 410  9  i
 420  3  i
 430  8  i
 440  2  i
 450  4  i
 460  3  i
 470  3  i
 480  1  i
 510  1  i
 520  2  i
 530  1  i
 550  1  i
 560  1  i


