
# Curve 0 of 1, 47 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  75123  i
 2  46054  i
 3  35082  i
 4  29646  i
 5  26469  i
 6  24454  i
 7  23700  i
 8  22679  i
 9  22402  i
 10  21343  i
 11  20683  i
 12  20522  i
 13  20102  i
 14  19761  i
 15  20046  i
 16  20071  i
 17  19827  i
 18  19398  i
 19  18684  i
 20  17741  i
 21  16202  i
 22  14351  i
 23  12366  i
 24  10244  i
 25  8329  i
 26  6622  i
 27  5025  i
 28  3545  i
 29  2650  i
 30  1832  i
 31  1232  i
 32  879  i
 33  517  i
 34  320  i
 35  177  i
 36  121  i
 37  87  i
 38  32  i
 39  35  i
 40  7  i
 41  8  i
 42  2  i
 43  3  i
 44  1  i
 45  1  i
 47  1  i


