0.8 1.0327955589886444 22.2 2.973961069759395 40797.9 484.46383880648006
8.9 2.64365067451978 21.5 4.1163630117428225 25568.3 253.57578310591447
44.9 5.78215646046813 41.2 5.533734925185902 20051.0 165.08179790637126
99.0 11.392004993756707 77.4 7.58946638440411 17392.1 273.0146312725545
147.1 13.42013412749664 117.3 8.551153268549351 15981.6 288.84490263423
187.5 18.957554929074817 144.9 12.114729327007957 15233.5 200.01791586422118
201.5 12.085344660188866 182.2 11.80207138128256 14679.2 171.21059157267888
230.1 13.876038499674339 207.0 13.540064007726599 14382.7 157.14540329827588
237.0 18.281745601069453 226.5 22.760833806246104 14374.0 144.9988505701568
238.7 12.211561006776416 231.5 14.222439234455452 14414.9 271.40435188519405
237.2 13.011106366827107 230.4 12.764534199622537 14566.8 197.8404519921152
218.0 9.201449161228174 221.8 11.688550903436328 14707.7 175.11903887863758
209.0 13.912424503139471 206.6 13.125039682479695 14784.6 232.74029398547307
191.8 14.335658726096653 195.8 17.44706279005151 14489.2 178.04980576606462
157.3 7.717944458640958 177.4 8.896940797575061 13965.1 222.12181342677712
134.9 7.992357460585567 146.5 14.167647024902273 12974.5 192.93018311180745
114.8 6.0699624747146865 121.6 11.47170431975999 11832.4 164.11120890691436
93.2 9.496198069637014 97.7 11.27484909975394 10220.5 166.87204013188602
75.1 6.045200116161949 76.2 5.769652406245015 8576.2 142.1234205423816
53.9 7.992357460585567 54.3 7.439384681843279 7004.3 152.61502037625405
45.5 6.587024281789835 48.7 8.056053624449133 5395.1 111.1609943580331
33.2 4.6139883927995395 34.2 6.285786435372356 4109.0 91.37833441248533
22.9 3.3149493041204856 24.4 6.686636756330578 2975.4 72.24372329521475
17.6 2.011080417199781 17.6 5.18973345494095 2056.9 84.01646663997877
11.7 2.3118054512532935 12.7 3.4009802508492557 1375.1 52.30349467822925
9.3 2.71006354989038 8.0 2.8284271247461903 880.3 26.436716891475005
5.6 2.1186998109427604 6.6 2.3190036174568114 566.1 28.57135317450369
3.0 1.632993161855452 3.4 2.1186998109427604 347.0 15.993054047860207
2.7 1.4181364924121764 3.2 1.2292725943057183 200.9 14.828276291524169
2.0 1.4142135623730951 1.8 1.8135294011647258 109.0 11.566234381931649
1.1 1.286683937707919 1.2 1.0327955589886444 59.3 8.206366092518932
0.7 0.48304589153964794 0.9 1.286683937707919 32.3 6.848357467305572
0.3 0.4830458915396479 0.9 0.8755950357709132 15.9 3.6040101122068027
0.4 0.5163977794943223 0.2 0.42163702135578396 8.5 1.9578900207451218
0.1 0.31622776601683794 0.0 0.0 3.7 1.888562063228706
0.1 0.31622776601683794 0.0 0.0 1.8 2.0439612955674527
0.1 0.31622776601683794 0.2 0.42163702135578396 1.0 1.0540925533894598
0.0 0.0 0.0 0.0 0.1 0.31622776601683794
0.0 0.0 0.0 0.0 0.2 0.42163702135578396
0.0 0.0 0.0 0.0 0.2 0.42163702135578396
0.0 0.0 0.1 0.31622776601683794 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
