
# Curve 0 of 1, 37 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  41199  i
 2  25335  i
 3  20006  i
 4  17410  i
 5  15763  i
 6  15048  i
 7  14577  i
 8  14253  i
 9  14542  i
 10  14533  i
 11  14425  i
 12  14480  i
 13  14377  i
 14  14419  i
 15  13840  i
 16  12947  i
 17  11914  i
 18  10296  i
 19  8500  i
 20  7103  i
 21  5313  i
 22  4049  i
 23  2953  i
 24  2106  i
 25  1386  i
 26  897  i
 27  606  i
 28  349  i
 29  179  i
 30  111  i
 31  70  i
 32  36  i
 33  20  i
 34  8  i
 35  4  i
 37  1  i


