
# Curve 0 of 1, 50 points
# Curve title: "deg u (bin($2,10)):(1.0)"
# x y type
 30  5  i
 40  12  i
 50  19  i
 60  41  i
 70  52  i
 80  62  i
 90  116  i
 100  92  i
 110  108  i
 120  137  i
 130  127  i
 140  144  i
 150  132  i
 160  155  i
 170  145  i
 180  143  i
 190  125  i
 200  132  i
 210  114  i
 220  120  i
 230  123  i
 240  105  i
 250  94  i
 260  88  i
 270  82  i
 280  70  i
 290  63  i
 300  62  i
 310  59  i
 320  49  i
 330  42  i
 340  39  i
 350  33  i
 360  25  i
 370  22  i
 380  21  i
 390  19  i
 400  12  i
 410  7  i
 420  7  i
 430  9  i
 440  7  i
 450  4  i
 460  3  i
 470  3  i
 480  3  i
 490  3  i
 520  1  i
 530  1  i


