
# Curve 0 of 1, 53 points
# Curve title: "deg u (bin($2,10)):(1.0)"
# x y type
 20  3  i
 30  5  i
 40  7  i
 50  17  i
 60  50  i
 70  57  i
 80  95  i
 90  86  i
 100  97  i
 110  121  i
 120  127  i
 130  137  i
 140  151  i
 150  130  i
 160  162  i
 170  140  i
 180  155  i
 190  130  i
 200  138  i
 210  117  i
 220  118  i
 230  121  i
 240  110  i
 250  87  i
 260  86  i
 270  77  i
 280  67  i
 290  68  i
 300  51  i
 310  45  i
 320  49  i
 330  34  i
 340  29  i
 350  25  i
 360  24  i
 370  26  i
 380  16  i
 390  23  i
 400  17  i
 410  4  i
 420  5  i
 430  7  i
 440  5  i
 450  5  i
 460  1  i
 470  3  i
 480  2  i
 500  2  i
 510  2  i
 530  1  i
 540  1  i
 550  1  i


