
# Curve 0 of 1, 44 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  75096  i
 2  45573  i
 3  34899  i
 4  29446  i
 5  26188  i
 6  24249  i
 7  23392  i
 8  22460  i
 9  21811  i
 10  21221  i
 11  20767  i
 12  20244  i
 13  20011  i
 14  20072  i
 15  19834  i
 16  19960  i
 17  20051  i
 18  19481  i
 19  18637  i
 20  17842  i
 21  15830  i
 22  14463  i
 23  12358  i
 24  10169  i
 25  8339  i
 26  6561  i
 27  4951  i
 28  3698  i
 29  2648  i
 30  1834  i
 31  1184  i
 32  778  i
 33  508  i
 34  336  i
 35  245  i
 36  130  i
 37  64  i
 38  43  i
 39  13  i
 40  5  i
 41  4  i
 42  5  i
 43  3  i


