
# Curve 0 of 1, 44 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  42860  i
 2  26608  i
 3  20485  i
 4  17335  i
 5  15680  i
 6  14698  i
 7  14057  i
 8  13968  i
 9  13696  i
 10  13377  i
 11  13397  i
 12  13483  i
 13  13816  i
 14  13849  i
 15  14123  i
 16  13952  i
 17  13692  i
 18  12774  i
 19  11881  i
 20  10649  i
 21  9257  i
 22  7742  i
 23  6329  i
 24  4763  i
 25  3705  i
 26  2698  i
 27  1932  i
 28  1294  i
 29  871  i
 30  558  i
 31  363  i
 32  210  i
 33  122  i
 34  73  i
 35  44  i
 36  27  i
 37  17  i
 38  4  i
 39  5  i
 40  5  i
 42  2  i
 43  1  i
 44  1  i


