
# Curve 0 of 1, 44 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  75914  i
 2  46128  i
 3  35480  i
 4  29844  i
 5  26668  i
 6  24706  i
 7  23889  i
 8  22787  i
 9  22188  i
 10  21595  i
 11  20890  i
 12  20271  i
 13  20072  i
 14  20013  i
 15  19943  i
 16  20170  i
 17  19965  i
 18  19578  i
 19  19088  i
 20  17905  i
 21  16149  i
 22  14423  i
 23  12463  i
 24  10435  i
 25  8324  i
 26  6460  i
 27  4994  i
 28  3742  i
 29  2682  i
 30  1838  i
 31  1278  i
 32  811  i
 33  556  i
 34  322  i
 35  201  i
 36  123  i
 37  73  i
 38  25  i
 39  24  i
 40  16  i
 41  6  i
 42  7  i
 43  1  i


