
# Curve 0 of 1, 45 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  75277  i
 2  46128  i
 3  34939  i
 4  29773  i
 5  26456  i
 6  24632  i
 7  23446  i
 8  22666  i
 9  22171  i
 10  21596  i
 11  20770  i
 12  20634  i
 13  20322  i
 14  20323  i
 15  19975  i
 16  20165  i
 17  19966  i
 18  19598  i
 19  18901  i
 20  17741  i
 21  16322  i
 22  14728  i
 23  12337  i
 24  10405  i
 25  8349  i
 26  6536  i
 27  4965  i
 28  3700  i
 29  2695  i
 30  1820  i
 31  1200  i
 32  807  i
 33  526  i
 34  329  i
 35  214  i
 36  111  i
 37  62  i
 38  33  i
 39  30  i
 40  10  i
 41  7  i
 42  2  i
 43  2  i
 44  2  i


