
# Curve 0 of 1, 44 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  75668  i
 2  46471  i
 3  35083  i
 4  29424  i
 5  26168  i
 6  24716  i
 7  23673  i
 8  22828  i
 9  22041  i
 10  21336  i
 11  20780  i
 12  20335  i
 13  19912  i
 14  19888  i
 15  20177  i
 16  19915  i
 17  19719  i
 18  19460  i
 19  18605  i
 20  17684  i
 21  16166  i
 22  14271  i
 23  12420  i
 24  10229  i
 25  8296  i
 26  6588  i
 27  4932  i
 28  3696  i
 29  2616  i
 30  1847  i
 31  1184  i
 32  797  i
 33  504  i
 34  327  i
 35  193  i
 36  137  i
 37  80  i
 38  35  i
 39  25  i
 40  6  i
 41  3  i
 42  2  i
 45  1  i


