
# Curve 0 of 1, 42 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  42202  i
 2  26071  i
 3  20362  i
 4  17338  i
 5  15401  i
 6  14864  i
 7  14127  i
 8  13866  i
 9  13290  i
 10  13395  i
 11  13358  i
 12  13528  i
 13  13483  i
 14  13902  i
 15  14063  i
 16  13880  i
 17  13557  i
 18  12924  i
 19  11955  i
 20  10363  i
 21  9133  i
 22  7679  i
 23  6171  i
 24  4896  i
 25  3619  i
 26  2594  i
 27  1870  i
 28  1292  i
 29  877  i
 30  535  i
 31  323  i
 32  205  i
 33  118  i
 34  63  i
 35  44  i
 36  27  i
 37  11  i
 38  4  i
 39  3  i
 40  1  i
 41  1  i


