
# Curve 0 of 1, 38 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  40660  i
 2  25673  i
 3  20251  i
 4  17605  i
 5  15819  i
 6  15320  i
 7  14742  i
 8  14518  i
 9  14437  i
 10  14354  i
 11  14727  i
 12  15011  i
 13  15033  i
 14  14695  i
 15  14010  i
 16  13153  i
 17  11810  i
 18  10243  i
 19  8793  i
 20  7125  i
 21  5339  i
 22  4249  i
 23  3054  i
 24  2196  i
 25  1311  i
 26  913  i
 27  561  i
 28  327  i
 29  192  i
 30  111  i
 31  70  i
 32  29  i
 33  14  i
 34  5  i
 35  5  i
 36  1  i
 39  1  i


