
# Curve 0 of 1, 39 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  40805  i
 2  25616  i
 3  20010  i
 4  17554  i
 5  16113  i
 6  15106  i
 7  14553  i
 8  14282  i
 9  14433  i
 10  14249  i
 11  14650  i
 12  14660  i
 13  14904  i
 14  14519  i
 15  13717  i
 16  12872  i
 17  11885  i
 18  10344  i
 19  8565  i
 20  7010  i
 21  5461  i
 22  4038  i
 23  3010  i
 24  2033  i
 25  1344  i
 26  884  i
 27  616  i
 28  371  i
 29  203  i
 30  94  i
 31  56  i
 32  30  i
 33  14  i
 34  12  i
 35  2  i
 37  1  i
 39  1  i
 40  1  i


