
# Curve 0 of 1, 41 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  42479  i
 2  26395  i
 3  20376  i
 4  17346  i
 5  15625  i
 6  14942  i
 7  14104  i
 8  13787  i
 9  13649  i
 10  13465  i
 11  13439  i
 12  13627  i
 13  13866  i
 14  14011  i
 15  13852  i
 16  14025  i
 17  13749  i
 18  13124  i
 19  12010  i
 20  10616  i
 21  9311  i
 22  7684  i
 23  6142  i
 24  4954  i
 25  3696  i
 26  2704  i
 27  1904  i
 28  1323  i
 29  875  i
 30  565  i
 31  360  i
 32  207  i
 33  130  i
 34  60  i
 35  32  i
 36  19  i
 37  13  i
 38  5  i
 39  1  i
 40  4  i


