0.6 0.8432740427115678 17.5 5.1908038341324785 42845.3 382.464537208644
6.2 1.8737959096740262 14.7 3.529242915351047 26585.0 223.64654653666747
31.2 3.8239014399199966 30.6 7.396695959082752 20494.1 238.59982769855006
68.9 7.665941994736634 60.4 8.64355893779357 17456.4 146.6834838843298
118.7 8.88256719648098 90.8 10.411532067856296 15714.3 187.50943679956188
152.8 13.248060654718905 123.8 13.806600675844225 14795.7 187.74690410230468
176.4 7.919034733546198 150.9 10.407796223131111 14207.7 126.91733967867083
198.9 12.76671018269346 177.5 15.925172247455004 13923.6 157.43584231185872
213.2 11.153474794878948 199.8 10.737266360153727 13580.0 167.3160681664097
228.5 14.638230008364323 213.2 8.804039476916895 13463.6 127.23399266268778
231.1 13.11021654198655 220.6 20.38081886916661 13476.5 104.66693205911152
217.3 21.509946019871315 228.4 14.60745623911904 13628.9 129.17382775848122
199.9 8.5693251387337 213.5 12.039287538905466 13777.2 143.0095567902136
188.5 14.13624183909335 200.7 13.719815353470809 14057.8 144.55356561957694
168.9 17.278438715475552 189.0 14.468356276140469 14132.6 171.76806067097186
149.5 11.946640624971616 166.8 13.91881220985948 14054.6 138.99496393754703
133.6 10.286992865858428 144.7 10.842816362304891 13652.7 87.6229929235979
118.4 6.552353266829662 118.9 10.877601859887234 12973.8 164.06421507040062
94.7 9.250225222483325 102.6 9.203863922891902 11920.8 137.15749260531769
77.4 9.383200117467624 75.5 9.582971007643367 10608.8 118.76568902207778
61.6 7.351492667781451 70.0 9.092121131323903 9211.3 140.9657562830223
52.1 5.78215646046813 46.7 6.1472667819844045 7725.2 108.06664610322649
39.5 5.275730597114805 39.9 8.67243397848096 6241.4 98.47977795804916
30.9 5.685263601823773 28.3 5.457919831665621 4910.5 100.25661518767173
21.0 4.189935029992178 21.2 4.263540521418529 3690.1 84.54512273205225
17.3 3.8311588035185618 13.1 5.10881590977792 2700.0 52.58221076456265
12.5 3.4399612400917152 8.3 2.1108186931983415 1925.0 39.40107161543255
9.2 5.094659513211413 7.2 2.8205594401741574 1310.0 17.029386365926403
5.9 1.728840330651992 5.6 2.7968235951204043 877.9 40.29460950990288
4.0 1.699673171197595 3.8 1.873795909674026 562.6 17.03069124975391
3.3 1.4944341180973264 1.3 1.0593499054713802 345.9 20.728134396408077
1.6 1.1737877907772674 1.5 0.8498365855987975 209.3 16.58010856418015
1.0 0.9428090415820634 1.7 1.0593499054713802 124.8 7.871185143010902
0.9 0.8755950357709131 0.4 0.6992058987801011 69.7 8.538149682454623
0.6 0.5163977794943222 0.6 0.9660917830792959 39.9 6.081849134012524
0.4 0.5163977794943223 0.7 0.8232726023485646 22.1 3.573047252229764
0.1 0.31622776601683794 0.1 0.31622776601683794 11.2 3.22490309931942
0.2 0.42163702135578396 0.1 0.31622776601683794 4.6 2.3190036174568114
0.0 0.0 0.1 0.31622776601683794 3.3 1.70293863659264
0.0 0.0 0.0 0.0 1.7 1.6363916944844767
0.0 0.0 0.0 0.0 0.7 1.2516655570345725
0.2 0.42163702135578396 0.0 0.0 0.7 0.8232726023485646
0.0 0.0 0.0 0.0 0.4 0.5163977794943222
0.0 0.0 0.0 0.0 0.1 0.31622776601683794
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.1 0.31622776601683794
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
