
# Curve 0 of 1, 41 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  43256  i
 2  26627  i
 3  20611  i
 4  17283  i
 5  15544  i
 6  14716  i
 7  14379  i
 8  13699  i
 9  13493  i
 10  13610  i
 11  13489  i
 12  13779  i
 13  13731  i
 14  14249  i
 15  14143  i
 16  14247  i
 17  13613  i
 18  12984  i
 19  11803  i
 20  10547  i
 21  9243  i
 22  7725  i
 23  6142  i
 24  5116  i
 25  3683  i
 26  2658  i
 27  1959  i
 28  1333  i
 29  832  i
 30  549  i
 31  356  i
 32  209  i
 33  127  i
 34  72  i
 35  43  i
 36  23  i
 37  12  i
 38  4  i
 39  4  i
 40  2  i


