
# Curve 0 of 1, 47 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  75806  i
 2  46298  i
 3  35429  i
 4  29935  i
 5  26710  i
 6  24670  i
 7  23525  i
 8  22934  i
 9  22086  i
 10  21672  i
 11  21048  i
 12  20805  i
 13  20214  i
 14  20182  i
 15  20244  i
 16  20375  i
 17  20292  i
 18  20002  i
 19  19257  i
 20  18187  i
 21  16428  i
 22  14535  i
 23  12279  i
 24  10771  i
 25  8566  i
 26  6726  i
 27  5114  i
 28  3834  i
 29  2726  i
 30  1891  i
 31  1317  i
 32  861  i
 33  510  i
 34  349  i
 35  204  i
 36  145  i
 37  56  i
 38  44  i
 39  18  i
 40  16  i
 41  7  i
 42  3  i
 43  1  i
 44  1  i
 45  2  i
 46  1  i


