
# Curve 0 of 1, 44 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  42571  i
 2  26622  i
 3  20084  i
 4  17319  i
 5  15656  i
 6  14317  i
 7  14046  i
 8  13771  i
 9  13315  i
 10  13212  i
 11  13332  i
 12  13591  i
 13  13750  i
 14  14175  i
 15  14150  i
 16  14107  i
 17  13523  i
 18  12685  i
 19  11801  i
 20  10594  i
 21  9039  i
 22  7942  i
 23  6222  i
 24  4857  i
 25  3636  i
 26  2669  i
 27  1915  i
 28  1319  i
 29  885  i
 30  566  i
 31  323  i
 32  202  i
 33  127  i
 34  58  i
 35  36  i
 36  21  i
 37  12  i
 38  10  i
 39  3  i
 40  1  i
 41  1  i
 42  1  i
 47  1  i


