
# Curve 0 of 1, 37 points
# Curve title: "net skip 1 u 3:(1.0)"
# x y type
 1  40127  i
 2  25305  i
 3  19787  i
 4  17147  i
 5  15889  i
 6  15044  i
 7  14545  i
 8  14466  i
 9  14471  i
 10  14444  i
 11  14409  i
 12  14688  i
 13  14900  i
 14  14473  i
 15  14014  i
 16  12906  i
 17  11782  i
 18  10264  i
 19  8539  i
 20  6878  i
 21  5411  i
 22  4056  i
 23  2959  i
 24  2031  i
 25  1428  i
 26  876  i
 27  567  i
 28  339  i
 29  229  i
 30  128  i
 31  54  i
 32  30  i
 33  9  i
 34  7  i
 35  5  i
 36  1  i


