0 0 1.53925	0 0 0.30006
0.000244141 3.01351 1.85213	0 8.42118 0.39723
0.000488281 2.49922 2.18248	0 4.35621 0.505404
0.000732422 2.85607 2.52444	0 8.14151 0.623419
0.000976562 3.2079 2.87339	0 9.71199 0.752726
0.0012207 3.76527 3.22668	0 13.0748 0.898013
0.00146484 4.04153 3.58385	0 17.4495 1.06672
0.00170898 3.16386 3.94659	0 12.0302 1.2677
0.00195312 3.32887 4.3182	0 8.81686 1.50965
0.00219727 5.29313 4.70281	0 38.3267 1.79986
0.00244141 5.15119 5.10449	0 26.6136 2.14318
0.00268555 5.01929 5.52641	0 25.4514 2.54079
0.00292969 4.2353 5.97014	0 15.6815 2.98855
0.00317383 6.42927 6.43529	0 28.0125 3.47525
0.00341797 5.942 6.91948	0 29.7404 3.98251
0.00366211 7.18383 7.41864	0 60.809 4.48757
0.00390625 8.50895 7.92755	0 86.3868 4.96929
0.00415039 9.15693 8.44058	0 72.6789 5.41542
0.00439453 9.22668 8.95228	0 92.3125 5.82781
0.00463867 9.46126 9.45788	0 91.1015 6.22268
0.00488281 10.3138 9.95353	0 100.082 6.62466
0.00512695 11.1762 10.4362	0 111.544 7.05613
0.00537109 10.5733 10.9035	0 143.517 7.52573
0.00561523 10.9289 11.3531	0 144.572 8.02069
0.00585938 11.6516 11.7822	0 133.043 8.50763
0.00610352 12.9114 12.1872	0 136.367 8.94322
0.00634766 12.6166 12.5639	0 180.721 9.29178
0.0065918 14.6028 12.9067	0 217.154 9.54251
0.00683594 13.1908 13.2096	0 190.306 9.71722
0.00708008 14.0189 13.4665	0 182.074 9.86377
0.00732422 13.4985 13.672	0 196.333 10.0371
0.00756836 14.3166 13.8219	0 181.329 10.2775
0.0078125 15.404 13.9145	0 253.04 10.5969
0.00805664 16.5239 13.9508	0 275.981 10.9794
0.00830078 16.5121 13.9346	0 300.886 11.3943
0.00854492 15.1719 13.8727	0 183.788 11.8124
0.00878906 10.4017 13.7737	0 156.951 12.2146
0.0090332 13.8117 13.6471	0 241.548 12.5882
0.00927734 12.4455 13.5027	0 136.377 12.914
0.00952148 14.7453 13.3492	0 223.177 13.1546
0.00976562 12.487 13.194	0 176.722 13.2545
0.0100098 13.4525 13.0423	0 181.761 13.1555
0.0102539 14.0138 12.8979	0 212.717 12.8227
0.010498 10.3629 12.763	0 104.682 12.2654
0.0107422 12.647 12.6387	0 159.196 11.5417
0.0109863 12.6034 12.5256	0 156.093 10.7424
0.0112305 12.3997 12.4239	0 151.938 9.96208
0.0114746 13.6921 12.3336	0 289.26 9.26967
0.0117188 10.8943 12.2549	0 88.8452 8.69325
0.0119629 12.0642 12.1878	0 134.461 8.22336
0.012207 12.1605 12.132	0 153.923 7.83102
0.0124512 11.6625 12.0873	0 119.95 7.48941
0.0126953 11.3049 12.0529	0 126.992 7.18766
0.0129395 11.7667 12.028	0 139.324 6.9315
0.0131836 12.9271 12.0115	0 136.66 6.73372
0.0134277 12.014 12.0026	0 145.529 6.60296
0.0136719 12.3688 12.0007	0 162.815 6.5389
0.013916 11.2459 12.0056	0 154.519 6.53656
0.0141602 11.7019 12.0177	0 129.622 6.59616
0.0144043 12.0894 12.038	0 117.278 6.73201
0.0146484 12.1681 12.0678	0 108.124 6.97459
0.0148926 12.7019 12.1086	0 130.158 7.36372
0.0151367 10.919 12.1617	0 134.333 7.93471
0.0153809 12.625 12.2278	0 124.752 8.70288
0.015625 11.1553 12.3069	0 124.724 9.65264
0.0158691 12.5961 12.3979	0 168.242 10.7359
0.0161133 11.8278 12.4983	0 170.631 11.8802
0.0163574 13.0275 12.6047	0 131.894 13.0039
0.0166016 12.9852 12.7124	0 218.865 14.0304
0.0168457 11.9864 12.8162	0 161.347 14.8994
0.0170898 12.6599 12.9108	0 148.143 15.5714
0.017334 15.1669 12.9913	0 210.162 16.028
0.0175781 14.0211 13.0534	0 157.778 16.2704
0.0178223 11.5965 13.0946	0 91.1171 16.3142
0.0180664 14.0213 13.1141	0 239.539 16.1841
0.0183105 12.5902 13.1131	0 121.132 15.9056
0.0185547 16.3412 13.0951	0 303.791 15.5001
0.0187988 11.7631 13.0652	0 131.917 14.9839
0.019043 12.7273 13.03	0 226.756 14.3747
0.0192871 13.4052 12.9967	0 218.954 13.7011
0.0195312 12.7564 12.9725	0 144.52 13.0095
0.0197754 12.1246 12.9634	0 122.434 12.3634
0.0200195 11.6067 12.9742	0 170.51 11.8334
0.0202637 11.7017 13.0072	0 110.879 11.4817
0.0205078 12.9204 13.0628	0 165.281 11.3454
0.020752 15.2964 13.1391	0 234.428 11.4244
0.0209961 11.3894 13.2328	0 108.21 11.6781
0.0212402 12.4832 13.3392	0 138.075 12.0325
0.0214844 15.2792 13.4532	0 165.78 12.3993
0.0217285 13.6215 13.5693	0 363.856 12.7012
0.0219727 13.0742 13.6826	0 150.911 12.8967
0.0222168 11.9496 13.7885	0 149.069 12.9925
0.0224609 16.5811 13.8833	0 212.717 13.0373
0.0227051 15.1202 13.9646	0 198.707 13.0974
0.0229492 13.5436 14.0308	0 205.939 13.2241
0.0231934 12.984 14.0823	0 164.565 13.4284
0.0234375 14.1274 14.1207	0 211.105 13.6763
0.0236816 16.0223 14.1493	0 233.839 13.9068
0.0239258 13.7911 14.1726	0 247.894 14.0653
0.0241699 16.9518 14.1962	0 240.439 14.1363
0.0244141 11.097 14.2254	0 172.079 14.1585
0.0246582 13.8853 14.2652	0 249.187 14.2151
0.0249023 13.7362 14.3193	0 175.538 14.4027
0.0251465 13.3211 14.3897	0 166.276 14.7918
0.0253906 13.5432 14.477	0 141.33 15.3952
0.0256348 14.9286 14.5804	0 152.429 16.1591
0.0258789 13.8013 14.6986	0 179.351 16.9803
0.026123 19.0576 14.83	0 702.33 17.7464
0.0263672 14.1749 14.9735	0 227.173 18.3792
0.0266113 15.1485 15.1279	0 273.24 18.8626
0.0268555 13.836 15.2922	0 220.088 19.2404
0.0270996 13.4205 15.465	0 176.108 19.5843
0.0273438 14.0629 15.6441	0 140.144 19.949
0.0275879 16.3171 15.8267	0 261.391 20.337
0.027832 18.0089 16.0095	0 327.695 20.6926
0.0280762 17.6872 16.1893	0 442.013 20.9269
0.0283203 16.5686 16.3638	0 245.688 20.9602
