0 0 3.42851	0 0 1.95139
0.000244141 7.04282 4.0833	0 70.1484 2.51992
0.000488281 7.64675 4.75837	0 67.8379 3.14138
0.000732422 5.31765 5.43802	0 31.9867 3.81395
0.000976562 7.32066 6.10971	0 46.2779 4.54931
0.0012207 7.64813 6.76547	0 44.8669 5.37172
0.00146484 7.96009 7.40247	0 84.4489 6.31278
0.00170898 7.11564 8.02268	0 49.4082 7.40549
0.00195312 10.0294 8.63168	0 84.0311 8.68258
0.00219727 8.31625 9.23709	0 76.3293 10.1834
0.00244141 9.42654 9.84676	0 114.33 11.9681
0.00268555 9.75458 10.4674	0 160.08 14.1313
0.00292969 9.62358 11.1035	0 81.7912 16.8021
0.00317383 11.8636 11.7572	0 154.519 20.1199
0.00341797 10.2233 12.4285	0 74.0656 24.1879
0.00366211 14.3309 13.116	0 171.886 29.0184
0.00390625 14.2698 13.8181	0 198.183 34.4988
0.00415039 17.9004 14.5338	0 385.541 40.4014
0.00439453 14.261 15.2626	0 346.468 46.4448
0.00463867 13.9291 16.0052	0 202.517 52.3899
0.00488281 17.3711 16.762	0 989.622 58.1335
0.00512695 15.5275 17.5324	0 245.656 63.7607
0.00537109 18.2502 18.3142	0 340.293 69.5278
0.00561523 17.8561 19.1024	0 544.472 75.7766
0.00585938 20.871 19.8898	0 405.272 82.8089
0.00610352 20.9789 20.6672	0 299.677 90.7684
0.00634766 19.8467 21.4246	0 583.64 99.5781
0.0065918 23.2706 22.1528	0 701.466 108.966
0.00683594 28.6109 22.8441	0 1449.89 118.576
0.00708008 22.7552 23.4933	0 786.831 128.115
0.00732422 25.3853 24.0977	0 1298.99 137.476
0.00756836 26.2408 24.6566	0 855.653 146.752
0.0078125 21.5112 25.1705	0 498.471 156.13
0.00805664 24.4922 25.6404	0 818.707 165.701
0.00830078 26.915 26.0674	0 690.589 175.289
0.00854492 26.9877 26.4523	0 951.414 184.398
0.00878906 29.7947 26.7965	0 2084.07 192.329
0.0090332 31.6466 27.102	0 1683.79 198.441
0.00927734 27.8783 27.3717	0 750.968 202.424
0.00952148 25.1375 27.6099	0 1397.21 204.496
0.00976562 23.1941 27.8218	0 466.359 205.42
0.0100098 29.3444 28.0127	0 1004.72 206.37
0.0102539 31.9947 28.1879	0 1189.41 208.704
0.010498 26.7977 28.3514	0 781.837 213.709
0.0107422 32.2039 28.5055	0 990.975 222.375
0.0109863 25.7667 28.651	0 545.513 235.192
0.0112305 26.8543 28.7866	0 521.061 251.977
0.0114746 27.8975 28.9098	0 956.049 271.764
0.0117188 32.3593 29.0176	0 3232.38 292.81
0.0119629 26.426 29.107	0 850.686 312.805
0.012207 31.2884 29.1763	0 1154.28 329.248
