0 0 1.93947	0 0 0.40482
0.000244141 3.47374 2.33555	0 10.8816 0.558349
0.000488281 3.16348 2.75223	0 8.07715 0.741715
0.000732422 3.90795 3.18047	0 15.4401 0.952527
0.000976562 4.18407 3.61235	0 19.0365 1.18702
0.0012207 4.52965 4.04193	0 13.5106 1.44127
0.00146484 3.87004 4.46586	0 13.7992 1.71308
0.00170898 5.93994 4.88344	0 38.0495 2.00389
0.00195312 5.17282 5.29636	0 22.9997 2.31992
0.00219727 5.27023 5.70808	0 31.3339 2.67134
0.00244141 6.48856 6.12312	0 56.1665 3.06906
0.00268555 5.39679 6.54635	0 26.1389 3.5201
0.00292969 6.85849 6.98239	0 61.2979 4.02318
0.00317383 7.10125 7.43514	0 45.6849 4.56762
0.00341797 7.73721 7.90752	0 54.8336 5.13714
0.00366211 8.11511 8.40122	0 47.7489 5.71913
0.00390625 9.01833 8.91654	0 64.4579 6.31709
0.00415039 8.89649 9.45232	0 83.9797 6.96175
0.00439453 9.55174 10.0058	0 94.4009 7.71557
0.00463867 9.64361 10.5725	0 89.6725 8.66642
0.00488281 11.5133 11.1466	0 160.062 9.90984
0.00512695 10.4996 11.7211	0 75.5721 11.5238
0.00537109 13.7575 12.2881	0 192.787 13.544
0.00561523 13.5546 12.8398	0 188.938 15.9483
0.00585938 12.6634 13.3688	0 146.813 18.6561
0.00610352 15.4459 13.8687	0 263.858 21.5438
0.00634766 16.9417 14.334	0 564.975 24.4678
0.0065918 13.9479 14.7606	0 270.211 27.2866
0.00683594 15.6518 15.1455	0 248.769 29.8748
0.00708008 15.3801 15.4862	0 311.188 32.1281
0.00732422 13.6247 15.7815	0 192.837 33.9637
0.00756836 18.2189 16.031	0 320.691 35.3227
0.0078125 19.284 16.2357	0 457.688 36.1746
0.00805664 16.3423 16.3985	0 260.83 36.5218
0.00830078 18.1162 16.524	0 279.089 36.3999
0.00854492 16.9624 16.6188	0 322.961 35.875
0.00878906 16.4231 16.6905	0 304.844 35.0427
0.0090332 16.7715 16.7469	0 243.551 34.0299
0.00927734 15.4048 16.7948	0 322.835 32.9964
0.00952148 16.9857 16.8391	0 190.123 32.1246
0.00976562 14.5463 16.8818	0 203.817 31.59
0.0100098 17.8332 16.9223	0 365.878 31.5139
0.0102539 16.6988 16.9577	0 274.553 31.9154
0.010498 18.5448 16.9839	0 381.736 32.6878
0.0107422 16.3068 16.9968	0 253.982 33.6156
0.0109863 19.7821 16.9933	0 540.115 34.4331
