0 0 2.78409	0 0 0.817503
0.000244141 5.84174 3.31887	0 39.4833 1.04203
0.000488281 5.1817 3.87048	0 29.7644 1.28111
0.000732422 5.11155 4.42555	0 26.3282 1.53171
0.000976562 6.43347 4.97299	0 42.2577 1.79478
0.0012207 5.99563 5.50512	0 34.0016 2.0749
0.00146484 6.07338 6.01817	0 43.9909 2.37979
0.00170898 6.5747 6.51217	0 44.8174 2.72093
0.00195312 6.62801 6.99014	0 54.0523 3.11504
0.00219727 7.47251 7.45708	0 61.7928 3.58433
0.00244141 8.46235 7.91864	0 66.7588 4.1533
0.00268555 7.80401 8.38004	0 46.169 4.84151
0.00292969 8.59121 8.84508	0 60.7619 5.65504
0.00317383 9.50735 9.31555	0 84.7722 6.58094
0.00341797 8.79401 9.79096	0 105.955 7.58814
0.00366211 9.28175 10.2686	0 76.9593 8.63478
0.00390625 10.7487 10.7442	0 100.992 9.67817
0.00415039 12.3993 11.2121	0 124.434 10.6834
0.00439453 11.7148 11.6665	0 103.22 11.6281
0.00463867 13.1676 12.102	0 172.329 12.505
0.00488281 14.2562 12.5141	0 180.203 13.3238
0.00512695 12.3116 12.8994	0 205.623 14.1127
0.00537109 13.801 13.2555	0 184.843 14.9161
0.00561523 13.7904 13.5809	0 185.584 15.7866
0.00585938 12.9796 13.8743	0 170.814 16.7704
0.00610352 13.9166 14.1346	0 174.955 17.89
0.00634766 16.6468 14.3605	0 262.3 19.1313
0.0065918 14.6001 14.5504	0 246.438 20.4402
0.00683594 16.9877 14.7031	0 349.277 21.7293
0.00708008 12.5213 14.8179	0 155.595 22.8949
0.00732422 16.3633 14.8954	0 248.874 23.8404
0.00756836 14.7525 14.9376	0 241.395 24.502
0.0078125 16.974 14.9483	0 321.279 24.867
0.00805664 16.3054 14.9334	0 198.108 24.9769
0.00830078 14.7771 14.9	0 204.301 24.9095
0.00854492 14.3328 14.8563	0 223.38 24.7461
0.00878906 15.0842 14.8103	0 211.11 24.5367
0.0090332 11.7913 14.7697	0 204.939 24.2829
0.00927734 13.7372 14.7405	0 151.562 23.9462
0.00952148 17.4596 14.7271	0 921.594 23.4794
0.00976562 13.4503 14.7318	0 237.451 22.863
0.0100098 14.4411 14.7548	0 159.915 22.127
0.0102539 14.2455 14.7946	0 204.788 21.3465
0.010498 16.0852 14.8483	0 188.755 20.6136
0.0107422 13.9893 14.9117	0 152.848 20.0027
0.0109863 12.2725 14.9803	0 144.139 19.5442
0.0112305 16.8529 15.0494	0 249.713 19.2211
0.0114746 15.7487 15.1148	0 208.546 18.9859
0.0117188 16.0162 15.1735	0 231.712 18.7912
0.0119629 16.135 15.2235	0 178.699 18.619
0.012207 15.6736 15.2646	0 363.472 18.4994
0.0124512 14.7048 15.2978	0 163.085 18.5098
0.0126953 13.6894 15.3251	0 153.647 18.7542
0.0129395 16.4279 15.349	0 266.327 19.3309
0.0131836 15.9664 15.3721	0 191.383 20.2975
0.0134277 15.0951 15.3961	0 202.913 21.6451
0.0136719 14.0849 15.4223	0 200.642 23.2898
0.013916 15.6913 15.4509	0 240.992 25.0856
0.0141602 16.2764 15.4818	0 301.871 26.8538
0.0144043 13.9938 15.5149	0 190.766 28.4219
0.0146484 16.3148 15.5502	0 395.521 29.66
0.0148926 17.231 15.5887	0 505.312 30.5044
0.0151367 15.6205 15.6319	0 281.411 30.9608
0.0153809 14.9417 15.682	0 305.577 31.089
0.015625 15.6225 15.7415	0 289.3 30.9755
0.0158691 15.8174 15.8123	0 341.486 30.7051
0.0161133 14.3305 15.8957	0 210.553 30.3435
0.0163574 13.88 15.9915	0 209.675 29.935
0.0166016 16.5576 16.0988	0 287.513 29.5146
0.0168457 18.1934 16.2156	0 300.741 29.1259
0.0170898 16.1185 16.3395	0 301.047 28.8351
0.017334 18.5119 16.4677	0 327.371 28.7294
0.0175781 15.0692 16.5979	0 162 28.8976
0.0178223 16.2231 16.7276	0 300.403 29.398
0.0180664 16.3687 16.8547	0 302.903 30.2286
0.0183105 16.2451 16.9769	0 256.665 31.3136
0.0185547 16.4613 17.0919	0 240.865 32.5171
0.0187988 19.5417 17.1979	0 431.737 33.6783
0.019043 18.3114 17.2935	0 325.166 34.6544
0.0192871 17.2783 17.378	0 347.168 35.352
0.0195312 17.9093 17.4524	0 339.514 35.7359
0.0197754 16.6594 17.5185	0 221.611 35.8168
0.0200195 17.3658 17.5797	0 269.62 35.6295
0.0202637 17.8587 17.64	0 379.156 35.216
0.0205078 18.6128 17.7042	0 562.257 34.6199
0.020752 15.9367 17.7764	0 252.473 33.8917
0.0209961 19.5594 17.8602	0 357.398 33.0952
0.0212402 15.8296 17.9579	0 223.036 32.306
0.0214844 19.0128 18.0698	0 366.931 31.5993
0.0217285 16.7818 18.1949	0 282.644 31.0318
0.0219727 16.4151 18.3303	0 188.791 30.6288
0.0222168 20.4261 18.4724	0 441.291 30.3862
0.0224609 18.5043 18.6172	0 464.859 30.288
0.0227051 19.9603 18.7615	0 409.297 30.3308
0.0229492 17.557 18.9037	0 308.598 30.5381
0.0231934 21.4032 19.0446	0 658.733 30.9513
0.0234375 20.3111 19.1874	0 393.831 31.5991
0.0236816 16.3575 19.3379	0 316.083 32.4587
0.0239258 20.597 19.5039	0 328.887 33.4357
0.0241699 18.8685 19.6944	0 408.481 34.3794
0.0244141 20.0654 19.9181	0 380.556 35.1352
0.0246582 16.8021 20.1827	0 348.416 35.6115
0.0249023 20.7307 20.4934	0 474.809 35.832
0.0251465 22.9686 20.8521	0 582.569 35.9459
0.0253906 18.1786 21.2565	0 399.596 36.1897
0.0256348 19.6698 21.7001	0 383.158 36.8148
0.0258789 18.8768 22.1728	0 335.896 38.0097
0.026123 24.0963 22.6615	0 641.105 39.8453
0.0263672 27.1109 23.1519	0 657.258 42.2582
0.0266113 22.8622 23.6297	0 493.618 45.0721
0.0268555 24.9473 24.0828	0 545.78 48.0439
0.0270996 26.1102 24.5025	0 499.767 50.9178
0.0273438 25.3069 24.8843	0 691.667 53.4719
0.0275879 26.5131 25.2282	0 789.319 55.548
0.027832 24.0885 25.5388	0 696.591 57.0625
0.0280762 29.3746 25.8241	0 684.896 58.0026
0.0283203 25.873 26.0947	0 1200.7 58.4172
0.0285645 24.2796 26.363	0 456.08 58.4086
0.0288086 22.9281 26.642	0 543.335 58.1256
0.0290527 28.8441 26.945	0 803.308 57.7534
0.0292969 29.1823 27.2844	0 741.08 57.4929
0.029541 26.0442 27.6717	0 825.707 57.5313
0.0297852 28.7539 28.1165	0 859.948 58.0129
0.0300293 26.2039 28.626	0 581.7 59.0193
0.0302734 26.1873 29.2041	0 755.921 60.5661
0.0305176 26.9529 29.8514	0 686.134 62.6139
0.0307617 31.0916 30.5652	0 1001.69 65.0879
0.0310059 29.1935 31.3397	0 980.176 67.8978
0.03125 33.63 32.1678	0 1240.59 70.9591
0.0314941 32.9052 33.0424	0 1033.6 74.2168
0.0317383 35.8704 33.9582	0 1213.26 77.6769
0.0319824 34.3021 34.9133	0 952.978 81.4413
0.0322266 32.8393 35.9101	0 907.226 85.7373
0.0324707 39.1617 36.9562	0 1067.2 90.9258
0.0327148 35.7676 38.0633	0 1193.54 97.4739
0.032959 40.9138 39.2464	0 2040.93 105.888
0.0332031 40.5047 40.5218	0 1777.51 116.61
