0 0 2.10952	0 0 0.632969
0.000244141 4.08013 2.51576	0 16.2954 0.837524
0.000488281 4.24079 2.93461	0 15.8489 1.05882
0.000732422 4.04615 3.3559	0 22.1975 1.28451
0.000976562 4.73803 3.77143	0 24.8822 1.50192
0.0012207 4.20279 4.17594	0 12.3602 1.70006
0.00146484 4.59496 4.56763	0 26.3065 1.8713
0.00170898 5.92668 4.94809	0 37.2297 2.01275
0.00195312 5.41672 5.32172	0 26.1944 2.12728
0.00219727 4.722 5.69485	0 16.4823 2.22432
0.00244141 6.09551 6.0747	0 59.4576 2.31995
0.00268555 5.22848 6.46832	0 34.099 2.43645
0.00292969 6.74143 6.88176	0 32.4102 2.60095
0.00317383 7.2496 7.31939	0 47.1639 2.84303
0.00341797 7.81756 7.78346	0 43.4682 3.19098
0.00366211 7.00689 8.27393	0 53.5662 3.6662
0.00390625 8.29398 8.78856	0 74.7702 4.27662
0.00415039 9.20217 9.32322	0 91.5721 5.01098
0.00439453 8.4922 9.8725	0 62.2841 5.83733
0.00463867 10.391 10.4305	0 125.431 6.70797
0.00488281 12.7347 10.9918	0 150.739 7.57111
0.00512695 11.5629 11.552	0 154.352 8.38578
0.00537109 13.7616 12.109	0 164.341 9.13501
0.00561523 12.2644 12.6623	0 148.578 9.83263
0.00585938 12.8857 13.2134	0 125.37 10.5216
0.00610352 14.1243 13.7649	0 226.637 11.2643
0.00634766 14.3496 14.3195	0 206.468 12.1272
0.0065918 13.5324 14.8788	0 123.32 13.162
0.00683594 14.1995 15.4422	0 171.213 14.3887
0.00708008 14.8229 16.0067	0 173.482 15.784
0.00732422 17.2213 16.5662	0 350.911 17.2825
0.00756836 18.8307 17.1117	0 325.422 18.7907
0.0078125 19.3829 17.6324	0 355.269 20.2121
0.00805664 17.3919 18.116	0 283.592 21.473
0.00830078 18.9671 18.5498	0 238.083 22.5379
0.00854492 18.3202 18.9224	0 351.751 23.4076
0.00878906 20.4151 19.2243	0 459.055 24.1046
0.0090332 22.531 19.4491	0 320.313 24.656
0.00927734 23.2168 19.5947	0 637.124 25.0868
0.00952148 20.7293 19.6633	0 470.456 25.4292
0.00976562 18.6729 19.6616	0 368.832 25.7372
0.0100098 22.3091 19.6001	0 436.894 26.0933
0.0102539 20.0634 19.4925	0 363.97 26.5927
0.010498 15.5376 19.3539	0 232.171 27.3102
0.0107422 20.5786 19.1995	0 400.312 28.264
0.0109863 19.5678 19.0433	0 405.857 29.4002
0.0112305 18.9704 18.8966	0 402.325 30.6059
0.0114746 16.492 18.7677	0 325.344 31.7448
0.0117188 19.4271 18.6609	0 491.641 32.6964
0.0119629 17.2886 18.5767	0 301.547 33.3818
0.012207 17.3172 18.5123	0 217.46 33.7681
0.0124512 17.0405 18.4624	0 290.103 33.8577
0.0126953 19.9082 18.4204	0 396.15 33.6739
0.0129395 18.3547 18.3799	0 425.027 33.2523
0.0131836 21.004 18.3354	0 357.66 32.6387
0.0134277 19.2854 18.2841	0 459.749 31.89
0.0136719 18.2015 18.2255	0 359.675 31.0704
0.013916 16.1588 18.1622	0 303.357 30.2422
0.0141602 18.7939 18.0989	0 292.757 29.4567
0.0144043 17.2322 18.0416	0 444.684 28.7524
0.0146484 17.881 17.9968	0 338.813 28.1611
0.0148926 19.2773 17.9702	0 354.012 27.7151
0.0151367 15.4074 17.9663	0 186.374 27.4488
0.0153809 18.8556 17.9876	0 289.247 27.3894
0.015625 15.946 18.0346	0 203.108 27.5433
0.0158691 16.8227 18.1061	0 325.736 27.8886
0.0161133 19.0541 18.1997	0 418.716 28.3812
0.0163574 17.7641 18.3121	0 279.3 28.9719
0.0166016 21.2208 18.4397	0 468.047 29.6287
0.0168457 17.748 18.5792	0 343.816 30.3496
0.0170898 18.9822 18.7269	0 341.419 31.1618
0.017334 18.761 18.8795	0 406.175 32.1034
0.0175781 15.7062 19.0332	0 250.632 33.1945
0.0178223 17.9423 19.1844	0 247.779 34.4079
0.0180664 22.7902 19.3299	0 348.714 35.6537
0.0183105 19.7508 19.4675	0 490.722 36.7856
0.0185547 19.4392 19.5971	0 417.789 37.6334
0.0187988 22.8734 19.7209	0 558.239 38.0521
0.019043 18.0202 19.844	0 344.869 37.9705
0.0192871 20.8417 19.9738	0 334.597 37.4232
0.0195312 20.1694 20.1189	0 478.91 36.5546
0.0197754 18.4926 20.2877	0 338.705 35.5986
0.0200195 19.0633 20.4866	0 321.068 34.8377
0.0202637 18.9822 20.7189	0 342.068 34.5513
0.0205078 18.2382 20.9841	0 485.629 34.9587
0.020752 23.6136 21.2778	0 438.702 36.1654
0.0209961 19.8012 21.5932	0 301.597 38.1312
0.0212402 22.3958 21.9217	0 452.124 40.6786
0.0214844 24.9007 22.2553	0 822.738 43.5491
0.0217285 24.0507 22.587	0 728.436 46.4899
