0 0 1.05351	0 0 0.154089
0.000244141 2.21679 1.26567	0 5.0566 0.205243
0.000488281 1.79701 1.48926	0 3.24897 0.262083
0.000732422 1.65654 1.72036	0 3.31441 0.322558
0.000976562 2.3199 1.95599	0 5.43359 0.385058
0.0012207 2.3593 2.19458	0 5.65753 0.449156
0.00146484 2.67667 2.4362	0 6.58633 0.516167
0.00170898 2.54285 2.6825	0 6.39615 0.589311
0.00195312 3.05665 2.93641	0 9.62772 0.673402
0.00219727 2.47392 3.20167	0 6.1924 0.774183
0.00244141 3.05916 3.48232	0 10.3417 0.897535
0.00268555 3.48252 3.78223	0 14.4245 1.04882
0.00292969 3.67551 4.1048	0 12.2429 1.23259
0.00317383 4.02026 4.45278	0 13.9594 1.45275
0.00341797 4.09692 4.82834	0 14.8161 1.71338
0.00366211 4.92335 5.23314	0 27.4947 2.02018
0.00390625 6.32276 5.66851	0 29.7466 2.38249
0.00415039 5.35218 6.13552	0 23.978 2.81525
0.00439453 6.59723 6.63491	0 41.6277 3.34002
0.00463867 5.87507 7.16698	0 31.3505 3.98403
0.00488281 7.42362 7.73132	0 46.8282 4.77626
0.00512695 7.78052 8.32651	0 83.4277 5.7407
0.00537109 8.34415 8.94991	0 64.8652 6.88821
0.00561523 8.06297 9.59747	0 66.2972 8.20969
0.00585938 12.3366 10.2637	0 177.549 9.67419
0.00610352 10.2679 10.9417	0 80.3122 11.234
0.00634766 11.2038 11.6236	0 142.813 12.8353
0.0065918 11.3573 12.3005	0 186.604 14.4311
0.00683594 14.3884 12.9626	0 222.813 15.988
0.00708008 14.92 13.6002	0 234.386 17.4841
0.00732422 13.5963 14.2032	0 186.572 18.8965
0.00756836 15.1672 14.762	0 235.868 20.1857
0.0078125 16.8986 15.2674	0 255.363 21.2852
0.00805664 17.0797 15.711	0 323.291 22.1075
0.00830078 15.2238 16.0858	0 215.888 22.5662
0.00854492 19.7048 16.386	0 451.657 22.6073
0.00878906 18.1787 16.6079	0 394.156 22.2318
0.0090332 15.6844 16.7496	0 396.728 21.4959
0.00927734 19.3844 16.8114	0 315.892 20.4879
0.00952148 16.0842 16.796	0 263.197 19.2968
0.00976562 19.7312 16.7087	0 467.764 17.9945
0.0100098 18.9401 16.5567	0 343.231 16.6405
0.0102539 14.1544 16.3493	0 170.414 15.3024
0.010498 18.0888 16.0972	0 260.928 14.0694
0.0107422 15.865 15.8123	0 202.852 13.0448
0.0109863 13.8726 15.5066	0 181.92 12.3159
0.0112305 15.5494 15.1918	0 219.275 11.9212
0.0114746 16.1616 14.8791	0 261.084 11.8312
0.0117188 12.7159 14.5785	0 175.852 11.9573
0.0119629 14.7595 14.2986	0 214.827 12.1813
0.012207 13.4958 14.0464	0 285.895 12.3942
0.0124512 12.5033 13.8272	0 151.686 12.5285
0.0126953 12.8693 13.6448	0 171.723 12.574
0.0129395 13.8566 13.5011	0 182.035 12.5733
0.0131836 10.5392 13.3963	0 134.954 12.6006
0.0134277 15.4365 13.3288	0 205.992 12.7296
0.0136719 13.1304 13.2953	0 157.074 13.0023
0.013916 11.8816 13.2913	0 188.055 13.4076
0.0141602 11.4487 13.3109	0 103.786 13.8767
0.0144043 13.7222 13.3474	0 197.009 14.3002
0.0146484 14.6724 13.3944	0 225.866 14.5591
0.0148926 11.5673 13.4457	0 117.166 14.5634
0.0151367 15.9686 13.4968	0 352.124 14.2824
0.0153809 14.1095 13.5453	0 199.425 13.7556
0.015625 14.8498 13.591	0 182.965 13.0799
0.0158691 11.8591 13.636	0 133.52 12.3754
0.0161133 12.0097 13.6843	0 101.393 11.7464
0.0163574 17.208 13.7409	0 310.101 11.2533
0.0166016 12.6177 13.8106	0 132.292 10.9055
0.0168457 12.1036 13.8975	0 140.892 10.6774
0.0170898 12.8434 14.0033	0 157.026 10.5346
0.017334 13.0126 14.1277	0 158.834 10.4573
0.0175781 14.4551 14.2676	0 137.827 10.4496
0.0178223 14.5463 14.4181	0 199.741 10.5327
0.0180664 16.5466 14.5726	0 255.505 10.7269
0.0183105 14.0632 14.7241	0 144.296 11.0323
0.0185547 14.7827 14.8657	0 184.415 11.4153
0.0187988 15.4775 14.9915	0 176.119 11.8092
