0 0 2.28291	0 0 0.6145
0.000244141 4.36137 2.74234	0 16.3086 0.790331
0.000488281 4.59079 3.22562	0 21.0667 0.97713
0.000732422 3.99935 3.72311	0 14.9373 1.17264
0.000976562 4.09706 4.22641	0 14.5778 1.37979
0.0012207 5.78589 4.7292	0 36.7725 1.60618
0.00146484 4.66782 5.2276	0 19.4076 1.86176
0.00170898 5.38227 5.72003	0 22.5522 2.15619
0.00195312 6.92142 6.20669	0 60.3995 2.49723
0.00219727 6.61032 6.68869	0 38.5826 2.89034
0.00244141 7.00844 7.16722	0 50.8433 3.33884
0.00268555 7.75046 7.64269	0 57.9453 3.84322
0.00292969 7.52497 8.11427	0 54.742 4.39993
0.00317383 7.89028 8.57963	0 57.8885 5.00078
0.00341797 9.09966 9.03519	0 102.811 5.6347
0.00366211 9.64922 9.47655	0 91.0737 6.29201
0.00390625 10.5177 9.89917	0 123.395 6.96951
0.00415039 11.6892 10.299	0 111.324 7.67361
0.00439453 12.754 10.673	0 129.132 8.41938
0.00463867 11.403 11.0191	0 120.441 9.22514
0.00488281 9.7884 11.3363	0 74.6613 10.1045
0.00512695 11.1916 11.6242	0 127.532 11.0593
0.00537109 13.0804 11.8825	0 200.667 12.0753
0.00561523 11.5225 12.1103	0 115.933 13.1242
0.00585938 13.6541 12.3065	0 179.504 14.1679
0.00610352 13.2934 12.4693	0 165.047 15.1634
0.00634766 12.3356 12.5968	0 155.575 16.064
0.0065918 12.6386 12.6875	0 176.114 16.8176
0.00683594 14.2888 12.741	0 190.818 17.3666
0.00708008 14.5629 12.7585	0 282.522 17.6547
0.00732422 12.1413 12.743	0 162.1 17.6444
0.00756836 13.7168 12.6998	0 275.39 17.3396
0.0078125 12.3119 12.6357	0 178.223 16.8032
0.00805664 12.4832 12.5591	0 174.773 16.1557
0.00830078 12.3768 12.479	0 147.623 15.5512
0.00854492 13.3927 12.4039	0 267.657 15.1349
0.00878906 12.1248 12.3417	0 190.982 14.9972
0.0090332 9.06961 12.2978	0 71.2957 15.144
0.00927734 12.5177 12.2756	0 174.105 15.4948
0.00952148 10.833 12.2754	0 118.613 15.9121
0.00976562 13.5967 12.2953	0 184.653 16.2493
0.0100098 11.247 12.3308	0 109.999 16.3991
0.0102539 13.6445 12.3763	0 212.054 16.3232
0.010498 12.4473 12.4253	0 133.124 16.0541
0.0107422 11.8635 12.4721	0 142.652 15.6716
0.0109863 11.5497 12.5119	0 120.348 15.2659
0.0112305 14.4329 12.5416	0 205.961 14.9043
0.0114746 14.0317 12.5605	0 259.945 14.6125
0.0117188 12.5248 12.5696	0 162.614 14.3769
0.0119629 12.7767 12.5712	0 158.655 14.1613
0.012207 12.8134 12.5683	0 114.741 13.9298
0.0124512 10.9373 12.5634	0 132.841 13.6646
0.0126953 11.4784 12.5576	0 165.8 13.3732
0.0129395 12.763 12.5505	0 128.648 13.0829
0.0131836 12.4949 12.5398	0 134.576 12.8279
0.0134277 11.1549 12.522	0 126.528 12.6373
0.0136719 13.8027 12.4932	0 173.87 12.5289
0.013916 16.0596 12.4501	0 228.509 12.5104
0.0141602 12.3514 12.3909	0 197.352 12.5822
0.0144043 12.1012 12.3161	0 136.338 12.7371
0.0146484 11.3203 12.2282	0 111.168 12.9521
0.0148926 13.0921 12.1318	0 168.696 13.1803
0.0151367 10.5241 12.0325	0 108.622 13.3513
0.0153809 12.3942 11.9367	0 152.759 13.3879
0.015625 12.2895 11.8503	0 407.66 13.2361
0.0158691 10.5334 11.7784	0 104.896 12.8929
0.0161133 11.173 11.7252	0 105.608 12.4164
0.0163574 12.4915 11.6932	0 164.291 11.9088
0.0166016 9.74193 11.6838	0 94.3427 11.4797
0.0168457 12.4078 11.6973	0 153.5 11.2071
0.0170898 11.5392 11.7327	0 119.682 11.1129
0.017334 11.3122 11.7882	0 116.381 11.1615
0.0175781 11.2253 11.8613	0 139.787 11.2775
0.0178223 12.7463 11.9489	0 166.056 11.3741
0.0180664 10.0596 12.0476	0 108.768 11.3809
0.0183105 13.4393 12.1541	0 160.247 11.2632
0.0185547 11.1726 12.2653	0 106.721 11.0294
0.0187988 15.0566 12.3787	0 217.871 10.7255
0.019043 11.5638 12.4927	0 143.505 10.4186
0.0192871 12.8847 12.6063	0 128.585 10.1755
0.0195312 11.1687 12.7193	0 133.339 10.0441
0.0197754 13.3462 12.8321	0 199.908 10.0434
0.0200195 13.4037 12.945	0 188.002 10.1643
0.0202637 13.4237 13.0581	0 152.135 10.3804
0.0205078 12.8365 13.1711	0 222.003 10.6632
0.020752 13.394 13.2826	0 191.137 10.9947
0.0209961 12.2798 13.3907	0 184.256 11.373
0.0212402 13.4544 13.4929	0 212.736 11.8055
0.0214844 13.3055 13.5865	0 186.668 12.2951
0.0217285 15.2594 13.6695	0 238.548 12.8248
0.0219727 14.64 13.7413	0 269.297 13.3499
0.0222168 13.279 13.8027	0 202.567 13.8057
0.0224609 15.8592 13.8564	0 207.459 14.1281
0.0227051 13.1409 13.9071	0 137.738 14.2786
0.0229492 13.6153 13.9605	0 149.268 14.2629
0.0231934 13.4812 14.0225	0 161.262 14.1331
0.0234375 13.447 14.0987	0 169.374 13.9731
0.0236816 13.1991 14.1935	0 134.69 13.8727
0.0239258 12.8451 14.3095	0 139.792 13.9035
0.0241699 14.0578 14.4476	0 227.366 14.1033
0.0244141 17.2767 14.6072	0 274.228 14.4751
0.0246582 13.9108 14.7866	0 152.712 14.9964
0.0249023 13.578 14.9834	0 139.742 15.6326
0.0251465 15.2093 15.1952	0 171.902 16.3483
0.0253906 17.0657 15.4195	0 337.467 17.1132
0.0256348 13.8981 15.6544	0 204.597 17.9037
0.0258789 15.5661 15.8984	0 183.432 18.7027
0.026123 16.2792 16.1506	0 261.416 19.4978
0.0263672 15.6556 16.4107	0 214.952 20.279
0.0266113 17.7281 16.679	0 300.452 21.0364
0.0268555 18.2702 16.9566	0 343.179 21.7562
0.0270996 17.1259 17.2444	0 360.777 22.421
0.0273438 16.5794 17.5435	0 284.982 23.0121
0.0275879 16.7346 17.8542	0 232.462 23.5169
0.027832 15.7987 18.1758	0 253.402 23.9351
0.0280762 20.4364 18.5066	0 377.291 24.2816
0.0283203 19.0135 18.8444	0 379.91 24.5812
0.0285645 17.8588 19.187	0 317.777 24.8582
0.0288086 21.0401 19.533	0 381.449 25.1254
0.0290527 18.9739 19.8836	0 304.054 25.3822
0.0292969 23.2892 20.2422	0 579.848 25.6251
0.029541 20.4461 20.6157	0 418.002 25.8684
0.0297852 20.4367 21.0133	0 313.383 26.1621
0.0300293 20.6349 21.4454	0 524.856 26.5965
0.0302734 18.6752 21.9222	0 261.511 27.2857
0.0305176 22.1994 22.4518	0 581.837 28.3373
0.0307617 23.8543 23.0382	0 674.76 29.8222
0.0310059 18.5994 23.6809	0 362.592 31.7609
0.03125 23.7028 24.374	0 474.091 34.1318
0.0314941 25.4739 25.1074	0 615.074 36.893
0.0317383 24.654 25.8686	0 594.301 39.9984
0.0319824 27.9519 26.6444	0 648.17 43.3969
0.0322266 29.8407 27.424	0 1050.92 47.019
0.0324707 27.6074 28.2009	0 648.734 50.7741
0.0327148 34.1984 28.9741	0 1249.2 54.5817
0.032959 25.0533 29.7494	0 820.028 58.4351
0.0332031 33.1839 30.5379	0 1072.83 62.4656
0.0334473 30.0997 31.355	0 1054.97 66.9559
0.0336914 29.8865 32.2183	0 793.94 72.2713
0.0339355 35.0893 33.1449	0 1503.07 78.7199
0.0341797 28.6504 34.1497	0 899.146 86.4017
0.0344238 30.0262 35.2436	0 712.301 95.1178
0.034668 37.0163 36.4334	0 2244.81 104.388
0.0349121 40.0054 37.7211	0 1911.23 113.576
0.0351562 37.3947 39.1058	0 1541.51 122.069
0.0354004 36.7008 40.584	0 1117.79 129.447
0.0356445 43.7396 42.1516	0 2354.9 135.587
