0 0 1.18094	0 0 0.147363
0.000244141 1.94372 1.41895	0 4.48123 0.189195
0.000488281 2.73036 1.67023	0 8.16807 0.235001
0.000732422 2.39756 1.93067	0 7.47578 0.285962
0.000976562 1.94374 2.19714	0 3.29442 0.344953
0.0012207 2.74333 2.46784	0 6.61076 0.415894
0.00146484 2.28716 2.74245	0 5.30513 0.502372
0.00170898 3.13383 3.02198	0 6.64428 0.606122
0.00195312 3.45845 3.30846	0 9.37164 0.72612
0.00219727 2.72398 3.60449	0 7.82742 0.858901
0.00244141 3.63755 3.91288	0 13.7991 1.0001
0.00268555 3.99478 4.23634	0 16.3033 1.14651
0.00292969 4.98147 4.57732	0 34.7123 1.29766
0.00317383 4.21537 4.938	0 14.5376 1.45597
0.00341797 4.99128 5.32028	0 29.3268 1.62566
0.00366211 5.80526 5.72593	0 30.3422 1.81149
0.00390625 5.87464 6.15663	0 29.9007 2.019
0.00415039 5.45325 6.61399	0 34.0893 2.2571
0.00439453 6.87739 7.09948	0 42.8989 2.54249
0.00463867 7.60427 7.61428	0 38.0399 2.90346
0.00488281 8.35293 8.15904	0 60.1194 3.37957
0.00512695 7.99101 8.73355	0 55.5291 4.01465
0.00537109 8.72001 9.33644	0 82.0259 4.84302
0.00561523 8.3893 9.9649	0 59.0484 5.87297
0.00585938 10.9111 10.6145	0 86.5223 7.0746
0.00610352 10.8303 11.2792	0 82.3821 8.37992
0.00634766 11.4104 11.9514	0 95.6938 9.69826
0.0065918 13.589 12.6219	0 184.957 10.9426
0.00683594 14.7077 13.2806	0 289.319 12.0548
0.00708008 14.0807 13.9166	0 213.878 13.0176
0.00732422 14.2543 14.5185	0 139.362 13.8478
0.00756836 14.2046 15.075	0 176.396 14.5753
0.0078125 16.528 15.5754	0 241.75 15.2229
0.00805664 17.7255 16.0099	0 271.167 15.7958
0.00830078 19.976 16.3707	0 395.028 16.2852
0.00854492 17.2453 16.6523	0 417.101 16.6778
0.00878906 19.8877 16.8518	0 563.12 16.9615
0.0090332 14.4362 16.9694	0 188.427 17.1224
0.00927734 17.2935 17.0083	0 289.439 17.1383
0.00952148 20.3649 16.9749	0 478.085 16.977
0.00976562 17.3432 16.8778	0 251.781 16.6078
0.0100098 18.9769 16.728	0 408.99 16.0201
0.0102539 17.5801 16.5373	0 215.595 15.2422
0.010498 13.8314 16.318	0 220.761 14.344
0.0107422 15.5721 16.0816	0 243.783 13.4229
0.0109863 16.029 15.8383	0 173.662 12.5764
0.0112305 14.8109 15.5961	0 216.574 11.8742
0.0114746 14.0186 15.3607	0 133.97 11.3441
0.0117188 15.9617 15.1356	0 200.056 10.9744
0.0119629 17.0389 14.923	0 271.13 10.7313
0.012207 14.1397 14.7236	0 235.189 10.5798
0.0124512 12.1998 14.5382	0 190.957 10.4975
0.0126953 13.8256 14.3675	0 152.337 10.4779
0.0129395 14.0314 14.2132	0 171.812 10.5245
0.0131836 17.9533 14.0775	0 302.248 10.6419
0.0134277 12.6258 13.9634	0 134.874 10.8317
0.0136719 12.4311 13.8743	0 183.099 11.0924
0.013916 11.4958 13.8134	0 149.119 11.4228
0.0141602 13.7738 13.7834	0 182.455 11.823
0.0144043 13.0785 13.7861	0 171.452 12.2916
0.0146484 14.5559 13.8221	0 206.451 12.8174
0.0148926 14.087 13.8905	0 191.731 13.3734
0.0151367 13.4284 13.9891	0 237.351 13.9167
0.0153809 12.5452 14.1144	0 166.781 14.3994
0.015625 13.9559 14.2614	0 214.203 14.7874
0.0158691 14.1357 14.4247	0 241.242 15.0762
0.0161133 13.6197 14.5978	0 162.062 15.2953
0.0163574 16.3996 14.7747	0 277.855 15.4952
0.0166016 14.9864 14.9498	0 206.115 15.7232
0.0168457 17.3375 15.1189	0 314.032 15.9999
0.0170898 13.9283 15.2791	0 202.361 16.3104
0.017334 15.041 15.4294	0 234.15 16.6126
0.0175781 15.6948 15.5704	0 234.594 16.8598
0.0178223 16.482 15.7042	0 292.282 17.0257
0.0180664 17.6103 15.8331	0 459.55 17.1197
0.0183105 14.1581 15.9596	0 176.307 17.1853
0.0185547 15.4101 16.0853	0 196.437 17.2819
0.0187988 16.0621 16.2104	0 292.871 17.4569
0.019043 16.5538 16.3337	0 304.644 17.7197
0.0192871 13.6442 16.4523	0 145.383 18.0294
0.0195312 19.401 16.5628	0 280.006 18.3017
0.0197754 18.1945 16.6615	0 254.847 18.4325
0.0200195 15.5951 16.7458	0 223.747 18.3306
0.0202637 18.5805 16.8143	0 381.183 17.9455
0.0205078 16.2412 16.8677	0 197.293 17.2847
0.020752 17.5532 16.9083	0 280.538 16.4158
0.0209961 18.7337 16.9394	0 288.231 15.4542
0.0212402 14.395 16.9646	0 200.685 14.539
0.0214844 18.5973 16.9867	0 312.374 13.803
0.0217285 14.3007 17.0065	0 182.014 13.3427
0.0219727 16.2413 17.023	0 262.03 13.1971
0.0222168 16.8318 17.0333	0 249.171 13.3422
0.0224609 18.7451 17.0333	0 334.021 13.7012
0.0227051 16.258 17.0192	0 271.889 14.1666
0.0229492 21.4639 16.9884	0 481.263 14.6259
0.0231934 16.8182 16.9409	0 282.679 14.9856
0.0234375 16.247 16.8799	0 164.064 15.1888
0.0236816 17.0784 16.8119	0 284.198 15.2254
0.0239258 14.9945 16.7459	0 191.179 15.1334
0.0241699 17.9993 16.6927	0 261.792 14.9914
0.0244141 15.6053 16.6638	0 250.032 14.9034
0.0246582 15.9738 16.6698	0 239.07 14.9806
0.0249023 15.7282 16.7195	0 240.692 15.3244
0.0251465 15.0565 16.8188	0 146.961 16.0152
0.0253906 16.5319 16.9705	0 327.008 17.1037
0.0256348 16.9256 17.1736	0 326.652 18.6033
0.0258789 14.7286 17.4233	0 133.763 20.4782
0.026123 17.7261 17.7115	0 240.805 22.632
0.0263672 19.1405 18.0269	0 595.137 24.9061
0.0266113 17.6828 18.3562	0 375.541 27.0945
0.0268555 19.5702 18.6849	0 441.976 28.9771
0.0270996 16.7475 18.9986	0 296.567 30.3615
