0 0 3.29354	0 0 1.3023
0.000244141 5.63399 3.94898	0 22.5881 1.78997
0.000488281 6.21447 4.6318	0 31.6896 2.37226
0.000732422 7.15289 5.32576	0 41.4751 3.04684
0.000976562 6.94218 6.01649	0 41.6372 3.80764
0.0012207 7.23955 6.69293	0 40.9814 4.64236
0.00146484 7.39199 7.34801	0 70.3075 5.52925
0.00170898 8.1275 7.9787	0 54.0731 6.43584
0.00195312 8.11477 8.58552	0 44.1167 7.32204
0.00219727 9.46645 9.17167	0 90.613 8.1483
0.00244141 9.10928 9.74206	0 103.557 8.88728
0.00268555 12.2518 10.3024	0 170.058 9.53502
0.00292969 11.3556 10.8582	0 123.83 10.118
0.00317383 11.0642 11.4143	0 118.515 10.6932
0.00341797 10.5729 11.9741	0 95.0425 11.3416
0.00366211 10.6401 12.5392	0 92.8674 12.1542
0.00390625 14.4935 13.109	0 174.679 13.2149
0.00415039 14.0888 13.6808	0 214.601 14.5817
0.00439453 13.0102 14.2504	0 165.644 16.2728
0.00463867 12.8938 14.8121	0 192.974 18.2604
0.00488281 19.5463 15.3596	0 284.521 20.4794
0.00512695 16.4454 15.8866	0 326.771 22.8468
0.00537109 16.1368 16.3871	0 218.198 25.2861
0.00561523 19.5156 16.8558	0 651.189 27.744
0.00585938 13.9744 17.2879	0 191.517 30.1894
0.00610352 18.8194 17.6797	0 306.317 32.593
0.00634766 19.3844 18.0286	0 355.861 34.8995
0.0065918 15.28 18.3336	0 245.628 37.0096
0.00683594 23.2591 18.5959	0 537.448 38.7871
0.00708008 20.1485 18.8191	0 386.526 40.0919
0.00732422 21.5454 19.0094	0 431.621 40.828
0.00756836 19.5531 19.1748	0 477.276 40.9828
0.0078125 18.6799 19.3239	0 372.52 40.6449
0.00805664 16.3415 19.4645	0 221.594 39.9903
0.00830078 17.6355 19.6021	0 233.147 39.2443
0.00854492 18.6534 19.7388	0 383.224 38.6297
0.00878906 21.1585 19.8729	0 695.197 38.3145
0.0090332 21.6464 19.9998	0 464.041 38.3729
0.00927734 19.9924 20.1131	0 375.795 38.7717
0.00952148 19.6195 20.2066	0 376.829 39.3887
0.00976562 22.3337 20.276	0 637.346 40.0577
0.0100098 23.846 20.32	0 824.221 40.6238
0.0102539 19.818 20.3405	0 363.086 40.9854
0.010498 19.975 20.3422	0 507.39 41.1037
0.0107422 21.0035 20.3316	0 491.173 40.9849
