0 0 1.84964	0 0 0.350708
0.000244141 3.74821 2.21623	0 12.2236 0.463122
0.000488281 3.11931 2.59858	0 8.74472 0.589392
0.000732422 3.50874 2.98821	0 14.4077 0.727863
0.000976562 3.77952 3.378	0 10.0297 0.878347
0.0012207 4.40673 3.76308	0 16.9566 1.04276
0.00146484 4.40513 4.14123	0 16.0898 1.22532
0.00170898 4.72847 4.51286	0 22.9697 1.43217
0.00195312 4.5687 4.88056	0 22.1498 1.67036
0.00219727 4.87841 5.24835	0 20.8896 1.94635
0.00244141 5.55687 5.62087	0 35.0246 2.26432
0.00268555 5.37996 6.00248	0 24.7651 2.62535
0.00292969 6.34522 6.39664	0 45.9824 3.02812
0.00317383 6.57517 6.80539	0 39.2561 3.47141
0.00341797 6.75123 7.22917	0 59.0673 3.9572
0.00366211 7.27097 7.66677	0 39.0825 4.49279
0.00390625 7.89017 8.11555	0 64.2145 5.09021
0.00415039 8.43065 8.5718	0 58.7632 5.76284
0.00439453 8.60035 9.03111	0 70.9705 6.52015
0.00463867 11.0148 9.48882	0 104.785 7.36235
0.00488281 9.82053 9.94035	0 68.8232 8.27625
0.00512695 10.3772 10.3815	0 103.015 9.2331
0.00537109 11.2395 10.8085	0 105.063 10.1888
0.00561523 11.8944 11.2182	0 143.044 11.0873
0.00585938 9.73905 11.6076	0 82.3162 11.867
0.00610352 14.2477 11.9742	0 229.443 12.4706
0.00634766 13.5854 12.3156	0 159.177 12.8554
0.0065918 11.2444 12.6299	0 151.746 13.0027
0.00683594 12.851 12.9154	0 168.864 12.925
0.00708008 12.6897 13.1712	0 190.331 12.6696
0.00732422 15.7747 13.3974	0 217.216 12.3187
0.00756836 16.6613 13.5946	0 282.598 11.9836
0.0078125 12.9173 13.7648	0 167.527 11.7875
0.00805664 12.5454 13.9102	0 191.971 11.8388
0.00830078 13.4024 14.0338	0 123.978 12.1996
0.00854492 14.2545 14.1383	0 174.822 12.8624
0.00878906 14.1694 14.2267	0 196.137 13.7478
0.0090332 16.4155 14.3013	0 309.825 14.7277
0.00927734 15.087 14.3645	0 285.951 15.666
0.00952148 13.6177 14.418	0 167.137 16.4594
0.00976562 13.6821 14.4635	0 235.352 17.0608
0.0100098 14.4795 14.5023	0 227.013 17.4752
0.0102539 14.2532 14.535	0 186.722 17.7326
0.010498 16.4227 14.5619	0 263.073 17.8538
0.0107422 12.9241 14.5826	0 169.808 17.8261
0.0109863 15.9442 14.5964	0 312.608 17.6046
0.0112305 13.2396 14.6025	0 170.194 17.1388
0.0114746 14.4983 14.6	0 238.578 16.4131
0.0117188 15.2911 14.5889	0 324.645 15.4831
0.0119629 16.9453 14.5699	0 277.82 14.4863
0.012207 13.5697 14.5448	0 152.295 13.6189
0.0124512 14.5782 14.5161	0 151.148 13.0857
0.0126953 13.7804 14.4868	0 155.679 13.0406
0.0129395 15.4349 14.4597	0 212.63 13.541
0.0131836 12.731 14.437	0 177.769 14.532
0.0134277 15.3523 14.4194	0 179.77 15.8627
0.0136719 12.1109 14.4064	0 145.177 17.326
0.013916 13.6265 14.396	0 194.007 18.7084
