0 0 1.75716	0 0 0.322565
0.000244141 3.51694 2.09434	0 11.5761 0.413109
0.000488281 3.82876 2.44426	0 14.865 0.508257
0.000732422 3.58967 2.8003	0 12.3772 0.606216
0.000976562 3.21186 3.1577	0 10.3907 0.708396
0.0012207 3.41319 3.51411	0 9.9243 0.820234
0.00146484 4.48728 3.86973	0 24.4661 0.950919
0.00170898 3.69071 4.22692	0 13.7877 1.11172
0.00195312 4.3997 4.58945	0 19.4051 1.31299
0.00219727 4.30596 4.96165	0 17.2182 1.56071
0.00244141 4.78957 5.34752	0 19.2284 1.85407
0.00268555 5.30936 5.74999	0 26.6204 2.18585
0.00292969 5.75598 6.17045	0 27.1285 2.54628
0.00317383 7.44587 6.60848	0 65.7476 2.92891
0.00341797 5.5294 7.06175	0 26.8514 3.33534
0.00366211 7.82501 7.52612	0 54.7796 3.77533
0.00390625 8.62018 7.99579	0 60.0682 4.26101
0.00415039 7.93097 8.46359	0 68.9514 4.79747
0.00439453 7.94343 8.92137	0 50.0498 5.37449
0.00463867 9.65163 9.36054	0 110.396 5.96435
0.00488281 11.0851 9.77268	0 114.356 6.52748
0.00512695 12.0344 10.1502	0 161.141 7.0237
0.00537109 11.4025 10.4871	0 108.767 7.42362
0.00561523 9.96967 10.7796	0 122.352 7.71538
0.00585938 12.8705 11.0261	0 168.009 7.90438
0.00610352 11.7242 11.2279	0 129.459 8.00788
0.00634766 11.5973 11.3886	0 142.963 8.04821
0.0065918 12.2279 11.5134	0 132.338 8.04832
0.00683594 13.4458 11.609	0 142.879 8.03084
0.00708008 10.503 11.682	0 79.5883 8.01982
0.00732422 12.5049 11.7381	0 108.612 8.04247
0.00756836 8.86386 11.7818	0 75.0672 8.12894
0.0078125 12.1354 11.8156	0 153.69 8.30892
0.00805664 12.1841 11.8399	0 148.681 8.60538
0.00830078 12.6216 11.8537	0 137.672 9.02718
0.00854492 12.0928 11.855	0 130.177 9.56277
0.00878906 12.7103 11.8417	0 178.159 10.1774
