0 0 1.93923	0 0 0.47756
0.000244141 3.79839 2.32469	0 14.4519 0.633901
0.000488281 3.46301 2.72833	0 12.9436 0.80606
0.000732422 3.78781 3.14227	0 16.0933 0.985769
0.000976562 4.30069 3.56022	0 16.8817 1.16448
0.0012207 3.92095 3.97825	0 15.6026 1.33577
0.00146484 4.22687 4.39501	0 20.0884 1.49805
0.00170898 5.18745 4.81139	0 31.8372 1.65697
0.00195312 5.49412 5.22975	0 31.4842 1.82621
0.00219727 4.89399 5.65291	0 24.9757 2.0257
0.00244141 5.32294 6.08309	0 27.8144 2.27706
0.00268555 5.52993 6.52107	0 24.7286 2.59721
0.00292969 6.85897 6.96573	0 40.567 2.99254
0.00317383 6.92273 7.414	0 37.8425 3.4562
0.00341797 8.92572 7.86119	0 71.783 3.97031
0.00366211 8.39843 8.30156	0 60.8711 4.51249
0.00390625 9.73625 8.72905	0 90.162 5.06432
0.00415039 9.82224 9.13783	0 81.4942 5.61781
0.00439453 8.49705 9.52283	0 69.3943 6.17653
0.00463867 11.1818 9.87995	0 112.05 6.75014
0.00488281 10.9566 10.2061	0 118.339 7.34446
0.00512695 10.1558 10.4993	0 71.5606 7.9514
0.00537109 11.5895 10.7583	0 125.335 8.54436
0.00561523 10.8258 10.9825	0 139.729 9.08222
0.00585938 12.8885 11.1722	0 186.309 9.5213
0.00610352 11.2067 11.3279	0 110.806 9.83032
0.00634766 12.6075 11.451	0 189.869 10.0021
0.0065918 10.8432 11.5434	0 125.515 10.0568
0.00683594 10.7472 11.6073	0 118.672 10.0362
0.00708008 14.174 11.6456	0 153.441 9.98947
0.00732422 12.7863 11.6614	0 105.225 9.95702
0.00756836 10.132 11.658	0 96.1255 9.95628
0.0078125 11.3993 11.6392	0 147.931 9.97492
0.00805664 11.372 11.6084	0 109.6 9.97441
0.00830078 13.2706 11.5689	0 222.598 9.90375
0.00854492 10.4934 11.5241	0 109.628 9.7191
0.00878906 12.4904 11.4766	0 159.323 9.40235
0.0090332 10.6287 11.4291	0 99.1087 8.97147
0.00927734 10.492 11.3838	0 111.292 8.47848
0.00952148 11.8553 11.3424	0 149.55 7.99592
0.00976562 11.1733 11.3066	0 84.2094 7.59705
0.0100098 11.961 11.2779	0 108.917 7.33698
0.0102539 10.3123 11.2572	0 122.063 7.24101
0.010498 11.3146 11.2455	0 105.306 7.3024
0.0107422 11.6805 11.2431	0 125.752 7.48826
0.0109863 11.1832 11.2496	0 122.522 7.74926
0.0112305 9.88831 11.2643	0 115.825 8.0299
0.0114746 10.8575 11.2853	0 99.8839 8.27748
0.0117188 11.3364 11.3106	0 118.698 8.45027
0.0119629 11.9469 11.3376	0 147.938 8.52506
0.012207 11.4888 11.3638	0 105.421 8.50302
0.0124512 12.6257 11.3874	0 131.512 8.41132
0.0126953 11.152 11.407	0 94.4055 8.29781
0.0129395 11.0978 11.4223	0 116.461 8.21848
0.0131836 11.5542 11.4337	0 145.354 8.22049
0.0134277 10.8732 11.4423	0 75.893 8.32658
0.0136719 11.9923 11.4493	0 155.837 8.52719
0.013916 11.5293 11.456	0 119.442 8.78446
0.0141602 11.175 11.4634	0 153.58 9.04753
0.0144043 11.2323 11.472	0 111.081 9.27309
0.0146484 11.9241 11.4819	0 144.747 9.44198
0.0148926 10.8458 11.4929	0 122.675 9.56413
0.0151367 10.7493 11.5049	0 124.173 9.66998
0.0153809 12.479 11.5178	0 171.385 9.79365
0.015625 11.4935 11.5326	0 137.228 9.95697
0.0158691 13.4625 11.5504	0 148.489 10.1623
0.0161133 10.9221 11.5729	0 143.282 10.3959
0.0163574 11.3199 11.6021	0 103.647 10.6372
0.0166016 9.01449 11.6394	0 102.548 10.8675
0.0168457 12.5678 11.6853	0 134.847 11.0732
0.0170898 11.547 11.7393	0 132.09 11.2444
0.017334 11.1629 11.7992	0 133.006 11.3727
0.0175781 13.0005 11.8617	0 181.532 11.4514
0.0178223 11.8634 11.9222	0 173.748 11.4781
0.0180664 12.1833 11.9759	0 124.255 11.4567
0.0183105 10.9724 12.0185	0 100.573 11.3948
0.0185547 13.2277 12.0464	0 311.588 11.2975
0.0187988 12.8904 12.0583	0 153.646 11.1603
0.019043 12.0517 12.055	0 148.05 10.9678
0.0192871 12.9124 12.0398	0 240.122 10.7
0.0195312 12.8663 12.0185	0 151.268 10.3457
0.0197754 12.8283 11.9985	0 128.651 9.91701
0.0200195 10.138 11.9877	0 145.679 9.45448
0.0202637 11.618 11.9936	0 107.357 9.02144
0.0205078 10.6692 12.022	0 111.538 8.68615
