0 0 2.44645	0 0 0.736606
0.000244141 5.02789 2.91493	0 25.6085 0.954221
0.000488281 4.59978 3.39954	0 22.1849 1.18595
0.000732422 5.35925 3.89006	0 29.747 1.42651
0.000976562 5.06174 4.37852	0 24.6348 1.67768
0.0012207 5.26522 4.85999	0 28.5317 1.95041
0.00146484 5.16275 5.33258	0 22.6918 2.26422
0.00170898 5.16835 5.79696	0 20.5282 2.64395
0.00195312 5.94265 6.25531	0 36.5163 3.11449
0.00219727 6.34492 6.71029	0 55.6139 3.69431
0.00244141 7.36831 7.16398	0 48.5804 4.38886
0.00268555 6.86211 7.61733	0 58.6985 5.18531
0.00292969 7.53018 8.06997	0 55.624 6.05074
0.00317383 10.0364 8.52037	0 111.795 6.93594
0.00341797 9.45818 8.96636	0 137.886 7.78617
0.00366211 8.71875 9.40566	0 65.7477 8.55679
0.00390625 9.91135 9.83632	0 97.7772 9.22877
0.00415039 10.5053 10.257	0 85.3681 9.81698
0.00439453 11.8147 10.6667	0 177.064 10.3662
0.00463867 11.4344 11.0648	0 94.0149 10.9357
0.00488281 10.8387 11.45	0 109.072 11.5783
0.00512695 12.0279 11.8202	0 119.281 12.324
0.00537109 10.9447 12.1719	0 134.212 13.1745
0.00561523 12.2509 12.5001	0 208.104 14.1065
0.00585938 15.0902 12.7985	0 255.917 15.0798
0.00610352 11.5778 13.0608	0 176.768 16.0413
0.00634766 13.957 13.2812	0 191.811 16.9267
0.0065918 17.0191 13.456	0 344.133 17.6624
0.00683594 14.8967 13.5842	0 369.042 18.176
0.00708008 14.6951 13.6682	0 205.178 18.4142
0.00732422 14.1234 13.7139	0 252.448 18.3612
0.00756836 13.3394 13.7296	0 232.38 18.0482
0.0078125 11.8233 13.7253	0 159.389 17.547
0.00805664 15.5011 13.7109	0 198.892 16.9516
0.00830078 11.8132 13.6952	0 159.017 16.3557
0.00854492 15.3614 13.6845	0 255.384 15.8357
0.00878906 12.0464 13.682	0 154.64 15.4428
0.0090332 11.9671 13.6878	0 160.106 15.2001
0.00927734 14.0548 13.6991	0 198.251 15.1033
0.00952148 12.7987 13.7114	0 140.43 15.1201
0.00976562 15.6622 13.7192	0 200.632 15.1934
0.0100098 15.5272 13.7175	0 198.651 15.2481
0.0102539 14.6755 13.7025	0 189.374 15.2043
0.010498 11.7209 13.6724	0 96.6971 14.995
0.0107422 14.7669 13.6277	0 249.675 14.5835
0.0109863 12.9835 13.571	0 152.862 13.9748
0.0112305 15.2637 13.5066	0 209.405 13.2182
0.0114746 12.0236 13.4403	0 150.929 12.3983
0.0117188 12.9417 13.3787	0 161.723 11.6176
0.0119629 13.1801 13.3282	0 140.303 10.9766
0.012207 14.0128 13.2955	0 225.647 10.5555
0.0124512 12.7983 13.286	0 263.463 10.4026
0.0126953 11.4582 13.304	0 153.704 10.5286
0.0129395 14.4452 13.3516	0 212.884 10.9054
0.0131836 12.0875 13.4287	0 146.506 11.4691
0.0134277 12.1683 13.5321	0 137.616 12.1313
0.0136719 12.7029 13.6558	0 172.975 12.7975
0.013916 14.1996 13.7911	0 200.599 13.3913
0.0141602 13.2953 13.9275	0 149.732 13.8742
0.0144043 15.9693 14.0536	0 163.128 14.2518
0.0146484 14.1187 14.1588	0 228.478 14.5616
0.0148926 14.1367 14.2343	0 165.929 14.8475
0.0151367 17.4116 14.275	0 224.955 15.1337
0.0153809 14.9714 14.2794	0 165.868 15.4108
0.015625 15.3994 14.2509	0 281.234 15.6395
0.0158691 14.6038 14.1963	0 272.486 15.7689
0.0161133 12.8477 14.126	0 155.127 15.7596
0.0163574 14.0646 14.0516	0 161.591 15.6
0.0166016 13.967 13.9854	0 217.852 15.3111
0.0168457 12.0884 13.9383	0 125.415 14.9412
0.0170898 13.1837 13.9194	0 180.843 14.5543
0.017334 15.3709 13.9347	0 309.924 14.2168
0.0175781 9.40853 13.9877	0 83.8702 13.9862
0.0178223 15.181 14.079	0 220.407 13.9018
0.0180664 15.199 14.2068	0 292.843 13.9813
0.0183105 12.8178 14.3672	0 140.211 14.2233
0.0185547 15.6202 14.5547	0 219.096 14.6142
0.0187988 14.6257 14.762	0 247.767 15.1354
0.019043 14.3001 14.9804	0 162.528 15.7657
0.0192871 12.9978 15.2	0 115.544 16.4779
0.0195312 15.2061 15.4101	0 225.069 17.2331
0.0197754 16.7247 15.6002	0 337.988 17.9776
0.0200195 16.8113 15.7608	0 283.436 18.6456
0.0202637 20.0949 15.8848	0 457.369 19.1683
0.0205078 15.1474 15.9688	0 201.193 19.487
0.020752 16.1821 16.0134	0 245.934 19.565
0.0209961 17.699 16.0236	0 285.983 19.3976
0.0212402 18.4958 16.0081	0 260.531 19.017
0.0214844 13.4066 15.9784	0 226.241 18.4909
0.0217285 12.9196 15.9473	0 140.516 17.9128
0.0219727 17.8083 15.9271	0 240.887 17.3836
0.0222168 16.0072 15.9287	0 269.595 16.9887
0.0224609 15.0646 15.9602	0 202.26 16.7755
0.0227051 14.0389 16.0264	0 250.106 16.7417
0.0229492 14.4405 16.129	0 263.786 16.8398
0.0231934 17.0443 16.2666	0 303.356 16.9979
0.0234375 15.4774 16.4359	0 303.168 17.1511
0.0236816 17.0443 16.6323	0 336.941 17.2661
0.0239258 18.49 16.8511	0 284.225 17.3483
0.0241699 15.4104 17.088	0 188.354 17.4285
0.0244141 18.8126 17.3401	0 381.325 17.5382
0.0246582 14.3641 17.6059	0 290.044 17.693
0.0249023 17.8325 17.8847	0 304.373 17.8969
0.0251465 21.9191 18.1765	0 531.789 18.1668
0.0253906 19.2464 18.4806	0 309.805 18.5591
0.0256348 16.7855 18.795	0 442.169 19.1748
0.0258789 16.2694 19.1159	0 287.837 20.1284
0.026123 15.5652 19.4374	0 224.371 21.4856
0.0263672 22.9746 19.7527	0 523.489 23.1997
0.0266113 20.8686 20.055	0 471.543 25.083
0.0268555 22.2221 20.3394	0 373.117 26.8375
0.0270996 22.4437 20.6048	0 555.859 28.1417
0.0273438 23.2288 20.8544	0 752.34 28.7593
0.0275879 21.6671 21.0961	0 336.161 28.6226
0.027832 22.14 21.341	0 419.971 27.8546
0.0280762 17.1847 21.6015	0 236.155 26.7226
0.0283203 18.9055 21.8891	0 383.862 25.5511
0.0285645 20.1735 22.2118	0 387.789 24.6343
0.0288086 23.3093 22.5727	0 571.814 24.1789
0.0290527 22.5135 22.9701	0 427.327 24.2884
0.0292969 25.0309 23.398	0 706.516 24.9748
0.029541 20.8431 23.8481	0 307.791 26.1843
0.0297852 23.7417 24.3119	0 605.443 27.8288
0.0300293 28.3104 24.7833	0 859.634 29.8216
0.0302734 28.3597 25.2603	0 631.612 32.1158
0.0305176 25.4372 25.7452	0 500.122 34.7294
0.0307617 23.7601 26.2454	0 375.465 37.7359
0.0310059 28.057 26.7717	0 700.724 41.2139
0.03125 25.6932 27.3367	0 822.02 45.1733
0.0314941 22.8141 27.9533	0 398.794 49.5026
0.0317383 28.027 28.6328	0 778.37 53.9795
0.0319824 33.7746 29.3832	0 1196.97 58.3507
0.0322266 26.4528 30.2087	0 1066.7 62.4389
0.0324707 27.0085 31.1093	0 646.732 66.2112
0.0327148 33.9583 32.0807	0 1394.48 69.7615
0.032959 30.7834 33.1152	0 682.932 73.2206
0.0332031 34.546 34.203	0 827.026 76.6613
0.0334473 32.3481 35.3335	0 1223.72 80.07
0.0336914 36.3565 36.4977	0 1355.68 83.4113
0.0339355 41.0621 37.6898	0 1666.15 86.7411
0.0341797 41.0686 38.9087	0 1333.56 90.2876
0.0344238 40.1414 40.1593	0 1494.57 94.4458
0.034668 35.9252 41.4518	0 871.805 99.6907
0.0349121 49.7346 42.8014	0 2758.93 106.46
0.0351562 40.2668 44.2257	0 1375.33 115.053
0.0354004 44.2442 45.7424	0 2346.69 125.546
0.0356445 40.4846 47.3672	0 1415.13 137.719
0.0358887 46.0023 49.1124	0 1448.75 150.995
0.0361328 50.1825 50.9863	0 3278.15 164.455
0.036377 50.1677 52.9945	0 2175.26 177.008
0.0366211 59.8982 55.1422	0 4004.54 187.707
0.0368652 50.1915 57.4375	0 2603.5 196.103
0.0371094 62.4284 59.8943	0 4358.61 202.481
0.0373535 64.2761 62.5349	0 4595.48 207.837
0.0375977 60.054 65.3912	0 3166.98 213.645
0.0378418 60.9953 68.504	0 4207.28 221.575
0.0380859 75.6804 71.9206	0 3844.17 233.36
0.0383301 71.8507 75.6913	0 4436.83 250.921
0.0385742 69.0817 79.8646	0 4703.74 276.648
0.0388184 70.7452 84.4831	0 4069.33 313.65
0.0390625 83.0355 89.5806	0 6519.75 365.795
0.0393066 91.0267 95.1809	0 10526.5 437.477
0.0395508 85.1104 101.299	0 7152.97 533.142
0.0397949 118.631 107.943	0 12107.2 656.616
0.0400391 90.6997 115.122	0 7397.66 810.261
0.0402832 130.205 122.847	0 30804.3 994.049
0.0405273 120.773 131.139	0 16520.5 1204.86
0.0407715 142.917 140.026	0 17620 1436.52
0.0410156 140.616 149.545	0 25077.2 1681.02
0.0412598 142.164 159.737	0 19323.2 1930.89
0.0415039 164.262 170.633	0 35381.2 2182.02
0.041748 173.618 182.251	0 40939.7 2435.77
0.0419922 179.28 194.578	0 28618.3 2699.45
0.0422363 187.46 207.565	0 34515.2 2985
0.0424805 185.798 221.11	0 36598.9 3306.28
0.0427246 257.178 235.059	0 53747.6 3675.28
0.0429688 256.09 249.2	0 69493.2 4097.59
0.0432129 294.067 263.268	0 89383.7 4567.16
0.043457 228.956 276.955	0 44992.6 5062.26
0.0437012 273.262 289.922	0 61602.4 5545.53
0.0439453 290.017 301.825	0 57666.4 5970.93
0.0441895 421.725 312.328	0 285679 6296.98
0.0444336 431.222 321.134	0 169012 6501.06
0.0446777 297.712 327.995	0 80371.4 6587.07
0.0449219 331.564 332.732	0 83864.5 6581.26
0.045166 351.317 335.238	0 107340 6517.85
0.0454102 390.542 335.483	0 144862 6422.24
0.0456543 371.099 333.504	0 150838 6300.72
0.0458984 388.188 329.403	0 157447 6141.38
0.0461426 323.909 323.332	0 97919.6 5924.03
0.0463867 361.742 315.483	0 155276 5632.83
0.0466309 308.883 306.075	0 101965 5265.31
0.046875 254.972 295.342	0 49096.5 4834.92
0.0471191 322.607 283.525	0 93809.9 4367.54
0.0473633 282.297 270.865	0 66693.7 3894.35
0.0476074 251.554 257.6	0 64435.3 3444.25
0.0478516 273.446 243.962	0 53458.1 3037.95
0.0480957 248.557 230.171	0 73496.5 2685.55
0.0483398 169.374 216.438	0 41545.4 2387.55
0.048584 217.788 202.952	0 45029.7 2138.13
0.0488281 174.591 189.879	0 35418.5 1928.88
0.0490723 131.223 177.355	0 19254.8 1751.37
0.0493164 153.484 165.483	0 23299.6 1598.31
0.0495605 148.569 154.333	0 22425.9 1463.93
0.0498047 178.22 143.944	0 36682.7 1344.07
0.0500488 123.21 134.332	0 9708.17 1236.26
0.050293 97.4797 125.489	0 7390.44 1139.33
0.0505371 89.0492 117.394	0 7896.34 1052.41
0.0507812 103.669 110.01	0 10627 973.831
0.0510254 91.2502 103.289	0 9135.67 900.692
