0 0 1.89282	0 0 0.438093
0.000244141 3.62756 2.27062	0 18.4197 0.582901
0.000488281 3.33103 2.66408	0 8.32453 0.748836
0.000732422 3.59949 3.06346	0 12.2266 0.932904
0.000976562 3.55541 3.46017	0 9.29159 1.13093
0.0012207 4.24953 3.84778	0 12.8778 1.33781
0.00146484 5.23722 4.22269	0 29.9829 1.54863
0.00170898 5.15118 4.58429	0 23.7081 1.76079
0.00195312 4.79278 4.93463	0 29.1077 1.97646
0.00219727 5.27697 5.27781	0 31.9831 2.20408
0.00244141 5.52772 5.61919	0 26.3338 2.45769
0.00268555 5.59785 5.96457	0 32.1946 2.7539
0.00292969 5.10731 6.31957	0 30.7607 3.10825
0.00317383 5.64091 6.68924	0 34.3562 3.53307
0.00341797 8.27635 7.07795	0 70.3778 4.0388
0.00366211 7.28846 7.48937	0 41.6544 4.63842
0.00390625 8.07587 7.92657	0 56.8194 5.35233
0.00415039 8.30744 8.39211	0 62.9886 6.21033
0.00439453 7.39314 8.88794	0 53.2918 7.24834
0.00463867 8.56542 9.41524	0 70.8063 8.50103
0.00488281 9.5202 9.9743	0 77.1384 9.99315
0.00512695 10.0487 10.5644	0 148.365 11.7329
0.00537109 10.8858 11.1837	0 178.844 13.7085
0.00561523 11.1798 11.8299	0 138.583 15.8866
0.00585938 13.4683 12.5003	0 203.3 18.2116
0.00610352 11.4786 13.1925	0 125.87 20.6078
0.00634766 15.9518 13.9054	0 293.99 22.9873
0.0065918 13.1909 14.6394	0 255.516 25.2667
0.00683594 14.8972 15.3969	0 280.22 27.3914
0.00708008 15.4674 16.1823	0 202.219 29.3585
0.00732422 20.4337 17.0013	0 521.058 31.2252
0.00756836 15.4316 17.8598	0 356.867 33.097
0.0078125 17.7693 18.7629	0 297.404 35.096
0.00805664 18.2801 19.7131	0 301.148 37.3241
0.00830078 16.7125 20.7089	0 328.526 39.8393
0.00854492 22.2174 21.7436	0 667.258 42.6586
0.00878906 23.8469 22.8048	0 860.426 45.7878
0.0090332 20.7542 23.8747	0 487.11 49.2646
0.00927734 27.1958 24.9309	0 784.39 53.1945
0.00952148 27.9639 25.948	0 639.233 57.7548
0.00976562 26.1322 26.8993	0 531.237 63.152
0.0100098 28.8672 27.7596	0 576.126 69.5319
0.0102539 33.5777 28.5064	0 966.833 76.8647
0.010498 31.5935 29.1225	0 840.785 84.8511
0.0107422 31.1459 29.5967	0 1315.01 92.9035
0.0109863 33.0656 29.9248	0 1297.97 100.236
0.0112305 34.1141 30.1098	0 1430.96 106.053
0.0114746 26.221 30.1611	0 782.843 109.78
0.0117188 34.5184 30.0935	0 1174.19 111.237
0.0119629 36.0515 29.9257	0 1070.6 110.681
0.012207 24.8088 29.6786	0 577.455 108.698
0.0124512 31.9557 29.3729	0 1009.72 105.985
0.0126953 26.654 29.0285	0 1018.5 103.124
0.0129395 27.905 28.6624	0 812.806 100.436
0.0131836 26.1491 28.2888	0 646.827 97.9587
0.0134277 28.5698 27.9194	0 620.544 95.5293
0.0136719 31.9243 27.5634	0 1561.11 92.917
0.013916 24.6298 27.229	0 585.359 89.9277
0.0141602 26.4653 26.9241	0 790.637 86.4576
0.0144043 26.5431 26.6565	0 709.231 82.4982
0.0146484 24.9777 26.434	0 828.079 78.1306
0.0148926 25.8546 26.2637	0 863.571 73.533
0.0151367 26.4899 26.1508	0 645.407 68.9986
0.0153809 23.96 26.0973	0 572.459 64.932
0.015625 23.8168 26.1012	0 495.934 61.7937
0.0158691 23.6656 26.1556	0 563.933 59.9903
0.0161133 25.0885 26.2492	0 638.315 59.7484
