0 0 2.57491	0 0 0.999933
0.000244141 4.89685 3.06971	0 18.0121 1.36496
0.000488281 4.77188 3.5779	0 22.192 1.78039
0.000732422 5.84851 4.08594	0 42.2562 2.22845
0.000976562 5.01548 4.58236	0 21.7319 2.68842
0.0012207 5.59546 5.05901	0 26.4196 3.1403
0.00146484 6.04909 5.51174	0 47.6487 3.56827
0.00170898 6.8642 5.94029	0 47.5008 3.9636
0.00195312 6.07994 6.34777	0 53.1716 4.32695
0.00219727 6.38265 6.73973	0 39.5786 4.66987
0.00244141 6.77611 7.12314	0 60.9871 5.01528
0.00268555 7.26741 7.5056	0 54.9689 5.39592
0.00292969 8.15561 7.89461	0 57.7496 5.85039
0.00317383 7.7513 8.29733	0 74.7331 6.41716
0.00341797 8.63363 8.72035	0 84.8692 7.12848
0.00366211 9.35604 9.16963	0 84.0972 8.00745
0.00390625 8.61707 9.65045	0 67.8254 9.07083
0.00415039 10.3396 10.1672	0 107.91 10.3376
0.00439453 8.55808 10.7233	0 63.4033 11.8399
0.00463867 10.4327 11.3208	0 117.125 13.6296
0.00488281 12.7891 11.9599	0 158.67 15.7768
0.00512695 12.1087 12.6397	0 153.415 18.3584
0.00537109 12.5468 13.3576	0 182.818 21.4419
0.00561523 9.72132 14.11	0 115.376 25.0718
0.00585938 17.9669 14.8928	0 316.685 29.2653
0.00610352 16.0642 15.7021	0 257.124 34.0133
0.00634766 18.8822 16.5349	0 610.412 39.2817
0.0065918 14.9504 17.3896	0 234.688 45.0015
0.00683594 16.5744 18.2669	0 352.011 51.0512
0.00708008 21.5923 19.1702	0 540.756 57.2433
0.00732422 16.2891 20.1066	0 400.937 63.3405
0.00756836 20.7413 21.0866	0 492.026 69.1134
0.0078125 23.1484 22.1242	0 583.737 74.4324
0.00805664 24.7546 23.2352	0 697.424 79.3558
0.00830078 25.9712 24.4349	0 628.739 84.169
0.00854492 22.8562 25.7342	0 408.969 89.3432
0.00878906 23.9855 27.1354	0 526.823 95.418
0.0090332 20.7318 28.6279	0 347.316 102.848
0.00927734 25.3527 30.1858	0 676.499 111.865
0.00952148 28.5687 31.7673	0 755.781 122.387
0.00976562 33.835 33.3176	0 1260.3 134.004
0.0100098 36.7433 34.7745	0 1520.92 146.022
0.0102539 46.3503 36.0759	0 1887.39 157.57
0.010498 48.2776 37.1685	0 2355.54 167.744
0.0107422 38.6759 38.0146	0 1632.75 175.765
0.0109863 48.4542 38.5969	0 2052.02 181.119
0.0112305 46.7778 38.9196	0 2185.64 183.638
0.0114746 38.9973 39.0062	0 1178.09 183.506
0.0117188 35.5299 38.8935	0 1330.49 181.209
0.0119629 42.2085 38.6258	0 2513.1 177.436
0.012207 37.8602 38.2473	0 1315.85 172.961
0.0124512 29.5259 37.7971	0 1233.43 168.506
0.0126953 36.8491 37.3067	0 1362.35 164.596
0.0129395 38.6353 36.7987	0 1321.19 161.434
0.0131836 37.5761 36.2892	0 1208.77 158.887
0.0134277 37.6724 35.79	0 1678.69 156.614
