0 0 3.0339	0 0 1.47824
0.000244141 5.82834 3.62826	0 35.1289 1.9767
0.000488281 5.80613 4.2451	0 42.7483 2.53344
0.000732422 5.50416 4.8702	0 32.6699 3.12949
0.000976562 6.91516 5.4918	0 43.0857 3.74785
0.0012207 6.61526 6.10195	0 55.3863 4.37723
0.00146484 6.75705 6.69712	0 42.9316 5.0134
0.00170898 8.20277 7.27793	0 79.139 5.6579
0.00195312 7.06041 7.84823	0 53.4842 6.31506
0.00219727 9.03322 8.41377	0 53.9351 6.98836
0.00244141 7.52563 8.98081	0 72.3603 7.6781
0.00268555 8.16317 9.55492	0 67.3028 8.38132
0.00292969 9.66322 10.1403	0 82.3891 9.09529
0.00317383 11.9482 10.7396	0 117.143 9.82413
0.00341797 11.002 11.354	0 136.208 10.5873
0.00366211 11.6848 11.9837	0 111.226 11.4265
0.00390625 13.6538 12.6288	0 198.954 12.4068
0.00415039 12.2214 13.2891	0 138.283 13.6092
0.00439453 14.1001 13.9651	0 163.682 15.1148
0.00463867 13.8766 14.6569	0 196.664 16.9839
0.00488281 15.4553 15.365	0 133.346 19.2371
0.00512695 15.4554 16.0888	0 270.657 21.8436
0.00537109 16.5312 16.8267	0 382.186 24.7193
0.00561523 17.5352 17.5755	0 230.753 27.7348
0.00585938 20.0683 18.3304	0 405.089 30.7319
0.00610352 15.8444 19.0846	0 285.695 33.5507
0.00634766 18.6139 19.8307	0 356.097 36.0646
0.0065918 22.8951 20.5607	0 662.704 38.2211
0.00683594 22.4617 21.267	0 576.318 40.0706
0.00708008 23.2266 21.9437	0 876.107 41.7655
0.00732422 24.4332 22.5865	0 536.673 43.5146
0.00756836 25.2008 23.1933	0 633.089 45.5
0.0078125 20.3075 23.7635	0 326.195 47.7859
0.00805664 24.9544 24.2978	0 592.07 50.2624
0.00830078 24.4306 24.7973	0 596.349 52.6561
0.00854492 26.7645 25.2629	0 920.758 54.613
0.00878906 27.2015 25.6948	0 677.378 55.826
0.0090332 25.3053 26.0924	0 540.719 56.1577
0.00927734 24.6553 26.4545	0 734.63 55.7081
0.00952148 29.8814 26.7798	0 840.322 54.801
0.00976562 30.0492 27.0668	0 704.875 53.8896
0.0100098 25.2435 27.3147	0 748.644 53.4166
0.0102539 29.2241 27.5238	0 946.663 53.6794
0.010498 26.4904 27.696	0 746.165 54.7511
0.0107422 26.3205 27.8353	0 737.355 56.4838
0.0109863 28.4702 27.948	0 853.062 58.5957
0.0112305 32.4861 28.0431	0 1581.99 60.8062
0.0114746 29.0549 28.1315	0 608.568 62.9661
0.0117188 32.2073 28.2247	0 1137.26 65.1249
0.0119629 24.2204 28.3338	0 695.079 67.5004
0.012207 20.7087 28.4667	0 440.986 70.3555
0.0124512 29.1448 28.6276	0 945.558 73.8332
0.0126953 25.61 28.8152	0 544.745 77.8259
0.0129395 34.8209 29.0237	0 1141.77 81.9469
0.0131836 26.9886 29.2434	0 736.658 85.6279
0.0134277 26.8328 29.4632	0 1001.15 88.3089
0.0136719 35.2626 29.6722	0 1894.12 89.6468
0.013916 33.3211 29.8619	0 1087.03 89.656
0.0141602 29.6722 30.0264	0 768.901 88.7214
0.0144043 30.2945 30.163	0 1298.71 87.473
0.0146484 27.0931 30.2711	0 901.032 86.5659
0.0148926 29.308 30.3513	0 626.791 86.4512
0.0151367 31.9991 30.4051	0 1230.06 87.2324
0.0153809 29.0748 30.4341	0 596.614 88.6729
0.015625 29.5002 30.441	0 832.179 90.353
0.0158691 35.8422 30.4302	0 1569.2 91.9053
0.0161133 35.5137 30.4082	0 1741.71 93.2134
0.0163574 28.2759 30.3837	0 598.079 94.4787
0.0166016 26.7261 30.3665	0 881.76 96.1297
0.0168457 28.9882 30.3663	0 749.651 98.6289
0.0170898 30.2667 30.3907	0 980.357 102.278
0.017334 27.1489 30.4435	0 513.887 107.108
0.0175781 30.6779 30.5242	0 995.67 112.87
0.0178223 30.1279 30.6282	0 944.741 119.118
0.0180664 28.509 30.7482	0 706.367 125.299
0.0183105 33.0746 30.8764	0 1490.95 130.839
0.0185547 36.4494 31.0067	0 1647.53 135.209
