0 0 3.24061	0 0 1.46974
0.000244141 6.10149 3.88589	0 35.7696 1.9604
0.000488281 6.15329 4.55939	0 55.2686 2.51016
0.000732422 6.05389 5.24545	0 28.7216 3.10406
0.000976562 6.51129 5.93012	0 45.4441 3.72943
0.0012207 7.24741 6.60237	0 59.8057 4.37807
0.00146484 8.10926 7.25468	0 55.3846 5.04696
0.00170898 7.98429 7.88296	0 58.8785 5.73878
0.00195312 8.19105 8.48588	0 65.8495 6.46342
0.00219727 9.55189 9.06402	0 140.653 7.23996
0.00244141 7.7826 9.61891	0 67.9891 8.09688
0.00268555 12.1236 10.1524	0 136.199 9.06751
0.00292969 11.2439 10.6665	0 121.121 10.1803
0.00317383 10.3574 11.1628	0 98.0767 11.4478
0.00341797 12.1581 11.6433	0 256.29 12.86
0.00366211 14.1448 12.1098	0 168.856 14.3883
0.00390625 11.8349 12.5645	0 191.156 15.9997
0.00415039 12.804 13.0092	0 150.587 17.6749
0.00439453 12.8902 13.4451	0 150.028 19.42
0.00463867 13.8236 13.8722	0 191.512 21.262
0.00488281 13.4971 14.289	0 166.055 23.2273
0.00512695 15.5778 14.6916	0 273.168 25.3098
0.00537109 16.6888 15.0742	0 232.843 27.4446
0.00561523 13.1281 15.4294	0 156.473 29.5044
0.00585938 16.3376 15.7487	0 302.457 31.3259
0.00610352 17.6493 16.0238	0 390.358 32.7601
0.00634766 18.8984 16.2479	0 509.357 33.7266
0.0065918 14.4508 16.4169	0 218.825 34.2479
0.00683594 20.1269 16.5303	0 538.639 34.4473
0.00708008 17.9931 16.5914	0 258.698 34.5132
0.00732422 18.3568 16.608	0 306.577 34.6432
0.00756836 15.917 16.5905	0 341.518 34.991
0.0078125 16.0702 16.5517	0 241.725 35.6316
0.00805664 16.1114 16.5041	0 227.529 36.5531
0.00830078 14.2301 16.4596	0 276.211 37.6711
0.00854492 16.3361 16.427	0 353.721 38.8586
0.00878906 15.6645 16.4123	0 392.437 39.9797
0.0090332 16.6675 16.4179	0 223.401 40.9166
0.00927734 15.4923 16.4434	0 264.752 41.5847
0.00952148 18.4913 16.4861	0 376.253 41.9365
