0 0 2.44996	0 0 0.599398
0.000244141 4.69148 2.92893	0 14.4994 0.802853
0.000488281 4.16689 3.42632	0 18.3528 1.02886
0.000732422 5.55393 3.93148	0 26.7517 1.26783
0.000976562 5.19902 4.43619	0 28.4153 1.51085
0.0012207 5.66279 4.93561	0 25.1077 1.75206
0.00146484 4.96207 5.42862	0 19.6544 1.99032
0.00170898 5.921 5.9173	0 32.9971 2.22973
0.00195312 6.85072 6.40582	0 63.8305 2.47933
0.00219727 6.33429 6.89889	0 42.0138 2.7525
0.00244141 5.79441 7.4003	0 30.6469 3.06633
0.00268555 7.08398 7.91162	0 44.6497 3.44054
0.00292969 8.428 8.43157	0 63.5713 3.89473
0.00317383 7.50381 8.9559	0 48.4967 4.44303
0.00341797 9.68 9.47789	0 77.8823 5.08649
0.00366211 13.7662 9.98927	0 115.591 5.80606
0.00390625 10.7613 10.4813	0 92.8673 6.56058
0.00415039 8.88405 10.9458	0 69.9988 7.29383
0.00439453 12.3367 11.3761	0 170.861 7.95112
0.00463867 12.5625 11.7675	0 209.037 8.49994
0.00488281 14.7314 12.1173	0 201.767 8.94545
0.00512695 13.5659 12.4248	0 209.569 9.33177
0.00537109 11.7016 12.6909	0 113.583 9.72603
0.00561523 13.6064 12.9174	0 191.102 10.191
0.00585938 11.4381 13.1068	0 87.7851 10.7587
0.00610352 14.3745 13.2618	0 146.19 11.4174
0.00634766 14.2914 13.3852	0 248.97 12.118
0.0065918 14.816 13.4796	0 195.006 12.7971
0.00683594 14.7755 13.5478	0 204.678 13.4054
0.00708008 11.2613 13.5926	0 111.848 13.9294
0.00732422 15.3366 13.6167	0 236.186 14.3959
0.00756836 14.7031 13.6231	0 166.47 14.8574
0.0078125 10.9655 13.6145	0 94.4332 15.3626
0.00805664 13.4755 13.5936	0 211.597 15.9252
0.00830078 15.4624 13.563	0 261.192 16.5061
0.00854492 14.717 13.5247	0 290.558 17.0189
0.00878906 12.7011 13.481	0 186.599 17.3596
0.0090332 13.3097 13.4333	0 389.752 17.446
0.00927734 12.3085 13.3831	0 106.614 17.2497
0.00952148 13.8687 13.3313	0 195.538 16.8042
0.00976562 12.9009 13.2784	0 156.935 16.1884
0.0100098 13.0357 13.2247	0 155.094 15.4968
0.0102539 13.5838 13.1702	0 196.162 14.8116
0.010498 13.6544 13.1146	0 163.891 14.1901
0.0107422 14.6395 13.0577	0 155.198 13.6668
0.0109863 11.214 12.999	0 102.844 13.2651
0.0112305 12.1866 12.9383	0 177.934 13.006
0.0114746 13.0948 12.8752	0 137.383 12.9091
0.0117188 13.4395 12.8096	0 202.902 12.9845
0.0119629 12.5106 12.7422	0 173.704 13.2207
0.012207 11.6552 12.6744	0 146.493 13.5773
0.0124512 14.1867 12.6085	0 236.172 13.9895
0.0126953 14.3076 12.5483	0 309.106 14.3847
