0 0 2.30668	0 0 0.788366
0.000244141 4.60299 2.76726	0 27.4823 1.05579
0.000488281 4.35941 3.25053	0 20.6125 1.37362
0.000732422 4.25571 3.74663	0 18.1464 1.7458
0.000976562 4.39282 4.247	0 14.2819 2.17497
0.0012207 5.36636 4.74519	0 28.6819 2.65938
0.00146484 5.1987 5.23725	0 28.7042 3.19078
0.00170898 5.53076 5.72177	0 30.9202 3.75495
0.00195312 5.41552 6.19946	0 27.3045 4.33615
0.00219727 6.77037 6.67261	0 62.1527 4.92417
0.00244141 8.47046 7.1445	0 68.235 5.52123
0.00268555 8.07247 7.61879	0 78.3095 6.14509
0.00292969 7.15716 8.0991	0 80.9216 6.8259
0.00317383 7.06775 8.5887	0 52.5914 7.59711
0.00341797 9.051 9.09036	0 68.3646 8.48325
0.00366211 10.2387 9.60628	0 99.328 9.48935
0.00390625 9.35643 10.1381	0 87.1214 10.5961
0.00415039 10.7362 10.6868	0 140.986 11.7625
0.00439453 12.183 11.2531	0 156.191 12.9345
0.00463867 10.4843 11.8368	0 115.121 14.0565
0.00488281 11.8141 12.4371	0 165.485 15.0828
0.00512695 14.0546 13.0521	0 219.597 15.9867
0.00537109 11.8015 13.6791	0 128.876 16.7684
0.00561523 13.9812 14.3142	0 188.621 17.4617
0.00585938 15.835 14.9527	0 402.967 18.1392
0.00610352 15.0551 15.5891	0 198.794 18.9135
0.00634766 17.6569 16.2178	0 289.64 19.929
0.0065918 16.2022 16.8336	0 278.101 21.3411
0.00683594 19.5273 17.4316	0 456.879 23.2819
0.00708008 16.9882 18.0084	0 214.72 25.8201
0.00732422 18.8172 18.5617	0 538.353 28.9275
0.00756836 19.5146 19.0907	0 371.762 32.4675
0.0078125 20.2875 19.5965	0 427.782 36.216
0.00805664 19.8694 20.0813	0 457.239 39.9177
0.00830078 20.6581 20.5488	0 453.977 43.3572
0.00854492 22.7716 21.0024	0 575.188 46.418
0.00878906 23.6189 21.4452	0 797.544 49.0973
0.0090332 20.8963 21.8784	0 473.785 51.4677
0.00927734 17.2492 22.3002	0 342.992 53.6052
0.00952148 22.482 22.7059	0 435.539 55.5263
0.00976562 23.3427 23.0878	0 583.114 57.1719
0.0100098 24.4972 23.4361	0 478.78 58.4476
0.0102539 25.8378 23.741	0 687.991 59.2926
0.010498 27.4525 23.9942	0 932.049 59.7351
0.0107422 26.2532 24.1905	0 665.351 59.9003
0.0109863 24.4178 24.3293	0 735.012 59.967
0.0112305 25.8084 24.4145	0 486.314 60.1004
0.0114746 23.8834 24.4538	0 600.37 60.3957
0.0117188 22.798 24.458	0 413.47 60.8604
0.0119629 26.7172 24.4386	0 918.446 61.4381
0.012207 23.0642 24.4072	0 496.109 62.0596
0.0124512 22.4008 24.3738	0 525.96 62.6931
0.0126953 24.7841 24.3461	0 622.134 63.3717
0.0129395 25.4973 24.3294	0 697.925 64.1834
0.0131836 25.3942 24.326	0 398.822 65.2258
0.0134277 23.852 24.3362	0 480.946 66.5415
0.0136719 21.4074 24.3581	0 389.127 68.0631
0.013916 23.3215 24.3883	0 520.672 69.6019
0.0141602 24.196 24.423	0 543.258 70.8982
0.0144043 25.6881 24.4588	0 807.144 71.7267
0.0146484 28.0692 24.4935	0 1137.2 72.0126
0.0148926 25.0564 24.527	0 546.589 71.9009
0.0151367 21.0575 24.5615	0 534.807 71.7344
0.0153809 25.9893 24.6011	0 773.497 71.9328
0.015625 27.0724 24.6509	0 913.489 72.8205
0.0158691 23.3767 24.7157	0 668.561 74.4766
0.0161133 22.3662 24.7988	0 676.772 76.6775
0.0163574 21.7553 24.9009	0 664.555 78.9617
0.0166016 24.3601 25.0199	0 785.564 80.792
0.0168457 25.0844 25.152	0 700.859 81.7455
0.0170898 27.6053 25.2924	0 824.138 81.6576
0.017334 25.9329 25.4373	0 513.315 80.6696
0.0175781 29.5437 25.5849	0 888.565 79.1762
0.0178223 24.7402 25.7361	0 497.241 77.7065
0.0180664 25.998 25.8941	0 521.628 76.7862
0.0183105 24.8034 26.0628	0 515.175 76.823
0.0185547 25.7081 26.2454	0 670.81 78.0327
0.0187988 23.801 26.4429	0 557.957 80.4095
0.019043 19.5728 26.653	0 393.179 83.7351
0.0192871 31.0578 26.8712	0 1312.6 87.6236
0.0195312 30.4525 27.0914	0 829.259 91.6014
0.0197754 27.3694 27.3086	0 753.107 95.2131
0.0200195 30.6878 27.5203	0 768.129 98.1322
0.0202637 29.2502 27.7279	0 1844.06 100.242
0.0205078 28.6878 27.9371	0 973.596 101.662
0.020752 25.3824 28.1562	0 622.874 102.702
0.0209961 24.0902 28.3948	0 604.208 103.773
0.0212402 29.3054 28.6608	0 1003.45 105.274
0.0214844 25.7195 28.959	0 996.681 107.488
0.0217285 31.5758 29.2889	0 1096.82 110.5
0.0219727 28.7723 29.6455	0 855.65 114.153
0.0222168 29.6432 30.0193	0 1143.92 118.033
0.0224609 29.6734 30.3985	0 696.624 121.524
0.0227051 30.9929 30.7713	0 1161.76 123.936
0.0229492 34.3841 31.1276	0 1934.56 124.698
0.0231934 31.2825 31.4617	0 842.054 123.556
0.0234375 32.0165 31.7728	0 1070.44 120.698
0.0236816 35.7737 32.0655	0 1433.96 116.72
0.0239258 32.4189 32.349	0 1222.89 112.462
0.0241699 32.26 32.6355	0 1100.04 108.755
0.0244141 30.5839 32.9375	0 686.325 106.216
0.0246582 27.498 33.2661	0 678.841 105.17
0.0249023 37.3822 33.6282	0 1535.91 105.697
0.0251465 32.7249 34.0258	0 768.734 107.753
0.0253906 33.1843 34.4554	0 1348.41 111.251
0.0256348 33.443 34.909	0 1025.15 116.044
0.0258789 34.2711 35.3762	0 760.158 121.834
0.026123 34.2748 35.8464	0 1533.92 128.073
0.0263672 43.484 36.3117	0 2228.42 133.973
0.0266113 37.5196 36.7686	0 2176.82 138.656
0.0268555 41.3849 37.2191	0 2345.78 141.419
0.0270996 35.0617 37.6705	0 1461.89 141.985
0.0273438 35.6854 38.1338	0 1453.62 140.632
0.0275879 34.8931 38.6219	0 1302.37 138.127
0.027832 39.4567 39.1472	0 1416.98 135.492
0.0280762 38.4172 39.7198	0 1257.15 133.72
0.0283203 42.2208 40.3455	0 1618.62 133.574
0.0285645 34.6868 41.0259	0 1171.64 135.542
0.0288086 43.2773 41.7578	0 2237.83 139.919
0.0290527 47.3909 42.534	0 2311.91 146.92
0.0292969 39.9989 43.3438	0 1734.32 156.692
0.029541 43.6361 44.1744	0 1502.01 169.208
0.0297852 40.717 45.0116	0 1788.83 184.09
0.0300293 48.4964 45.8414	0 2916 200.507
0.0302734 43.5768 46.6519	0 1926.19 217.254
0.0305176 53.7105 47.4345	0 3602.2 233.006
0.0307617 51.3355 48.1854	0 2594.54 246.635
0.0310059 54.7327 48.9063	0 3269.07 257.426
0.03125 44.4962 49.6044	0 2342.96 265.102
0.0314941 45.3956 50.2911	0 2903.42 269.688
0.0317383 51.8059 50.9814	0 2741.44 271.362
0.0319824 54.8993 51.6917	0 2528.88 270.39
0.0322266 51.1788 52.4385	0 2758.81 267.196
0.0324707 50.988 53.2378	0 2862.34 262.46
0.0327148 49.0763 54.1043	0 2877.28 257.139
0.032959 49.592 55.0513	0 2306.1 252.369
0.0332031 71.2768 56.0903	0 5798.98 249.283
0.0334473 56.303 57.2303	0 2224.95 248.858
0.0336914 47.5795 58.4767	0 1947.35 251.841
0.0339355 55.2677 59.8301	0 3171.23 258.714
0.0341797 56.6304 61.2856	0 3374.3 269.647
0.0344238 66.1263 62.8322	0 4390.95 284.384
0.034668 59.3762 64.4538	0 4249.72 302.156
0.0349121 76.767 66.131	0 4904.49 321.716
0.0351562 56.9395 67.8435	0 4368.23 341.598
0.0354004 73.1368 69.5732	0 5047.02 360.553
0.0356445 75.1074 71.3059	0 4459.88 377.974
0.0358887 79.8628 73.0328	0 7433.87 394.115
0.0361328 73.0576 74.7514	0 4387.68 409.951
0.036377 74.4262 76.4646	0 5411.73 426.712
0.0366211 62.0783 78.1804	0 3815.24 445.284
0.0368652 88.2952 79.9113	0 6140.73 465.71
0.0371094 94.1768 81.6739	0 9429.84 487.026
0.0373535 77.6539 83.4896	0 9374.84 507.53
0.0375977 79.6562 85.3837	0 6930.66 525.434
0.0378418 84.5968 87.3857	0 9357.56 539.692
0.0380859 96.8477 89.5269	0 10648.9 550.69
0.0383301 85.0547 91.8382	0 8834 560.485
0.0385742 92.5598 94.3459	0 7603.48 572.403
0.0388184 92.7795 97.0676	0 6848.47 590.058
0.0390625 90.4045 100.008	0 7695 616.114
0.0393066 92.0711 103.159	0 10309 651.269
0.0395508 97.5326 106.494	0 8902.37 693.938
0.0397949 133.507 109.977	0 18407.6 740.807
0.0400391 100.823 113.559	0 12999.9 788.109
0.0402832 115.92 117.188	0 14723 833.031
0.0405273 128.765 120.811	0 14377.4 874.592
0.0407715 120.934 124.379	0 14162.7 913.5
0.0410156 137.814 127.855	0 15299.2 951.095
0.0412598 126.993 131.209	0 15476.9 988.05
0.0415039 140.426 134.426	0 26103.9 1023.79
0.041748 129.793 137.503	0 13636.1 1057.16
0.0419922 160.842 140.445	0 27417.8 1088.14
0.0422363 131.908 143.264	0 15997.3 1119.41
0.0424805 166.991 145.968	0 35653.3 1156.59
0.0427246 129.181 148.561	0 14487.4 1206.5
0.0429688 158.356 151.027	0 24613.7 1274.02
0.0432129 136.633 153.33	0 29012.1 1359.01
0.043457 173.03 155.411	0 33599.9 1454.97
0.0437012 140.397 157.19	0 24526.7 1550.28
0.0439453 160.29 158.574	0 24260.7 1631.76
0.0441895 177.761 159.469	0 32381.2 1689.07
0.0444336 185.99 159.79	0 33507.5 1718.14
0.0446777 182.773 159.477	0 39429.9 1722.01
0.0449219 173.45 158.504	0 25998.4 1708.85
0.045166 157.616 156.875	0 22531.8 1688.08
0.0454102 146.15 154.632	0 19597 1666.4
0.0456543 168.592 151.843	0 33488.9 1645.72
0.0458984 151.354 148.594	0 30011.9 1623.46
0.0461426 140.518 144.981	0 22575.1 1594.74
