0 0 2.34945	0 0 0.784228
0.000244141 4.72043 2.77938	0 30.0077 1.01876
0.000488281 5.71689 3.21698	0 25.5402 1.27659
0.000732422 4.95988 3.65255	0 21.2726 1.55365
0.000976562 4.39516 4.07954	0 16.384 1.84941
0.0012207 4.90752 4.49532	0 24.7106 2.16923
0.00146484 5.08854 4.90123	0 36.0388 2.52669
0.00170898 4.46224 5.30191	0 17.14 2.94538
0.00195312 5.99457 5.70406	0 44.7761 3.45878
0.00219727 5.64302 6.11501	0 29.6677 4.10701
0.00244141 5.21592 6.54148	0 29.7915 4.93042
0.00268555 6.12498 6.98854	0 53.6406 5.96118
0.00292969 6.82173 7.45922	0 44.4014 7.21483
0.00317383 7.98209 7.9545	0 71.2573 8.6838
0.00341797 7.9267 8.47374	0 69.2155 10.3343
0.00366211 10.5044 9.01525	0 222.948 12.1078
0.00390625 9.7549 9.57697	0 77.9038 13.929
0.00415039 9.14715 10.157	0 95.233 15.7188
0.00439453 9.45105 10.7541	0 86.4113 17.413
0.00463867 10.24 11.3678	0 81.3782 18.9801
0.00488281 13.6587 11.9987	0 239.61 20.434
0.00512695 13.2528 12.6483	0 161.275 21.8345
0.00537109 13.5419 13.3188	0 227.309 23.2769
0.00561523 11.9197 14.0125	0 149.343 24.8738
0.00585938 14.0949 14.7313	0 165.969 26.7401
0.00610352 17.4333 15.4761	0 377.016 28.987
0.00634766 14.3109 16.2458	0 283.836 31.7289
0.0065918 14.6279 17.0373	0 188.786 35.0927
0.00683594 18.0159 17.8451	0 334.897 39.2145
0.00708008 18.6704 18.6625	0 310.721 44.2079
0.00732422 18.9333 19.4819	0 336.748 50.1032
0.00756836 22.6828 20.2965	0 537.849 56.7767
0.0078125 20.9668 21.1015	0 368.732 63.9075
0.00805664 22.7838 21.8946	0 398.571 71.0002
0.00830078 23.9332 22.676	0 1088.17 77.4876
0.00854492 28.5457 23.4469	0 1482.36 82.8881
0.00878906 20.7393 24.2083	0 302.92 86.958
0.0090332 19.1211 24.9585	0 279.281 89.7751
0.00927734 25.3928 25.6918	0 655.99 91.7114
0.00952148 25.3348 26.397	0 567.672 93.3019
0.00976562 28.1961 27.0581	0 869.005 95.0527
0.0100098 31.3421 27.6559	0 948.126 97.2609
0.0102539 32.3412 28.1701	0 1183.86 99.9074
0.010498 29.738 28.583	0 1051.73 102.661
0.0107422 29.7635 28.8815	0 1111.6 104.992
0.0109863 30.558 29.0596	0 1102.91 106.342
0.0112305 30.5723 29.1193	0 1046.17 106.304
0.0114746 38.7134 29.0698	0 2199.03 104.734
0.0117188 25.5255 28.9264	0 725.584 101.787
0.0119629 30.8973 28.7079	0 927.195 97.8621
0.012207 23.6511 28.4343	0 464.941 93.5049
0.0124512 26.6347 28.1246	0 865.83 89.2853
0.0126953 25.8116 27.7955	0 618.404 85.6894
0.0129395 28.4271 27.4611	0 635.273 83.0435
0.0131836 34.2928 27.1327	0 813.09 81.4807
0.0134277 24.2608 26.8198	0 548.296 80.9536
0.0136719 26.36 26.531	0 636.311 81.2816
0.013916 22.1986 26.2742	0 526.64 82.2188
0.0141602 27.5287 26.0566	0 764.255 83.5241
0.0144043 24.8973 25.8849	0 615.584 85.0183
0.0146484 23.311 25.7643	0 813.529 86.6145
0.0148926 25.2461 25.6984	0 1058.35 88.3109
0.0151367 25.917 25.6888	0 546.692 90.1466
0.0153809 22.9197 25.7357	0 652.046 92.1378
0.015625 28.664 25.8376	0 738.437 94.2297
0.0158691 23.0593 25.9922	0 581.596 96.2929
0.0161133 25.4433 26.1968	0 498.94 98.1758
0.0163574 27.9345 26.4479	0 1243.8 99.7835
0.0166016 24.939 26.7417	0 657.318 101.141
0.0168457 26.6642 27.0727	0 1308.91 102.405
0.0170898 26.9119 27.4337	0 701.703 103.813
0.017334 30.2078 27.8156	0 1043.12 105.597
0.0175781 21.8618 28.2069	0 517.235 107.904
0.0178223 29.3868 28.5949	0 657.218 110.738
0.0180664 27.9931 28.9668	0 715.107 113.945
0.0183105 35.5345 29.3113	0 943.532 117.249
0.0185547 31.2077 29.62	0 1142.75 120.317
0.0187988 30.2321 29.8886	0 905.135 122.842
0.019043 31.9709 30.1171	0 1240.06 124.631
0.0192871 34.0213 30.3094	0 1485.36 125.649
0.0195312 23.9046 30.4719	0 684.882 126.003
0.0197754 28.4117 30.6124	0 567.743 125.873
0.0200195 31.1344 30.7382	0 917.961 125.429
0.0202637 34.139 30.8554	0 1616.47 124.784
0.0205078 29.9172 30.9681	0 864.699 124.018
0.020752 34.1309 31.078	0 1675.57 123.243
0.0209961 31.0423 31.1851	0 1146.46 122.637
0.0212402 27.8147 31.2881	0 734.299 122.424
0.0214844 31.5523 31.3851	0 1026.98 122.784
0.0217285 30.687 31.4747	0 1194.32 123.767
0.0219727 30.5245 31.5572	0 791.259 125.258
0.0222168 34.4536 31.6358	0 1307.89 127.029
0.0224609 35.1612 31.7173	0 1297.47 128.821
0.0227051 33.448 31.8126	0 855.009 130.413
0.0229492 29.3395 31.9364	0 1072.88 131.64
0.0231934 32.7028 32.1052	0 1054.81 132.368
0.0234375 28.3634 32.3362	0 1337.69 132.465
0.0236816 27.4956 32.6447	0 1061.64 131.806
0.0239258 31.9726 33.0416	0 1407.98 130.314
0.0241699 34.3237 33.5327	0 1132.53 128.025
0.0244141 29.7469 34.1171	0 990.134 125.143
0.0246582 38.298 34.7873	0 1958.94 122.066
0.0249023 33.9167 35.5301	0 1294.62 119.354
0.0251465 36.2708 36.3271	0 1339.73 117.647
0.0253906 28.624 37.1567	0 638.023 117.552
0.0256348 43.5835 37.9958	0 1822 119.53
0.0258789 39.9102 38.8218	0 1290.97 123.816
0.026123 41.0767 39.6144	0 1886.21 130.372
0.0263672 40.4948 40.3581	0 1544.16 138.906
0.0266113 45.1823 41.0428	0 2485.73 148.915
0.0268555 44.9074 41.665	0 2294.23 159.768
0.0270996 42.777 42.2271	0 2095 170.792
0.0273438 42.0469 42.7367	0 2654.67 181.335
0.0275879 40.0284 43.2052	0 1682.11 190.801
0.027832 42.9482 43.6459	0 2066.24 198.654
0.0280762 47.9184 44.0735	0 1986.52 204.447
0.0283203 43.8958 44.5026	0 1800.01 207.904
0.0285645 39.4687 44.9474	0 2007.16 209.053
0.0288086 51.1695 45.4209	0 4052.63 208.36
0.0290527 45.2188 45.9351	0 2607.23 206.75
0.0292969 45.912 46.4994	0 1670.48 205.479
0.029541 47.8257 47.1205	0 2046.87 205.851
0.0297852 40.834 47.8007	0 1602.24 208.9
0.0300293 43.7138 48.5387	0 1620.88 215.165
0.0302734 48.9484 49.3291	0 2506.53 224.641
0.0305176 52.2612 50.1642	0 3527.75 236.901
0.0307617 54.059 51.0355	0 2886.09 251.299
0.0310059 52.3302 51.9355	0 3184.2 267.158
0.03125 60.1762 52.8587	0 3412.23 283.892
0.0314941 47.4013 53.8026	0 2992.27 301.04
0.0317383 51.7254 54.7667	0 3609.74 318.265
0.0319824 49.906 55.7522	0 2700.35 335.3
0.0322266 66.5846 56.7604	0 3697.06 351.889
0.0324707 51.0249 57.7922	0 2365.78 367.732
0.0327148 57.6691 58.8482	0 3561.46 382.463
0.032959 65.5095 59.9292	0 4836.93 395.702
0.0332031 55.1659 61.037	0 3666.6 407.147
0.0334473 67.4508 62.1759	0 4578.87 416.67
0.0336914 65.831 63.3525	0 4368.42 424.382
0.0339355 59.0464 64.5762	0 3923.48 430.64
0.0341797 62.5874 65.8586	0 4361.87 436.014
0.0344238 73.9824 67.2119	0 5597.32 441.251
0.034668 57.2385 68.6478	0 3310.06 447.255
0.0349121 72.9261 70.1769	0 10746.1 455.084
0.0351562 64.5068 71.8071	0 2789.62 465.903
0.0354004 82.1149 73.5439	0 8558.71 480.862
0.0356445 73.1716 75.3893	0 6644.53 500.833
0.0358887 73.2743 77.3424	0 5682.86 526.097
0.0361328 73.3324 79.3983	0 6198.01 556.118
0.036377 85.4286 81.5485	0 9324.09 589.538
0.0366211 77.5923 83.7806	0 5448.41 624.45
0.0368652 89.2196 86.0791	0 7128.61 658.842
0.0371094 91.4522 88.4266	0 6600.5 691.037
0.0373535 78.6972 90.8057	0 5330.28 719.986
0.0375977 97.4584 93.201	0 8351.1 745.415
0.0378418 104.763 95.6016	0 12730.8 767.864
0.0380859 94.1025 98.002	0 10290.1 788.636
0.0383301 105.202 100.403	0 11737.6 809.586
0.0385742 108.951 102.809	0 10861.8 832.666
0.0388184 98.4331 105.231	0 7288.23 859.292
0.0390625 92.8403 107.677	0 13066.2 889.77
0.0393066 113.856 110.156	0 12349.4 923.134
0.0395508 113.198 112.674	0 14190.1 957.606
0.0397949 124.964 115.233	0 18133 991.616
0.0400391 116.725 117.83	0 13952.7 1025.02
0.0402832 114.23 120.459	0 16712.9 1059.93
0.0405273 114.061 123.104	0 11888.7 1100.73
0.0407715 132.558 125.743	0 15822.9 1152.9
0.0410156 139.861 128.344	0 16046.6 1220.96
0.0412598 130.001 130.859	0 18849.5 1305.95
0.0415039 118.674 133.23	0 21341.9 1403.57
0.041748 137.492 135.385	0 24509 1503.75
0.0419922 132.78 137.25	0 19121.2 1592.28
0.0422363 152.714 138.752	0 18425.1 1654.08
0.0424805 143.5 139.831	0 22450.7 1677.51
0.0427246 191.434 140.448	0 36250.8 1657.91
0.0429688 139.599 140.59	0 29638.6 1599.17
0.0432129 127.384 140.274	0 14280.5 1512.6
0.043457 157.502 139.539	0 18460.4 1413.41
0.0437012 132.118 138.441	0 19080.1 1316.25
0.0439453 140.919 137.039	0 20286.4 1231.82
0.0441895 126.79 135.392	0 19588.9 1165.52
0.0444336 139.008 133.543	0 20310.2 1118.23
0.0446777 119.826 131.526	0 14957.5 1088.13
0.0449219 137.399 129.358	0 19298.9 1072.19
0.045166 134.205 127.049	0 16471.6 1066.83
0.0454102 141.841 124.604	0 18978.6 1067.98
0.0456543 118.166 122.027	0 13882.1 1071.11
0.0458984 129.253 119.325	0 19966.9 1071.67
0.0461426 93.816 116.509	0 6722.48 1065.77
0.0463867 112.414 113.588	0 15149.1 1050.6
0.0466309 112.937 110.577	0 12355.4 1024.56
0.046875 124.477 107.486	0 19262.3 987.073
0.0471191 104.565 104.324	0 8550.1 938.489
0.0473633 97.6706 101.102	0 9254.87 880.072
0.0476074 90.2873 97.8257	0 12249.6 814.079
0.0478516 104.26 94.5054	0 7716.32 743.637
0.0480957 86.3762 91.1507	0 6846.83 672.356
0.0483398 92.8531 87.7742	0 9175.98 603.765
0.048584 80.2301 84.391	0 5871.53 540.763
0.0488281 74.5587 81.0197	0 7319.5 485.241
0.0490723 86.6374 77.6814	0 9334.69 437.923
0.0493164 80.4023 74.3993	0 8081.32 398.419
0.0495605 67.2224 71.1974	0 3828.63 365.457
0.0498047 63.4041 68.0985	0 3705.82 337.251
0.0500488 54.8561 65.1228	0 3403.39 311.952
0.050293 54.949 62.2858	0 2049.88 288.058
0.0505371 63.4643 59.5978	0 3648.47 264.668
0.0507812 59.3 57.0636	0 3931.23 241.511
0.0510254 56.2983 54.6823	0 3246.26 218.778
0.0512695 52.2426 52.4478	0 2883.65 196.871
0.0515137 42.3915 50.3499	0 2053.22 176.17
0.0517578 44.6214 48.3746	0 2348.86 156.92
0.052002 40.6705 46.5055	0 1285.2 139.227
