0 0 1.24894	0 0 0.19092
0.000244141 2.85318 1.48795	0 7.83979 0.241608
0.000488281 2.25052 1.73496	0 4.23738 0.292899
0.000732422 2.3316 1.98436	0 4.66858 0.343068
0.000976562 2.41583 2.23152	0 5.62732 0.392299
0.0012207 2.92802 2.47327	0 8.07113 0.443089
0.00146484 2.73754 2.70809	0 8.15757 0.499912
0.00170898 2.89922 2.93605	0 6.87104 0.56818
0.00195312 2.99422 3.15854	0 7.18637 0.652759
0.00219727 3.34838 3.378	0 13.598 0.756498
0.00244141 3.6681 3.59756	0 23.0027 0.879241
0.00268555 3.75254 3.82088	0 13.1082 1.01779
0.00292969 3.60686 4.05201	0 10.225 1.16723
0.00317383 4.28804 4.29532	0 14.6003 1.32359
0.00341797 5.04086 4.55544	0 34.765 1.48757
0.00366211 4.16665 4.83702	0 15.7457 1.66801
0.00390625 5.26033 5.14449	0 23.9174 1.88345
0.00415039 4.62975 5.48163	0 22.4415 2.1602
0.00439453 4.78395 5.85115	0 17.8606 2.52606
0.00463867 4.78187 6.25433	0 22.3603 3.00081
0.00488281 6.3782 6.69085	0 40.84 3.5863
0.00512695 7.40532 7.15887	0 57.972 4.26035
0.00537109 7.37341 7.65537	0 43.9626 4.97815
0.00561523 7.49327 8.17682	0 66.9875 5.68257
0.00585938 9.00586 8.71997	0 126.548 6.32086
0.00610352 9.32875 9.2827	0 69.011 6.86202
0.00634766 9.71258 9.8648	0 70.7579 7.30866
0.0065918 10.0959 10.4685	0 63.5533 7.69967
0.00683594 11.4854 11.0985	0 192.248 8.10438
0.00708008 12.5313 11.7617	0 98.1681 8.61261
0.00732422 12.2415 12.4665	0 145.085 9.32586
0.00756836 11.2392 13.2213	0 124.766 10.3527
0.0078125 12.2917 14.0331	0 135.44 11.8078
0.00805664 11.8902 14.9056	0 97.1702 13.809
0.00830078 16.6654 15.8378	0 349.553 16.4691
0.00854492 14.4808 16.8223	0 235.496 19.8756
0.00878906 18.1816 17.8447	0 258.473 24.0622
0.0090332 18.0692 18.883	0 314.482 28.9761
0.00927734 19.4693 19.9085	0 295.979 34.4516
0.00952148 21.5416 20.887	0 703.235 40.2014
0.00976562 24.4904 21.7819	0 521.239 45.8316
0.0100098 17.822 22.557	0 335.602 50.8858
0.0102539 30.0063 23.1806	0 904.006 54.9132
0.010498 30.3289 23.6293	0 662.221 57.5497
0.0107422 33.4426 23.8902	0 954.177 58.5931
0.0109863 26.2503 23.9632	0 591.049 58.05
0.0112305 24.5909 23.8599	0 580.763 56.1372
0.0114746 23.0447 23.6018	0 422.935 53.232
0.0117188 25.0724 23.2174	0 486.007 49.7849
0.0119629 21.0675 22.7381	0 544.671 46.2196
0.012207 23.0605 22.195	0 463.539 42.8516
0.0124512 17.9998 21.6163	0 452.719 39.8503
0.0126953 21.9935 21.026	0 502.073 37.2498
