0 0 2.85882	0 0 1.06959
0.000244141 5.79224 3.41473	0 38.0338 1.44894
0.000488281 4.57249 3.98995	0 19.2502 1.89023
0.000732422 6.24794 4.57093	0 35.883 2.38602
0.000976562 6.11859 5.14661	0 41.4177 2.92721
0.0012207 7.00616 5.70973	0 73.6998 3.50399
0.00146484 5.61194 6.25735	0 27.2807 4.10675
0.00170898 7.28828 6.79061	0 67.6687 4.72749
0.00195312 7.13436 7.31384	0 44.3564 5.36206
0.00219727 7.38969 7.83321	0 46.2308 6.01296
0.00244141 7.28985 8.35525	0 47.8418 6.6917
0.00268555 9.68196 8.88558	0 115.937 7.41901
0.00292969 8.15696 9.42804	0 80.4889 8.22176
0.00317383 9.6571 9.98423	0 117.825 9.12617
0.00341797 10.4404 10.5537	0 114.369 10.1487
0.00366211 10.5583 11.1344	0 92.3654 11.2872
0.00390625 11.7246 11.7237	0 202.268 12.5173
0.00415039 12.0096 12.3188	0 115.501 13.7976
0.00439453 14.3315 12.9179	0 150.195 15.0852
0.00463867 15.7715 13.5205	0 278.038 16.3564
0.00488281 12.9917 14.127	0 167.975 17.6236
0.00512695 13.9608 14.7388	0 213.075 18.9368
0.00537109 14.2232 15.3574	0 307.11 20.3685
0.00561523 14.9379 15.9837	0 235.662 21.9878
0.00585938 16.1984 16.6173	0 193.977 23.8389
0.00610352 18.1541 17.2563	0 511.65 25.9364
0.00634766 18.354 17.897	0 315.599 28.2782
0.0065918 18.589 18.5338	0 320.782 30.8619
0.00683594 19.9932 19.1597	0 351.868 33.6877
0.00708008 18.86 19.7663	0 375.364 36.7383
0.00732422 20.5866 20.3445	0 438.663 39.9462
0.00756836 21.5041 20.8846	0 392.024 43.1736
0.0078125 21.5784 21.3769	0 613.891 46.2257
0.00805664 21.908 21.8126	0 472.605 48.9044
0.00830078 26.5127 22.1844	0 610.614 51.0779
0.00854492 24.5592 22.4876	0 681.258 52.7331
0.00878906 20.4863 22.7208	0 624.329 53.9811
0.0090332 22.8563 22.8862	0 450.725 55.0155
0.00927734 27.433 22.9905	0 1027.78 56.0448
0.00952148 24.6565 23.0439	0 536.574 57.2296
0.00976562 23.0637 23.0598	0 493.857 58.6482
0.0100098 22.0315 23.0531	0 461.146 60.2911
0.0102539 22.7529 23.0392	0 412.89 62.0786
0.010498 20.5781 23.0316	0 408.835 63.8906
0.0107422 21.92 23.0406	0 467.752 65.6007
0.0109863 26.3222 23.0721	0 1383.95 67.1067
0.0112305 18.6125 23.1265	0 334.235 68.3463
0.0114746 23.1582 23.1991	0 669.375 69.285
0.0117188 24.71 23.2809	0 746.962 69.8847
0.0119629 20.9112 23.3599	0 352.842 70.0695
0.012207 22.4789 23.4241	0 475.958 69.7211
0.0124512 27.8115 23.463	0 899.647 68.7188
0.0126953 24.7772 23.4707	0 551.236 67.0136
0.0129395 25.441 23.447	0 655.875 64.698
0.0131836 27.1858 23.3973	0 672.027 62.0279
0.0134277 21.5538 23.3328	0 454.275 59.3737
0.0136719 23.5188 23.2671	0 612.74 57.1145
0.013916 19.6408 23.2146	0 415.997 55.5225
0.0141602 20.5952 23.1868	0 393.722 54.6901
0.0144043 21.5436 23.1908	0 471.272 54.5313
0.0146484 22.5127 23.2279	0 515.237 54.848
0.0148926 19.6651 23.294	0 343.072 55.4233
0.0151367 29.0719 23.3812	0 976.861 56.0936
0.0153809 24.7385 23.4795	0 782.806 56.771
0.015625 23.3252 23.5796	0 548.54 57.4177
0.0158691 24.0495 23.6741	0 580.064 58.0003
0.0161133 22.4912 23.7591	0 501.136 58.4595
0.0163574 28.0064 23.8334	0 763.752 58.7148
0.0166016 22.0523 23.8986	0 570.661 58.6989
0.0168457 21.2452 23.9575	0 530.893 58.397
0.0170898 22.2858 24.0133	0 678.597 57.8635
0.017334 27.662 24.0691	0 756.998 57.2024
0.0175781 23.7785 24.1276	0 782.211 56.5227
0.0178223 23.7885 24.1916	0 824.442 55.8931
0.0180664 22.1341 24.2642	0 576.944 55.3221
0.0183105 27.1512 24.3502	0 928.885 54.7763
0.0185547 23.6289 24.4553	0 712.228 54.2317
0.0187988 28.059 24.5867	0 778.301 53.7361
0.019043 23.4768 24.7515	0 634.568 53.4533
0.0192871 18.2536 24.9563	0 260.381 53.6607
0.0195312 24.7579 25.2054	0 572.468 54.6921
0.0197754 24.2904 25.5002	0 379.763 56.8406
0.0200195 29.6956 25.8381	0 741.029 60.2567
0.0202637 24.2141 26.2135	0 537.189 64.8882
0.0205078 24.0034 26.6172	0 577.552 70.4858
0.020752 24.5837 27.0386	0 626.542 76.6712
0.0209961 32.5534 27.4658	0 1019.17 83.0307
0.0212402 27.7709 27.8871	0 1040.44 89.1883
0.0214844 33.056 28.2915	0 1171.69 94.8298
0.0217285 25.1286 28.6699	0 620.167 99.6867
0.0219727 26.3218 29.0145	0 852.89 103.513
0.0222168 26.5996 29.3204	0 705.647 106.093
0.0224609 38.883 29.5852	0 3362.36 107.292
0.0227051 29.6303 29.8101	0 1314.94 107.117
0.0229492 29.5903 30.0002	0 1048.87 105.757
0.0231934 30.9975 30.1648	0 1125.29 103.563
0.0234375 30.6082 30.317	0 1003.09 100.974
0.0236816 30.4523 30.4735	0 772.107 98.4263
0.0239258 31.3235 30.6523	0 781.855 96.2743
0.0241699 28.1079 30.8721	0 923.174 94.7715
0.0244141 26.2731 31.1494	0 698.756 94.0996
0.0246582 33.2465 31.4972	0 1271.55 94.4243
0.0249023 32.3313 31.9231	0 889.022 95.926
0.0251465 29.2617 32.4283	0 704.912 98.7673
0.0253906 29.9975 33.0072	0 666.73 102.995
0.0256348 34.7422 33.6475	0 1449.85 108.422
0.0258789 28.9876 34.3317	0 903.211 114.577
0.026123 35.8261 35.0387	0 1150.98 120.766
0.0263672 38.4511 35.7463	0 1934.74 126.259
0.0266113 40.1394 36.4338	0 2152.68 130.519
0.0268555 38.6278 37.0845	0 1761.29 133.37
0.0270996 39.9518 37.6877	0 1990.94 135.02
0.0273438 35.4699 38.2395	0 1350.33 135.945
0.0275879 37.9126 38.7438	0 1349.5 136.691
0.027832 45.421 39.2108	0 1858.32 137.688
0.0280762 38.1994 39.6559	0 2100.92 139.153
0.0283203 41.009 40.0972	0 2064.65 141.102
0.0285645 39.0769 40.5528	0 1412.53 143.432
