0 0 2.59405	0 0 0.885707
0.000244141 4.60345 3.09663	0 21.962 1.16278
0.000488281 5.29021 3.61567	0 32.1948 1.47134
0.000732422 5.68625 4.13877	0 29.7722 1.80678
0.000976562 4.97159 4.65592	0 25.8764 2.16654
0.0012207 6.28555 5.16056	0 44.7661 2.54957
0.00146484 5.50144 5.65015	0 37.57 2.95521
0.00170898 6.16079 6.12581	0 43.1327 3.3827
0.00195312 6.56372 6.59146	0 43.9707 3.83241
0.00219727 6.61063 7.05249	0 55.877 4.30831
0.00244141 7.17029 7.51429	0 46.2721 4.81971
0.00268555 7.67448 7.98096	0 67.286 5.37973
0.00292969 8.11625 8.45432	0 73.3783 5.99928
0.00317383 8.90846 8.93341	0 69.3078 6.6781
0.00341797 8.78338 9.41451	0 95.8518 7.39711
0.00366211 8.24094 9.89171	0 58.9406 8.11716
0.00390625 11.8387 10.3578	0 146.228 8.78687
0.00415039 11.601 10.8052	0 120.529 9.35771
0.00439453 12.856 11.2274	0 196 9.80103
0.00463867 12.9355 11.6194	0 116.368 10.1202
0.00488281 11.9144 11.9781	0 140.441 10.353
0.00512695 12.8246 12.3027	0 117.677 10.5634
0.00537109 13.558 12.5932	0 185.146 10.8247
0.00561523 12.6659 12.8506	0 143.963 11.198
0.00585938 11.7954 13.0755	0 149.111 11.7137
0.00610352 13.4523 13.2676	0 181.11 12.3605
0.00634766 13.2684 13.4257	0 165.118 13.0887
0.0065918 14.5496 13.5476	0 202.007 13.828
0.00683594 16.1831 13.6308	0 323.439 14.5115
0.00708008 14.9215 13.6732	0 225.417 15.0957
0.00732422 13.1088 13.6739	0 120.984 15.5641
0.00756836 13.853 13.6338	0 147.906 15.9153
0.0078125 13.8136 13.5561	0 212.708 16.1439
0.00805664 14.0015 13.4464	0 197.048 16.2301
0.00830078 13.9793 13.3121	0 129.427 16.1475
0.00854492 14.8705 13.1622	0 335.409 15.8829
0.00878906 12.9122 13.0065	0 149.066 15.456
0.0090332 12.0003 12.8539	0 139.566 14.9217
0.00927734 11.9557 12.7124	0 152.487 14.3536
0.00952148 10.2669 12.5874	0 82.5058 13.8178
0.00976562 10.2775 12.4821	0 162.374 13.3511
0.0100098 13.4371 12.3974	0 160.772 12.9559
0.0102539 13.703 12.3324	0 162.697 12.6096
0.010498 12.3461 12.2855	0 129.336 12.2834
0.0107422 12.2254 12.2552	0 93.2997 11.9598
0.0109863 13.0498 12.2407	0 176.852 11.6407
0.0112305 13.0127 12.2419	0 137.728 11.3454
0.0114746 10.3618 12.2594	0 112.163 11.098
0.0117188 10.3328 12.2937	0 122.397 10.9109
0.0119629 12.411 12.3441	0 114.676 10.7737
0.012207 11.7748 12.4089	0 173.226 10.6538
0.0124512 13.2209 12.4844	0 189.511 10.512
0.0126953 11.6988 12.5657	0 126.112 10.3258
