0 0 1.40453	0 0 0.242715
0.000244141 2.42092 1.67986	0 6.33797 0.314401
0.000488281 3.08934 1.96628	0 7.99672 0.388626
0.000732422 2.789 2.25784	0 7.53472 0.461592
0.000976562 2.65568 2.54996	0 5.83189 0.53144
0.0012207 3.61997 2.84011	0 13.4644 0.59928
0.00146484 2.74547 3.12805	0 6.5034 0.669402
0.00170898 3.33024 3.41578	0 8.44863 0.748625
0.00195312 3.67502 3.70707	0 13.7822 0.845141
0.00219727 3.42688 4.00693	0 11.2818 0.967464
0.00244141 4.49576 4.32087	0 29.4034 1.12397
0.00268555 4.2824 4.65429	0 16.2963 1.32311
0.00292969 4.11947 5.01194	0 13.4557 1.57381
0.00317383 4.63404 5.39756	0 21.2514 1.88548
0.00341797 5.87963 5.81368	0 40.2329 2.26708
0.00366211 5.66775 6.26146	0 34.557 2.7253
0.00390625 6.28172 6.74075	0 40.7996 3.26269
0.00415039 6.65427 7.25006	0 51.1107 3.87702
0.00439453 7.43436 7.78665	0 61.0446 4.56271
0.00463867 7.1992 8.34658	0 50.4681 5.31409
0.00488281 10.4664 8.92475	0 85.3926 6.1287
0.00512695 9.3065 9.51503	0 72.1079 7.00762
0.00537109 9.16251 10.1104	0 53.8835 7.95138
0.00561523 9.55528 10.7034	0 78.4965 8.95244
0.00585938 12.3741 11.2862	0 132.033 9.98875
0.00610352 13.0444 11.8515	0 142.404 11.0235
0.00634766 12.8771 12.3929	0 124.539 12.0138
0.0065918 13.5486 12.9053	0 186.636 12.9256
0.00683594 13.743 13.3858	0 187.843 13.7495
0.00708008 13.6976 13.8332	0 177.98 14.5086
0.00732422 17.7966 14.2482	0 350.973 15.2549
0.00756836 13.6783 14.6325	0 174.725 16.0531
0.0078125 13.5983 14.9886	0 186.491 16.9555
0.00805664 15.7066 15.3183	0 268.127 17.9777
0.00830078 15.9861 15.6223	0 396.418 19.0824
0.00854492 16.112 15.8992	0 176.23 20.1815
0.00878906 15.3194 16.1456	0 229.668 21.1597
0.0090332 18.8115 16.356	0 311.798 21.9114
0.00927734 15.7277 16.5232	0 272.921 22.3778
0.00952148 17.3838 16.6395	0 272.371 22.5657
0.00976562 18.2296 16.6979	0 337.661 22.5388
0.0100098 15.4217 16.6936	0 240.605 22.3828
0.0102539 20.7764 16.6248	0 411.349 22.1636
0.010498 18.8072 16.4941	0 338.897 21.8974
0.0107422 16.9334 16.3083	0 303.42 21.5486
0.0109863 16.4867 16.0784	0 291.986 21.054
0.0112305 16.9429 15.8186	0 296.18 20.3612
0.0114746 13.7209 15.5444	0 212.211 19.4633
0.0117188 13.7736 15.2715	0 169.15 18.4147
0.0119629 13.5067 15.0137	0 209.531 17.3266
0.012207 15.2641 14.782	0 196.313 16.3422
0.0124512 14.4687 14.584	0 172.035 15.6017
0.0126953 12.5604 14.4239	0 131.584 15.2049
0.0129395 13.1432 14.3032	0 148.164 15.1837
0.0131836 14.9527 14.2211	0 258.324 15.4923
0.0134277 14.2891 14.1756	0 250.071 16.0243
0.0136719 14.6542 14.1639	0 213.546 16.6488
0.013916 12.9931 14.1827	0 168.569 17.2553
0.0141602 14.7756 14.2281	0 247.29 17.7849
0.0144043 12.8893 14.2953	0 147.489 18.2367
0.0146484 11.9637 14.3788	0 151.831 18.6461
0.0148926 15.708 14.4722	0 268.729 19.0481
0.0151367 14.0762 14.569	0 224.223 19.4454
0.0153809 14.4911 14.6631	0 237.467 19.7981
0.015625 16.4151 14.7501	0 271.351 20.0398
0.0158691 19.2584 14.8277	0 352.894 20.1092
0.0161133 13.5194 14.8966	0 228.758 19.9818
0.0163574 12.9668 14.96	0 177.412 19.6842
0.0166016 14.6191 15.0231	0 242.604 19.2873
0.0168457 16.0727 15.0924	0 238.889 18.8839
0.0170898 13.9699 15.1742	0 150.323 18.5636
0.017334 15.412 15.2735	0 268.824 18.3934
0.0175781 12.5548 15.3934	0 119.626 18.4106
0.0178223 16.7443 15.5342	0 288.666 18.6242
0.0180664 16.7646 15.6937	0 385.945 19.0198
0.0183105 15.1405 15.8669	0 148.729 19.5639
0.0185547 12.9094 16.0467	0 178.537 20.2071
0.0187988 18.05 16.2247	0 382.822 20.8858
0.019043 18.4549 16.3918	0 314.877 21.528
0.0192871 14.5625 16.539	0 179.287 22.062
0.0195312 18.5821 16.6588	0 367.447 22.4306
0.0197754 18.166 16.7453	0 263.438 22.6034
0.0200195 16.4485 16.7952	0 273.634 22.5849
0.0202637 19.0912 16.8081	0 308.56 22.4118
0.0205078 16.0125 16.7864	0 308.723 22.1369
0.020752 17.9014 16.7351	0 264.372 21.8075
