0 0 2.30189	0 0 0.721104
0.000244141 4.82292 2.74996	0 43.0033 0.905942
0.000488281 3.70794 3.21493	0 11.1379 1.09619
0.000732422 4.75555 3.68675	0 24.0618 1.28984
0.000976562 4.98521 4.15761	0 20.665 1.49148
0.0012207 5.58025 4.62291	0 28.8821 1.7124
0.00146484 4.86249 5.08168	0 24.0911 1.96873
0.00170898 5.32812 5.53627	0 30.0376 2.27822
0.00195312 5.51811 5.99146	0 29.5127 2.65666
0.00219727 6.55096 6.45317	0 46.296 3.11495
0.00244141 6.3613 6.92703	0 36.1249 3.65753
0.00268555 6.49496 7.41705	0 39.4293 4.28258
0.00292969 7.77451 7.92453	0 63.7904 4.9836
0.00317383 6.75474 8.44752	0 44.2108 5.75148
0.00341797 9.19907 8.98075	0 64.6703 6.57597
0.00366211 10.1836 9.51598	0 134.86 7.4458
0.00390625 9.42542 10.043	0 76.3458 8.34766
0.00415039 9.91859 10.5507	0 111.161 9.26483
0.00439453 13.792 11.0285	0 173.884 10.1768
0.00463867 13.4667 11.4674	0 210.504 11.0604
0.00488281 11.4612 11.8615	0 104.337 11.8915
0.00512695 12.9723 12.208	0 160.876 12.6481
0.00537109 14.3174 12.5073	0 238.768 13.3116
0.00561523 13.1125 12.7631	0 156.416 13.8696
0.00585938 13.3959 12.9808	0 153.29 14.3177
0.00610352 14.44 13.1668	0 241.541 14.6621
0.00634766 10.476 13.3273	0 118.545 14.9194
0.0065918 15.0249 13.4671	0 194.981 15.1144
0.00683594 11.0942 13.5894	0 108.747 15.2743
0.00708008 14.3916 13.6954	0 227.462 15.4245
0.00732422 16.43 13.7849	0 253.701 15.5893
0.00756836 13.4962 13.8568	0 204.457 15.7979
0.0078125 13.9793 13.9096	0 234.5 16.091
0.00805664 14.4253 13.9423	0 222.989 16.5182
0.00830078 15.3138 13.955	0 205.632 17.1219
0.00854492 13.4318 13.9483	0 196.079 17.9122
0.00878906 13.4357 13.924	0 139.704 18.8454
0.0090332 13.9027 13.8844	0 296.861 19.8218
0.00927734 13.8249 13.8323	0 235.838 20.7075
0.00952148 15.8046 13.7705	0 382.658 21.3713
0.00976562 11.8622 13.7025	0 176.143 21.723
0.0100098 13.5017 13.6315	0 199.047 21.7346
0.0102539 14.8662 13.5613	0 341.706 21.4405
0.010498 13.1495 13.4954	0 212.907 20.9191
0.0107422 13.1054 13.4376	0 179.297 20.2651
0.0109863 13.6053 13.391	0 233.112 19.5635
0.0112305 12.4082 13.3579	0 104.026 18.87
0.0114746 13.3068 13.3394	0 246.374 18.2041
0.0117188 12.0128 13.3351	0 183.525 17.5529
0.0119629 12.3944 13.3435	0 245.865 16.887
0.012207 13.8025 13.3614	0 197.534 16.1804
0.0124512 15.1937 13.3855	0 298.068 15.4297
0.0126953 12.5769 13.412	0 172.862 14.6612
0.0129395 13.558 13.4377	0 128.787 13.9259
0.0131836 14.1222 13.4604	0 174.801 13.2833
0.0134277 13.1872 13.4788	0 128.104 12.7841
0.0136719 14.0202 13.4928	0 156.024 12.4596
0.013916 14.1667 13.5027	0 191.693 12.3196
0.0141602 11.9302 13.5097	0 120.741 12.3573
0.0144043 13.2264 13.5147	0 165.065 12.5532
0.0146484 13.6297 13.519	0 154.23 12.8783
0.0148926 14.8395 13.5237	0 212.147 13.2958
0.0151367 11.8342 13.5301	0 113.965 13.7672
0.0153809 14.3223 13.5397	0 199.866 14.2598
0.015625 15.205 13.5542	0 297.122 14.7545
0.0158691 12.2129 13.5754	0 110.572 15.2459
0.0161133 14.4524 13.605	0 253.393 15.7362
0.0163574 12.3652 13.6438	0 145.743 16.2249
0.0166016 12.6215 13.6917	0 193.113 16.7036
0.0168457 12.4057 13.7477	0 134.667 17.1584
0.0170898 14.038 13.8095	0 158.748 17.5779
0.017334 14.9227 13.8746	0 169.763 17.9595
0.0175781 15.6461 13.9409	0 202.42 18.3088
0.0178223 12.6822 14.0067	0 136.764 18.6296
0.0180664 16.7393 14.0716	0 268.861 18.912
0.0183105 13.0344 14.1365	0 163.167 19.1274
0.0185547 13.787 14.2032	0 202.986 19.2364
0.0187988 11.6811 14.2739	0 176.93 19.2076
0.019043 14.8309 14.3509	0 257.187 19.0397
0.0192871 15.5257 14.436	0 355.057 18.7734
0.0195312 15.1412 14.53	0 331.944 18.4857
0.0197754 13.5581 14.633	0 207.38 18.268
0.0200195 14.4026 14.7445	0 196.46 18.1979
0.0202637 14.9443 14.8636	0 170.023 18.3184
0.0205078 13.4529 14.989	0 164.054 18.631
0.020752 17.823 15.1201	0 359.048 19.1023
0.0209961 15.3115 15.2565	0 216.879 19.6754
0.0212402 14.4295 15.3984	0 139.175 20.2806
0.0214844 13.4243 15.547	0 174.179 20.8454
0.0217285 16.3217 15.704	0 387.365 21.3093
0.0219727 17.8937 15.8712	0 462.176 21.6428
0.0222168 17.215 16.0504	0 238.933 21.8665
0.0224609 13.8351 16.2425	0 200.569 22.0541
0.0227051 15.9431 16.4467	0 254.962 22.312
0.0229492 15.5376 16.6603	0 310.219 22.7363
0.0231934 15.568 16.8783	0 155.005 23.3691
0.0234375 17.9538 17.0937	0 300.193 24.1749
0.0236816 16.2212 17.2988	0 353.004 25.0545
0.0239258 20.2792 17.4857	0 429.98 25.8885
0.0241699 18.9308 17.648	0 327.719 26.5874
0.0244141 19.9049 17.7818	0 399.998 27.123
0.0246582 18.5175 17.8865	0 363.483 27.5265
0.0249023 16.3696 17.9649	0 330.792 27.8593
0.0251465 17.6226 18.0233	0 335.903 28.174
0.0253906 18.5303 18.0703	0 262.577 28.4857
0.0256348 18.2113 18.1163	0 217.648 28.7668
0.0258789 18.3021 18.1724	0 314.138 28.9633
0.026123 18.9596 18.2492	0 536.604 29.0254
0.0263672 17.7143 18.3566	0 318.619 28.9368
0.0266113 15.912 18.5026	0 249.74 28.7321
0.0268555 15.7973 18.6932	0 268.874 28.4961
0.0270996 19.8968 18.9322	0 385.74 28.3509
0.0273438 18.5267 19.2213	0 329.178 28.4376
0.0275879 20.2102 19.5596	0 506.375 28.9008
0.027832 19.2787 19.9446	0 374.092 29.874
0.0280762 20.2164 20.3711	0 434.765 31.4615
0.0283203 19.8714 20.8321	0 462.424 33.7081
0.0285645 19.0903 21.3187	0 368.699 36.5634
0.0288086 21.3269 21.8206	0 316.968 39.8534
0.0290527 23.6064 22.3271	0 484.987 43.2826
0.0292969 20.251 22.8289	0 453.254 46.4789
0.029541 27.1314 23.3189	0 983.26 49.0782
0.0297852 24.8151 23.7943	0 785.906 50.8237
0.0300293 26.9971 24.2574	0 713.21 51.6467
0.0302734 27.8036 24.7147	0 1575.91 51.6958
0.0305176 21.1304 25.1768	0 392.996 51.3003
0.0307617 25.6969 25.6555	0 696.863 50.8747
0.0310059 22.0289 26.1621	0 582.394 50.7964
0.03125 25.3314 26.7049	0 654.893 51.3008
0.0314941 25.5682 27.288	0 735.323 52.434
0.0317383 27.701 27.9111	0 655.482 54.0784
0.0319824 29.5136 28.5702	0 724.033 56.0328
0.0322266 30.6413 29.26	0 1021.11 58.1076
0.0324707 26.5472 29.9758	0 690.256 60.196
0.0327148 35.0792 30.7159	0 913.633 62.3092
0.032959 33.2912 31.4835	0 1088.5 64.5808
0.0332031 30.5454 32.2868	0 976.101 67.2556
0.0334473 28.6088 33.1393	0 1108.26 70.6601
0.0336914 38.1462 34.0579	0 1126.06 75.1428
0.0339355 33.3903 35.0608	0 886.47 80.9835
0.0341797 30.0725 36.1658	0 1014.71 88.297
0.0344238 34.5743 37.3872	0 1232.05 96.9732
0.034668 41.2813 38.7347	0 2019.77 106.688
0.0349121 35.5416 40.2122	0 1198 116.975
0.0351562 38.3073 41.8178	0 1153.53 127.339
0.0354004 38.7011 43.5445	0 1414.86 137.35
0.0356445 50.5477 45.3822	0 2943.83 146.734
0.0358887 45.1551 47.3192	0 2262.59 155.425
0.0361328 48.8549 49.345	0 2542.62 163.58
0.036377 50.0954 51.4518	0 2919.73 171.522
0.0366211 53.6632 53.6365	0 3013.56 179.611
0.0368652 59.2763 55.9014	0 2962.2 188.113
0.0371094 53.1328 58.2547	0 2857.72 197.156
0.0373535 57.4749 60.7101	0 3374.44 206.852
0.0375977 65.9827 63.2865	0 4700.7 217.537
0.0378418 64.0767 66.0073	0 3181.35 229.978
0.0380859 65.0216 68.9	0 3914.9 245.378
0.0383301 68.4007 71.9965	0 4648.09 265.131
0.0385742 69.1827 75.3329	0 3546.59 290.48
0.0388184 82.2595 78.9504	0 5643.99 322.328
0.0390625 75.4262 82.8958	0 4773.88 361.412
0.0393066 82.6469 87.222	0 7746.31 408.755
0.0395508 84.4707 91.9874	0 8014.3 466.085
0.0397949 100.739 97.2538	0 10670.5 535.807
0.0400391 80.7549 103.083	0 5940.65 620.405
0.0402832 109.032 109.534	0 11968.3 721.595
0.0405273 105.546 116.653	0 13472.4 839.931
0.0407715 117.694 124.473	0 13747.1 975.368
0.0410156 117.803 133.006	0 14274.3 1128.63
0.0412598 107.8 142.244	0 10478.5 1302.41
0.0415039 164.931 152.157	0 26637.4 1501.24
0.041748 151.952 162.699	0 22140.8 1729.35
0.0419922 152.124 173.809	0 27222.1 1987.33
0.0422363 199.463 185.422	0 46405.7 2269.71
0.0424805 196.473 197.46	0 42159.6 2565.51
0.0427246 211.674 209.837	0 39718.9 2862.77
0.0429688 257.236 222.444	0 49651 3155.23
0.0432129 173.731 235.146	0 38923.6 3447.28
0.043457 232.65 247.765	0 43161.9 3753.34
0.0437012 262.295 260.082	0 64713 4089.7
0.0439453 276.611 271.837	0 94318.5 4461.86
0.0441895 311.82 282.742	0 97996.1 4853.83
0.0444336 305.091 292.499	0 71963.8 5226.05
0.0446777 343.748 300.826	0 145391 5525.27
0.0449219 392.572 307.476	0 123233 5702.71
0.045166 301.03 312.259	0 102938 5731.89
0.0454102 331.648 315.053	0 91911.4 5617.42
0.0456543 338.65 315.809	0 121078 5390.51
0.0458984 331.068 314.549	0 104800 5094.89
0.0461426 365.627 311.36	0 124450 4771.12
0.0463867 375.327 306.381	0 102478 4447.5
