0 0 1.90602	0 0 0.372637
0.000244141 3.58111 2.28554	0 9.65251 0.488368
0.000488281 3.91316 2.68472	0 12.6393 0.611959
0.000732422 3.57283 3.09685	0 11.6534 0.739391
0.000976562 3.84089 3.51677	0 14.0296 0.870349
0.0012207 4.14399 3.94135	0 17.5984 1.00962
0.00146484 4.61913 4.36952	0 17.0885 1.16674
0.00170898 4.25852 4.8018	0 17.3362 1.35404
0.00195312 4.66473 5.23951	0 20.7593 1.58386
0.00219727 4.79867 5.68402	0 20.9389 1.86621
0.00244141 5.13617 6.13609	0 32.2459 2.20758
0.00268555 7.0386 6.59557	0 44.3917 2.61113
0.00292969 7.33358 7.06137	0 62.1239 3.07752
0.00317383 8.64682 7.53178	0 52.729 3.60547
0.00341797 7.73031 8.0048	0 46.4211 4.19166
0.00366211 9.19396 8.47855	0 109.652 4.8302
0.00390625 7.51315 8.95146	0 55.5944 5.51268
0.00415039 8.54371 9.4223	0 72.8877 6.22987
0.00439453 11.2671 9.88997	0 128.844 6.97533
0.00463867 11.8669 10.3532	0 125.04 7.74972
0.00488281 9.62591 10.8104	0 117.213 8.56288
0.00512695 10.8718 11.2589	0 89.3258 9.43036
0.00537109 11.4535 11.6953	0 150.824 10.3632
0.00561523 11.7272 12.1154	0 125.915 11.3532
0.00585938 12.9868 12.514	0 166.905 12.3613
0.00610352 15.1933 12.8856	0 206.193 13.3161
0.00634766 12.7962 13.225	0 213.737 14.1283
0.0065918 14.8762 13.5273	0 179.958 14.7167
0.00683594 13.7923 13.7886	0 273.305 15.0365
0.00708008 14.035 14.0066	0 193.107 15.096
0.00732422 14.4746 14.1799	0 206.43 14.9544
0.00756836 17.3501 14.309	0 418.813 14.7022
0.0078125 13.7775 14.3952	0 179.015 14.4317
0.00805664 15.625 14.441	0 246.694 14.2109
0.00830078 14.0278 14.4495	0 177.128 14.0689
0.00854492 14.0023 14.4242	0 177 13.9947
0.00878906 15.5513 14.3691	0 203.463 13.9489
0.0090332 13.3404 14.2883	0 158.545 13.8814
0.00927734 14.7228 14.1868	0 175.038 13.7509
0.00952148 15.4296 14.0699	0 233.221 13.5391
0.00976562 15.4716 13.9436	0 257.676 13.2582
0.0100098 12.4124 13.8145	0 161.373 12.9491
