0 0 1.54232	0 0 0.230329
0.000244141 3.21266 1.83934	0 10.0266 0.29288
0.000488281 2.62031 2.14774	0 6.50099 0.359579
0.000732422 3.32869 2.46207	0 8.49035 0.431322
0.000976562 3.5144 2.77889	0 15.1223 0.511732
0.0012207 3.42519 3.09743	0 8.08327 0.606851
0.00146484 3.23988 3.41959	0 9.82038 0.724029
0.00170898 3.56172 3.74951	0 13.0395 0.870594
0.00195312 3.40479 4.09274	0 15.121 1.05299
0.00219727 4.00619 4.45514	0 20.3121 1.27677
0.00244141 3.99933 4.84187	0 19.8695 1.54736
0.00268555 4.20828 5.25661	0 13.4908 1.87088
0.00292969 4.33858 5.70105	0 16.2933 2.25429
0.00317383 6.58582 6.17483	0 58.0867 2.70392
0.00341797 6.95625 6.6757	0 61.8211 3.22258
0.00366211 7.68693 7.19979	0 84.4009 3.80569
0.00390625 7.44434 7.74205	0 50.6329 4.43817
0.00415039 6.92832 8.2965	0 47.2134 5.09383
0.00439453 8.60122 8.85656	0 58.8866 5.73888
0.00463867 9.91713 9.4152	0 128.812 6.33949
0.00488281 9.99647 9.9651	0 78.9942 6.87147
0.00512695 10.4125 10.4988	0 99.7111 7.32832
0.00537109 13.1057 11.0089	0 180.691 7.723
0.00561523 12.4933 11.488	0 172.004 8.08122
0.00585938 11.3011 11.9289	0 97.4504 8.42767
0.00610352 11.8894 12.3248	0 135.982 8.77102
0.00634766 13.7008 12.6696	0 173.586 9.09501
0.0065918 13.8855 12.9579	0 246.144 9.36045
0.00683594 15.8127 13.186	0 223.518 9.51783
0.00708008 12.181 13.3518	0 140.638 9.52524
0.00732422 14.5053 13.456	0 203.732 9.36497
0.00756836 17.3063 13.5014	0 280.611 9.05299
0.0078125 14.0527 13.4939	0 173.306 8.63829
0.00805664 12.976 13.441	0 145.273 8.19178
0.00830078 13.0828 13.352	0 158.272 7.78805
0.00854492 13.425 13.236	0 170.293 7.48627
0.00878906 11.9321 13.102	0 116.367 7.31792
0.0090332 13.7918 12.9574	0 154.967 7.28596
0.00927734 12.5087 12.8078	0 202.165 7.37401
0.00952148 11.8332 12.6572	0 117.492 7.55841
0.00976562 12.2647 12.5085	0 127.739 7.81549
0.0100098 12.8827 12.3638	0 120.71 8.12152
0.0102539 13.6195 12.2249	0 154.008 8.44877
0.010498 12.147 12.0945	0 150.174 8.7642
0.0107422 11.6465 11.9752	0 131.731 9.03454
0.0109863 10.9101 11.8702	0 112.327 9.23563
0.0112305 11.2945 11.7825	0 110.424 9.36015
0.0114746 11.0147 11.7139	0 128.975 9.41799
0.0117188 10.9999 11.6652	0 144.516 9.42884
0.0119629 12.0966 11.6355	0 124.047 9.41113
0.012207 9.89294 11.6227	0 67.9389 9.37469
0.0124512 11.704 11.6231	0 150.133 9.32145
0.0126953 12.2618 11.633	0 197.651 9.25372
0.0129395 13.1213 11.6484	0 208.733 9.18368
0.0131836 11.7068 11.6661	0 90.0781 9.13643
0.0134277 11.1481 11.684	0 167.768 9.14249
0.0136719 11.7597 11.7009	0 128.133 9.22188
0.013916 11.5043 11.7166	0 116.135 9.36848
0.0141602 10.7382 11.7317	0 111.842 9.54449
0.0144043 11.8477 11.747	0 161.903 9.69027
0.0146484 12.9065 11.7638	0 159.827 9.74641
0.0148926 12.6562 11.7829	0 237.276 9.67792
0.0151367 10.6308 11.8048	0 125.929 9.4883
0.0153809 11.4588 11.8293	0 133.28 9.21703
0.015625 12.6209 11.8553	0 171.228 8.92234
0.0158691 9.96627 11.8807	0 94.7265 8.65868
0.0161133 11.386 11.9031	0 153.792 8.4598
0.0163574 13.3322 11.9194	0 209.832 8.33442
0.0166016 12.7172 11.9271	0 148.791 8.27443
