0 0 1.64387	0 0 0.267885
0.000244141 3.42194 1.95925	0 12.8825 0.345513
0.000488281 3.45617 2.28639	0 7.61136 0.431983
0.000732422 2.95659 2.6191	0 10.2718 0.527498
0.000976562 3.41901 2.95311	0 9.77681 0.632852
0.0012207 3.56834 3.28671	0 11.9744 0.748912
0.00146484 3.40401 3.62099	0 12.6677 0.876371
0.00170898 4.13192 3.95949	0 17.6702 1.01612
0.00195312 3.73575 4.30753	0 12.5028 1.17008
0.00219727 4.50689 4.67119	0 20.2748 1.34164
0.00244141 4.47827 5.05626	0 21.5879 1.53502
0.00268555 4.80305 5.46726	0 26.7075 1.75328
0.00292969 4.69048 5.90671	0 22.9419 1.99641
0.00317383 5.43993 6.37472	0 27.5065 2.26111
0.00341797 7.4547 6.86901	0 46.1523 2.54368
0.00366211 7.07775 7.38523	0 50.994 2.84514
0.00390625 6.69392 7.9175	0 39.5289 3.17605
0.00415039 7.80403 8.45903	0 46.602 3.55749
0.00439453 10.8897 9.00268	0 79.3912 4.01653
0.00463867 11.6445 9.5413	0 106.223 4.57729
0.00488281 9.71505 10.0678	0 79.6083 5.25172
0.00512695 9.8248 10.575	0 79.9394 6.03446
0.00537109 10.7526 11.0552	0 101.104 6.90423
0.00561523 9.6447 11.5007	0 77.9406 7.82989
0.00585938 13.8791 11.9031	0 215.906 8.777
0.00610352 14.2049 12.2545	0 216.436 9.71057
0.00634766 14.0992 12.5483	0 207.584 10.5934
0.0065918 13.5399 12.7798	0 215.478 11.3832
0.00683594 14.3734 12.9479	0 215.641 12.0344
0.00708008 12.5536 13.0551	0 214.961 12.5072
0.00732422 16.9275 13.1078	0 403.999 12.7814
0.00756836 13.834 13.1154	0 131.969 12.8684
0.0078125 13.4543 13.0893	0 162.615 12.8136
0.00805664 10.8773 13.0415	0 121.098 12.6852
0.00830078 13.0643 12.9824	0 235.942 12.5549
0.00854492 9.90495 12.9204	0 98.1738 12.4774
0.00878906 11.8548 12.8611	0 168.89 12.4773
0.0090332 13.2077 12.8072	0 166.639 12.548
0.00927734 16.5775 12.7593	0 341.604 12.6626
0.00952148 13.1748 12.7165	0 173.815 12.7885
0.00976562 12.0585 12.6776	0 123.041 12.9016
0.0100098 11.1832 12.6411	0 155.095 12.991
0.0102539 13.3751 12.6061	0 160.731 13.0554
0.010498 11.1754 12.5713	0 146.898 13.0932
0.0107422 11.8118 12.5361	0 178.83 13.0936
0.0109863 12.0182 12.4996	0 115.5 13.0362
0.0112305 15.2439 12.461	0 374.02 12.9005
0.0114746 13.1946 12.42	0 179.947 12.68
0.0117188 12.1432 12.3768	0 184.056 12.3917
0.0119629 9.89212 12.3324	0 117.108 12.0741
0.012207 13.8552 12.2883	0 207.939 11.7739
0.0124512 13.0671 12.2464	0 194.6 11.5275
0.0126953 11.718 12.2084	0 159.718 11.3486
0.0129395 11.1052 12.1757	0 148.217 11.2245
0.0131836 11.345 12.1486	0 184.186 11.1239
0.0134277 11.1161 12.1267	0 87.553 11.009
0.0136719 13.3281 12.1088	0 161.213 10.8493
0.013916 12.5935 12.0934	0 139.094 10.6316
0.0141602 13.4296 12.0789	0 169.087 10.366
0.0144043 11.8486 12.0641	0 111.802 10.0848
0.0146484 11.1303 12.0482	0 144.097 9.83638
0.0148926 11.046 12.0313	0 114.912 9.67166
0.0151367 12.7245 12.0136	0 143.465 9.6284
0.0153809 13.1012 11.9958	0 165.189 9.71685
