0 0 1.88107	0 0 0.482296
0.000244141 3.2046 2.25616	0 6.77403 0.646337
0.000488281 3.6223 2.64848	0 10.6336 0.829946
0.000732422 4.30437 3.04987	0 18.1498 1.02885
0.000976562 3.57554 3.45359	0 19.3636 1.24118
0.0012207 4.23396 3.85507	0 16.1133 1.46815
0.00146484 4.30432 4.25227	0 16.6774 1.71298
0.00170898 4.33767 4.64562	0 15.6093 1.97841
0.00195312 4.68342 5.03754	0 21.3236 2.26437
0.00219727 5.39996 5.43188	0 35.3153 2.56735
0.00244141 5.36421 5.8332	0 30.8789 2.88255
0.00268555 6.29573 6.24607	0 33.2955 3.20832
0.00292969 7.43435 6.67453	0 84.7852 3.55084
0.00317383 6.59061 7.12151	0 39.1511 3.92592
0.00341797 5.69083 7.58841	0 28.7659 4.35557
0.00366211 8.39532 8.07472	0 73.6982 4.85972
0.00390625 8.10516 8.57775	0 62.2712 5.44631
0.00415039 8.57928 9.0926	0 80.2137 6.10488
0.00439453 9.02811 9.61228	0 93.4849 6.80763
0.00463867 11.3429 10.1282	0 162.702 7.51829
0.00488281 9.16774 10.6306	0 67.5524 8.20493
0.00512695 13.5675 11.1096	0 234.929 8.85086
0.00537109 11.8034 11.5561	0 169.159 9.45919
0.00561523 13.4931 11.9622	0 174.362 10.0497
0.00585938 12.8582 12.322	0 179.25 10.6501
0.00610352 12.0429 12.6321	0 145.8 11.2849
0.00634766 14.8982 12.8917	0 197.409 11.9647
0.0065918 14.5232 13.1022	0 210.413 12.6785
0.00683594 13.3679 13.2668	0 205.342 13.3911
0.00708008 14.1124 13.39	0 229.458 14.0466
0.00732422 13.1864 13.4772	0 173.429 14.5784
0.00756836 13.3865 13.5334	0 252.792 14.923
0.0078125 14.0456 13.5634	0 305.248 15.0343
0.00805664 12.7554 13.5713	0 151.303 14.8963
0.00830078 14.6981 13.5603	0 173.999 14.5301
0.00854492 13.1081 13.533	0 169.3 13.9942
0.00878906 15.2507 13.4917	0 253.311 13.3751
0.0090332 13.6975 13.4384	0 125.8 12.769
0.00927734 11.2356 13.3758	0 87.7551 12.2574
0.00952148 14.8447 13.3067	0 206.238 11.8878
0.00976562 11.9781 13.2344	0 158.979 11.6669
0.0100098 15.1279 13.1627	0 286.617 11.5716
0.0102539 13.3919 13.0953	0 162.005 11.571
0.010498 11.1421 13.0358	0 112.279 11.6473
0.0107422 12.6859 12.987	0 175.187 11.8038
0.0109863 11.9473 12.9505	0 152.707 12.0573
0.0112305 15.5962 12.9267	0 266.536 12.4195
0.0114746 9.60516 12.9145	0 105.192 12.8793
0.0117188 13.0603 12.9119	0 148.486 13.3964
0.0119629 13.0949 12.9159	0 172.395 13.9073
0.012207 12.9691 12.9233	0 167.644 14.3435
0.0124512 14.2158 12.9311	0 253.606 14.6532
0.0126953 13.9937 12.9373	0 205.713 14.8173
0.0129395 11.6613 12.9401	0 116.767 14.8536
0.0131836 13.9922 12.9389	0 173.688 14.8059
0.0134277 12.8591 12.9328	0 172.962 14.7235
0.0136719 11.3581 12.9213	0 106.187 14.6388
0.013916 11.9336 12.9035	0 184.806 14.5541
