0 0 2.54575	0 0 0.792008
0.000244141 4.58873 3.04021	0 22.3596 1.0315
0.000488281 4.87432 3.55121	0 22.7786 1.2848
0.000732422 5.62955 4.06663	0 37.3388 1.53974
0.000976562 5.35404 4.57658	0 26.8778 1.78801
0.0012207 5.34209 5.07456	0 32.7401 2.0288
0.00146484 6.42863 5.55774	0 38.633 2.27102
0.00170898 5.74335 6.02663	0 30.0536 2.53309
0.00195312 6.69671 6.48413	0 42.486 2.83924
0.00219727 5.69066 6.93431	0 28.5468 3.21221
0.00244141 7.42486 7.38126	0 60.0118 3.66439
0.00268555 6.53504 7.82818	0 49.8202 4.19051
0.00292969 8.63957 8.27698	0 95.4971 4.76614
0.00317383 8.69221 8.72824	0 61.0319 5.3539
0.00341797 10.2209 9.18144	0 142.278 5.91613
0.00366211 9.66453 9.63524	0 89.0767 6.42909
0.00390625 11.2559 10.0877	0 135.032 6.89241
0.00415039 10.1185 10.5361	0 140.3 7.32904
0.00439453 10.1732 10.9769	0 93.3985 7.77555
0.00463867 10.2479 11.4056	0 69.8759 8.26728
0.00488281 11.1857 11.8161	0 111.479 8.82533
0.00512695 13.4356 12.2016	0 138.117 9.45091
0.00537109 14.368 12.5546	0 244.991 10.1277
0.00561523 12.8881 12.8678	0 200.115 10.8285
0.00585938 15.578 13.1351	0 242.433 11.5215
0.00610352 12.6146 13.3521	0 138.266 12.1729
0.00634766 15.2746 13.5172	0 271.374 12.7468
0.0065918 14.8166 13.6314	0 223.914 13.2058
0.00683594 13.7846 13.6982	0 249.451 13.5138
0.00708008 13.8595 13.7235	0 190.69 13.6435
0.00732422 15.6707 13.7144	0 205.91 13.584
0.00756836 12.1881 13.6789	0 117.1 13.3494
0.0078125 12.7263 13.6251	0 141.969 12.9813
0.00805664 14.4291 13.5604	0 276.078 12.5455
0.00830078 14.0059 13.4912	0 254.097 12.1193
0.00854492 13.1154 13.4228	0 200.442 11.7746
0.00878906 13.9505 13.3586	0 267.705 11.5595
0.0090332 11.3423 13.3009	0 128.17 11.489
0.00927734 12.8658 13.2503	0 173.292 11.546
0.00952148 14.0154 13.2066	0 155.751 11.6931
0.00976562 12.2608 13.1685	0 133.328 11.8885
0.0100098 13.5618 13.1346	0 192.9 12.0969
0.0102539 14.599 13.1036	0 194.402 12.2923
0.010498 12.4029 13.0747	0 135.859 12.4542
