0 0 2.07528	0 0 0.375026
0.000244141 3.56763 2.48008	0 12.0818 0.492633
0.000488281 4.01187 2.89962	0 18.3414 0.629079
0.000732422 5.17986 3.3243	0 23.3018 0.787533
0.000976562 4.31817 3.74634	0 17.7893 0.972327
0.0012207 3.88657 4.16057	0 12.6412 1.18703
0.00146484 4.39377 4.56483	0 20.8083 1.43219
0.00170898 4.99763 4.95977	0 24.0819 1.70395
0.00195312 5.75657 5.34829	0 23.1723 1.99449
0.00219727 5.60744 5.73461	0 33.5399 2.2942
0.00244141 5.32918 6.1233	0 33.9104 2.5946
0.00268555 6.15064 6.51841	0 42.0895 2.89042
0.00292969 7.65863 6.92269	0 44.0587 3.17971
0.00317383 7.34806 7.33712	0 47.3716 3.4621
0.00341797 6.17325 7.76065	0 38.7055 3.73632
0.00366211 7.41799 8.19034	0 59.8856 3.99862
0.00390625 8.9297 8.62163	0 100.953 4.24368
0.00415039 9.36489 9.0489	0 87.3569 4.46794
0.00439453 10.0228 9.46606	0 97.4955 4.67421
0.00463867 10.9722 9.86719	0 133.835 4.87504
0.00488281 10.8965 10.247	0 85.5258 5.09225
0.00512695 11.0618 10.6009	0 112.525 5.35147
0.00537109 11.3294 10.9254	0 128.651 5.67283
0.00561523 10.5564 11.2175	0 97.513 6.06154
0.00585938 12.6408 11.4747	0 137.104 6.50318
0.00610352 10.5127 11.6948	0 103.755 6.96661
0.00634766 12.3408 11.876	0 127.574 7.41398
0.0065918 15.0742 12.0168	0 234.925 7.8134
0.00683594 12.9091 12.1167	0 163.529 8.14883
0.00708008 11.8096 12.1762	0 148.927 8.42328
0.00732422 12.3146 12.1976	0 101.017 8.65481
0.00756836 12.5243 12.1848	0 167.948 8.86804
0.0078125 12.0992 12.1438	0 115.373 9.08455
0.00805664 14.241 12.0817	0 184.732 9.31517
0.00830078 12.7233 12.007	0 167.49 9.55555
0.00854492 11.5395 11.9283	0 128.695 9.78575
0.00878906 9.46275 11.8533	0 79.561 9.97385
0.0090332 11.6505 11.7885	0 191.567 10.0832
0.00927734 11.2244 11.738	0 123.448 10.0825
0.00952148 10.0991 11.7037	0 141.236 9.95568
0.00976562 12.4215 11.6847	0 111.989 9.7094
0.0100098 12.3011 11.6783	0 160.156 9.37492
0.0102539 11.992 11.6802	0 104.065 9.0027
0.010498 11.4514 11.6855	0 149.12 8.65067
0.0107422 11.1397 11.6895	0 96.7329 8.36866
0.0109863 12.0396 11.6882	0 90.1879 8.18392
