0 0 2.96987	0 0 0.85209
0.000244141 6.69144 3.54828	0 42.4206 1.09927
0.000488281 4.90584 4.1495	0 21.712 1.37453
0.000732422 5.53763 4.75981	0 37.7546 1.68313
0.000976562 6.699 5.36715	0 29.6078 2.03841
0.0012207 6.45438 5.96213	0 32.1687 2.4608
0.00146484 5.58201 6.53852	0 34.8373 2.97403
0.00170898 7.09791 7.09318	0 52.5646 3.60031
0.00195312 7.42405 7.62551	0 46.4816 4.35632
0.00219727 9.72807 8.13668	0 94.6877 5.25148
0.00244141 8.75282 8.62884	0 79.9631 6.28825
0.00268555 9.7916 9.10428	0 88.5909 7.46303
0.00292969 9.38217 9.56486	0 99.302 8.76563
0.00317383 9.46346 10.0116	0 80.185 10.1767
0.00341797 8.85419 10.4445	0 70.5507 11.664
0.00366211 11.7726 10.8628	0 135.854 13.1791
0.00390625 12.7667 11.265	0 205.808 14.6576
0.00415039 11.8783 11.6496	0 182.908 16.0257
0.00439453 12.6293 12.0154	0 204.704 17.2132
0.00463867 10.629 12.3621	0 97.2061 18.1747
0.00488281 15.1301 12.69	0 335.774 18.9115
0.00512695 13.8945 13.0005	0 235.947 19.4846
0.00537109 14.0433 13.2951	0 242.479 20.0086
0.00561523 11.7862 13.5751	0 100.337 20.6223
0.00585938 12.5291 13.841	0 166.63 21.4451
0.00610352 14.6909 14.0923	0 172.545 22.5365
0.00634766 14.1328 14.3271	0 330.156 23.8741
0.0065918 14.4054 14.5427	0 195.847 25.3593
0.00683594 17.6875 14.736	0 275.246 26.8454
0.00708008 14.5547 14.904	0 253.036 28.1748
0.00732422 16.4382 15.0445	0 364.129 29.2101
0.00756836 16.2845 15.1563	0 295.425 29.8523
0.0078125 13.1506 15.2393	0 188.179 30.0444
0.00805664 16.0771 15.2946	0 327.553 29.766
0.00830078 14.4605 15.324	0 206.916 29.0293
0.00854492 15.8647 15.3302	0 224.18 27.8793
0.00878906 17.1631 15.3166	0 338.409 26.4001
0.0090332 17.5545 15.2875	0 356.645 24.7181
0.00927734 14.0418 15.2478	0 177.891 22.997
0.00952148 13.63 15.2029	0 200.764 21.4178
0.00976562 13.8737 15.1586	0 150.617 20.1499
0.0100098 16.3216 15.1205	0 219.085 19.3211
0.0102539 16.0321 15.0935	0 227.03 18.9968
0.010498 14.9868 15.0811	0 184.286 19.1725
0.0107422 14.4936 15.0852	0 170.34 19.7788
0.0109863 12.3412 15.1059	0 136.729 20.6968
0.0112305 14.4036 15.1411	0 197.773 21.7805
0.0114746 15.5815 15.1873	0 310.216 22.8829
0.0117188 16.1578 15.2399	0 292.133 23.881
0.0119629 16.8197 15.2942	0 233.315 24.6921
0.012207 15.1439 15.3457	0 264.596 25.2774
0.0124512 15.9346 15.3905	0 301.349 25.6335
0.0126953 14.5908 15.4263	0 217.885 25.78
0.0129395 15.8874 15.4518	0 261.703 25.7511
0.0131836 15.3629 15.4669	0 259.705 25.5936
0.0134277 14.733 15.4728	0 187.199 25.369
0.0136719 16.1126 15.4718	0 377.462 25.1507
0.013916 17.0325 15.4672	0 283.285 25.0122
0.0141602 14.8744 15.4634	0 194.631 25.0077
0.0144043 14.9154 15.4657	0 227.996 25.1528
0.0146484 16.6103 15.4798	0 262 25.4156
0.0148926 14.9333 15.5118	0 221.991 25.7242
0.0151367 13.3407 15.567	0 117.082 25.9904
0.0153809 15.5868 15.6496	0 275.848 26.143
0.015625 14.8439 15.7617	0 269.234 26.1559
0.0158691 16.1853 15.903	0 255.896 26.0604
0.0161133 13.1703 16.0705	0 251.785 25.932
0.0163574 19.4643 16.2582	0 373.113 25.8566
0.0166016 16.8641 16.4578	0 259.283 25.8888
