0 0 1.51965	0 0 0.306699
0.000244141 3.23572 1.81592	0 9.78228 0.398304
0.000488281 2.90529 2.12466	0 7.65966 0.497862
0.000732422 2.56126 2.43979	0 6.73251 0.603496
0.000976562 3.26763 2.75656	0 9.5046 0.71511
0.0012207 3.72085 3.07214	0 14.0139 0.834761
0.00146484 2.91285 3.38578	0 8.57149 0.966244
0.00170898 3.75585 3.69859	0 11.9095 1.11402
0.00195312 3.53929 4.01308	0 7.50694 1.28192
0.00219727 4.24103 4.3325	0 13.2597 1.47232
0.00244141 4.83305 4.66019	0 21.683 1.68623
0.00268555 4.43831 4.99909	0 16.2744 1.92453
0.00292969 4.49563 5.35145	0 18.2814 2.18978
0.00317383 5.3779 5.71874	0 28.1981 2.48752
0.00341797 6.88671 6.10175	0 41.607 2.82624
0.00366211 5.82212 6.50084	0 28.9575 3.21532
0.00390625 6.97769 6.91616	0 57.2337 3.66144
0.00415039 7.69697 7.34778	0 66.7784 4.16487
0.00439453 6.90751 7.79582	0 43.0897 4.71737
0.00463867 8.00861 8.26039	0 61.9895 5.30341
0.00488281 8.84458 8.74158	0 117.465 5.90489
0.00512695 8.78316 9.23936	0 50.9205 6.50817
0.00537109 9.29468 9.75371	0 73.018 7.11126
0.00561523 9.97109 10.2847	0 97.855 7.72902
0.00585938 10.2125 10.8328	0 99.6567 8.39472
0.00610352 11.4923 11.3989	0 125.457 9.15664
0.00634766 13.6933 11.9849	0 239.435 10.0688
0.0065918 11.7202 12.5931	0 104.732 11.1759
0.00683594 13.2164 13.2264	0 142.956 12.4964
0.00708008 12.9686 13.8873	0 199.875 14.0106
0.00732422 12.053 14.5773	0 124.856 15.6633
0.00756836 15.9585 15.2962	0 252.788 17.3854
0.0078125 15.9729 16.0412	0 249.813 19.1288
0.00805664 14.3842 16.8063	0 157.994 20.9014
0.00830078 19.7197 17.5822	0 396.617 22.7819
0.00854492 17.6799 18.3559	0 276.061 24.9027
0.00878906 18.2309 19.1114	0 292.85 27.4041
0.0090332 21.6298 19.8302	0 502.797 30.3744
0.00927734 21.1933 20.4922	0 348.404 33.7995
0.00952148 21.2644 21.0777	0 609.845 37.5384
0.00976562 22.3162 21.5687	0 446.767 41.3326
0.0100098 26.7129 21.951	0 742.835 44.845
0.0102539 24.2571 22.2159	0 751.85 47.7198
0.010498 24.1621 22.3615	0 632.744 49.6521
0.0107422 24.4492 22.3933	0 539.449 50.4522
0.0109863 27.1313 22.3232	0 957.573 50.0887
0.0112305 24.2153 22.1686	0 420.031 48.695
0.0114746 18.1809 21.95	0 441.4 46.5356
0.0117188 21.3248 21.6885	0 363.403 43.9419
0.0119629 16.8891 21.4035	0 305.51 41.2408
0.012207 22.8277 21.1113	0 541.783 38.6997
0.0124512 19.4341 20.8243	0 257.218 36.502
0.0126953 24.2023 20.5509	0 515.885 34.7503
0.0129395 20.5941 20.2959	0 372.302 33.485
0.0131836 19.2012 20.0616	0 444.967 32.7019
0.0134277 18.4713 19.8485	0 315.48 32.363
0.0136719 17.7118 19.6559	0 315.808 32.3978
0.013916 19.5383 19.4825	0 377.475 32.7035
0.0141602 17.5736 19.3267	0 226.787 33.1482
0.0144043 23.3721 19.1869	0 543.305 33.5826
0.0146484 16.2532 19.0617	0 221.544 33.861
0.0148926 20.8174 18.9506	0 322.845 33.8719
0.0151367 17.813 18.854	0 352.087 33.5688
0.0153809 21.5876 18.7731	0 423.483 32.9917
0.015625 14.2707 18.71	0 191.396 32.2639
0.0158691 17.3846 18.6677	0 264.192 31.5612
0.0161133 19.8404 18.6492	0 292.105 31.0607
0.0163574 19.1271 18.6576	0 399.148 30.8874
0.0166016 18.4027 18.6958	0 290.561 31.0791
0.0168457 18.2669 18.7657	0 397.929 31.5782
0.0170898 20.7061 18.8678	0 519.47 32.2495
0.017334 15.4761 19.001	0 217.701 32.9133
0.0175781 16.8994 19.162	0 250.167 33.3833
0.0178223 18.7408 19.3458	0 495.887 33.505
0.0180664 20.1871 19.5452	0 410.413 33.1907
0.0183105 21.5033 19.7528	0 452.452 32.4482
0.0185547 20.627 19.9607	0 412.566 31.3935
0.0187988 19.7472 20.163	0 355.37 30.2386
0.019043 20.0511 20.3554	0 315.552 29.2521
0.0192871 22.9299 20.5368	0 568.522 28.7005
0.0195312 19.826 20.7086	0 341.664 28.786
0.0197754 23.4789 20.8745	0 500.878 29.5993
0.0200195 19.8671 21.0393	0 497.05 31.0974
0.0202637 16.444 21.2081	0 272.765 33.1116
0.0205078 22.9495 21.3849	0 480.004 35.3824
0.020752 21.9513 21.5718	0 520.218 37.6181
0.0209961 22.8815 21.7694	0 521.005 39.564
0.0212402 19.5548 21.9757	0 321.453 41.0667
0.0214844 23.2799 22.1877	0 596.896 42.11
0.0217285 22.0192 22.4016	0 591.07 42.8063
0.0219727 23.0942 22.6134	0 366.775 43.3421
0.0222168 22.4016 22.8203	0 319.616 43.8975
0.0224609 25.3679 23.0208	0 1255.86 44.5747
0.0227051 22.4127 23.2148	0 505.536 45.3637
0.0229492 24.0507 23.4041	0 497.461 46.1582
0.0231934 22.5107 23.5915	0 575.684 46.8075
0.0234375 25.1815 23.7804	0 653.84 47.1811
0.0236816 21.1133 23.9743	0 474.135 47.2175
0.0239258 25.1973 24.1758	0 805.278 46.9452
0.0241699 25.1891 24.3862	0 512.112 46.4761
0.0244141 22.6075 24.6053	0 410.711 45.9814
0.0246582 27.0412 24.8313	0 791.811 45.6613
0.0249023 20.9065 25.0609	0 404.685 45.7166
0.0251465 25.27 25.2902	0 595.292 46.3216
0.0253906 30.681 25.5151	0 680.633 47.5945
0.0256348 25.4905 25.7322	0 561.658 49.5622
0.0258789 25.8876 25.9397	0 715.964 52.1236
0.026123 21.9973 26.1377	0 482.356 55.0299
0.0263672 26.7175 26.3287	0 770.495 57.9078
0.0266113 31.5286 26.5176	0 1390.23 60.3391
0.0268555 27.128 26.7112	0 1156.33 61.9833
0.0270996 27.5798 26.9172	0 926.506 62.6956
0.0273438 24.1497 27.1435	0 640.137 62.5854
0.0275879 24.0947 27.3975	0 571.353 61.9838
0.027832 22.6081 27.6847	0 377.383 61.34
0.0280762 34.3818 28.0092	0 1111.41 61.1042
0.0283203 29.4186 28.3736	0 785.962 61.65
0.0285645 24.2527 28.7798	0 599.928 63.2553
0.0288086 30.0855 29.2292	0 753.592 66.1154
0.0290527 29.6823 29.7236	0 567.703 70.3469
0.0292969 32.9445 30.265	0 1084.01 75.9638
0.029541 26.9599 30.8548	0 635.749 82.8371
0.0297852 30.1787 31.4934	0 993.617 90.6734
0.0300293 31.5618 32.179	0 1238.36 99.0351
0.0302734 29.2872 32.9062	0 719.899 107.404
0.0305176 32.8736 33.6662	0 1479.02 115.265
0.0307617 40.7162 34.4461	0 1167.64 122.169
0.0310059 32.9096 35.2305	0 1234.63 127.781
0.03125 33.077 36.0021	0 2338.32 131.884
0.0314941 32.0505 36.744	0 842.232 134.39
0.0317383 49.9118 37.4419	0 2863 135.351
0.0319824 37.0641 38.0858	0 1989.9 134.985
0.0322266 41.4145 38.672	0 2127.91 133.691
0.0324707 38.7138 39.2036	0 2043.61 132.02
0.0327148 37.7769 39.6909	0 979.745 130.616
0.032959 39.6697 40.1499	0 1372.2 130.113
0.0332031 44.6037 40.6002	0 1526.24 131.046
0.0334473 47.4941 41.0616	0 1837.67 133.772
0.0336914 34.8168 41.5509	0 1510.59 138.403
0.0339355 35.6492 42.0787	0 1258.51 144.748
0.0341797 38.3619 42.6475	0 1574.45 152.265
0.0344238 42.8457 43.2518	0 1757.98 160.088
0.034668 42.0316 43.8798	0 1506.04 167.139
0.0349121 45.1802 44.5179	0 4092.76 172.354
0.0351562 50.2578 45.155	0 1830.42 174.941
0.0354004 53.6788 45.7866	0 2391.93 174.588
0.0356445 49.4598 46.4183	0 2622.98 171.541
0.0358887 47.1857 47.0654	0 1747.66 166.528
0.0361328 44.3312 47.7518	0 1907.72 160.574
0.036377 42.186 48.5049	0 1987.91 154.785
0.0366211 44.8296 49.3521	0 1771.85 150.182
0.0368652 43.426 50.3153	0 1685.41 147.636
0.0371094 54.1759 51.4092	0 2621.5 147.894
0.0373535 46.912 52.6394	0 1756.6 151.622
0.0375977 57.5248 54.0041	0 2755.5 159.378
0.0378418 58.3264 55.4957	0 2350.65 171.469
0.0380859 50.1752 57.1035	0 1918.22 187.716
0.0383301 62.6722 58.8158	0 3383.28 207.271
0.0385742 56.3444 60.6208	0 2284.94 228.626
0.0388184 56.133 62.5076	0 3952.49 249.885
0.0390625 67.6115 64.4654	0 4279.96 269.214
0.0393066 70.0863 66.4829	0 3922.44 285.266
0.0395508 66.6159 68.5479	0 3390.59 297.416
0.0397949 64.4806 70.6462	0 2411.2 305.738
0.0400391 74.1857 72.7619	0 6547.03 310.859
0.0402832 82.8968 74.877	0 5625.07 313.857
0.0405273 71.3543 76.9723	0 5594.81 316.277
0.0407715 74.0371 79.0279	0 4925.49 320.191
0.0410156 89.3003 81.0247	0 7587.35 328.078
0.0412598 78.8841 82.9447	0 4080.3 342.395
0.0415039 97.9019 84.7719	0 9083.31 364.892
0.041748 84.6061 86.4925	0 7112.58 395.936
0.0419922 81.6162 88.0942	0 6587.74 434.162
0.0422363 97.9123 89.5645	0 7507.54 476.681
0.0424805 90.8749 90.8896	0 8625.13 519.81
0.0427246 93.6754 92.0528	0 8468.02 560.087
0.0429688 100.601 93.034	0 16032.9 595.143
0.0432129 84.9707 93.8105	0 6566.13 624.046
0.043457 94.1426 94.36	0 9743.25 646.929
0.0437012 106.043 94.6643	0 8920.38 664.062
0.0439453 95.4545 94.7136	0 8934.34 674.871
0.0441895 111.092 94.5107	0 14535.4 677.478
0.0444336 103.045 94.0727	0 10991.4 669.142
0.0446777 92.5294 93.4298	0 7598 647.489
0.0449219 94.3413 92.6214	0 9385.37 611.943
0.045166 78.7911 91.6897	0 6918.1 564.65
0.0454102 97.1495 90.6721	0 7438.75 510.361
0.0456543 92.1379 89.5955	0 6367.92 455.289
0.0458984 73.4801 88.4717	0 4685.44 405.41
0.0461426 85.1331 87.2979	0 5483.16 364.952
0.0463867 83.9454 86.0599	0 7566.13 335.623
0.0466309 101.351 84.738	0 7160.7 316.765
0.046875 87.9999 83.3144	0 7569.08 306.166
0.0471191 97.9731 81.7787	0 9803.18 301.042
0.0473633 73.6348 80.1319	0 4955.63 298.788
0.0476074 66.7588 78.3865	0 6360.4 297.368
0.0478516 86.6859 76.5635	0 6764.26 295.455
0.0480957 70.3463 74.6873	0 5837.23 292.461
0.0483398 70.3311 72.7807	0 4784.49 288.489
0.048584 72.8835 70.8589	0 4462.14 284.126
0.0488281 67.2028 68.9275	0 4306.99 279.998
0.0490723 64.2888 66.9812	0 3935.21 276.228
0.0493164 63.1211 65.0064	0 3228.61 272.073
0.0495605 60.9555 62.9858	0 4380.48 265.994
0.0498047 70.6941 60.9031	0 3727.47 256.222
0.0500488 62.9058 58.7494	0 3543.36 241.538
0.050293 57.6509 56.5268	0 6207.83 221.899
0.0505371 62.3835 54.2508	0 5439.29 198.565
0.0507812 49.7748 51.9497	0 2105.91 173.688
0.0510254 44.5149 49.6612	0 2199.42 149.601
0.0512695 49.4013 47.4276	0 1887.55 128.124
0.0515137 36.552 45.2894	0 2071.8 110.197
0.0517578 41.8694 43.2798	0 1225.73 95.9012
0.052002 36.4271 41.4198	0 1252.45 84.7572
0.0522461 32.1875 39.7165	0 907.422 76.1042
0.0524902 40.4481 38.1633	0 1359.17 69.3698
0.0527344 34.1556 36.7422	0 955.084 64.1584
0.0529785 33.7179 35.428	0 980.804 60.1898
0.0532227 40.2619 34.1929	0 1516.87 57.1836
0.0534668 30.1393 33.0111	0 996.37 54.7851
0.0537109 35.976 31.8625	0 911.746 52.5775
0.0539551 26.6602 30.7343	0 563.878 50.1694
0.0541992 30.6759 29.622	0 1420.75 47.3049
0.0544434 31.4418 28.5279	0 1034.27 43.9372
0.0546875 29.3306 27.4595	0 734.094 40.23
0.0549316 21.1803 26.4264	0 315.926 36.4886
0.0551758 21.8979 25.4383	0 507.531 33.0515
0.0554199 24.616 24.503	0 660.895 30.1863
0.0556641 20.8626 23.625	0 454.836 28.0243
0.0559082 23.0416 22.8053	0 500.176 26.5479
0.0561523 22.1771 22.0425	0 559.157 25.6225
0.0563965 23.8739 21.333	0 432.843 25.0544
0.0566406 19.7309 20.6722	0 387.07 24.6486
0.0568848 17.3462 20.0552	0 275.947 24.2509
0.0571289 20.2552 19.4773	0 419.532 23.7658
0.057373 17.7263 18.9336	0 315.148 23.1558
0.0576172 15.498 18.4191	0 218.385 22.4294
0.0578613 20.9429 17.9289	0 531.338 21.6269
0.0581055 15.8134 17.4583	0 246.234 20.804
0.0583496 14.6793 17.0031	0 288.715 20.012
0.0585938 20.7452 16.5606	0 386.127 19.278
0.0588379 17.3753 16.1298	0 326.874 18.5918
0.059082 15.0844 15.7118	0 310.298 17.9103
0.0593262 15.6205 15.3089	0 246.845 17.1798
0.0595703 10.6805 14.9248	0 121.966 16.3672
0.0598145 14.4233 14.563	0 264.022 15.482
0.0600586 14.6895 14.2265	0 182.698 14.5763
0.0603027 14.7136 13.9166	0 214.821 13.7217
0.0605469 12.6543 13.6331	0 192.618 12.9779
0.060791 11.553 13.3741	0 103.503 12.3678
0.0610352 13.1956 13.1368	0 191.362 11.8734
0.0612793 13.3968 12.9175	0 263.586 11.4493
0.0615234 12.7213 12.7127	0 136.238 11.0452
0.0617676 14.4815 12.5192	0 197.916 10.624
0.0620117 11.9387 12.3342	0 110.453 10.1698
0.0622559 10.0068 12.1557	0 137.818 9.68458
0.0625 12.3465 11.9822	0 143.247 9.18065
0.0627441 10.4475 11.8124	0 126.987 8.67474
0.0629883 12.7157 11.6456	0 178.81 8.18562
0.0632324 11.8071 11.4816	0 161.952 7.73411
0.0634766 12.9662 11.3207	0 140.983 7.34147
0.0637207 10.4263 11.1638	0 129.938 7.0243
0.0639648 11.1661 11.0122	0 103.132 6.78812
0.064209 9.65008 10.8674	0 116.096 6.62389
0.0644531 10.2768 10.731	0 154.995 6.51112
