0 0 1.14233	0 0 0.122068
0.000244141 2.12048 1.37319	0 4.26518 0.165162
0.000488281 1.94441 1.61627	0 3.15506 0.215633
0.000732422 2.4772 1.86694	0 5.35736 0.273224
0.000976562 2.39873 2.12138	0 5.81972 0.337872
0.0012207 2.34512 2.37699	0 4.32332 0.409853
0.00146484 2.48293 2.63267	0 5.77389 0.489792
0.00170898 2.80261 2.88875	0 6.97325 0.578557
0.00195312 3.47713 3.14679	0 14.5381 0.677133
0.00219727 2.88497 3.40926	0 6.80972 0.786578
0.00244141 3.62252 3.6792	0 11.1681 0.90813
0.00268555 3.63229 3.95994	0 11.5196 1.04337
0.00292969 4.46302 4.25495	0 29.0836 1.19435
0.00317383 3.98409 4.56773	0 17.0732 1.36354
0.00341797 4.3336 4.90183	0 16.3134 1.55365
0.00366211 5.23295 5.2608	0 25.0069 1.76763
0.00390625 5.29019 5.64813	0 37.322 2.00913
0.00415039 6.51221 6.06711	0 47.0698 2.28373
0.00439453 5.33799 6.52058	0 25.8897 2.60081
0.00463867 6.02079 7.01063	0 35.2616 2.97577
0.00488281 7.22281 7.53832	0 53.132 3.43166
0.00512695 6.36475 8.10336	0 57.5447 3.99877
0.00537109 8.44618 8.70397	0 67.2444 4.7105
0.00561523 10.1474 9.33676	0 104.256 5.59425
0.00585938 9.00962 9.99677	0 63.064 6.65812
0.00610352 11.0754 10.6777	0 108.629 7.87721
0.00634766 11.4577 11.372	0 169.003 9.18619
0.0065918 10.5333 12.0719	0 126.859 10.485
0.00683594 12.2611 12.7692	0 152.875 11.6606
0.00708008 13.6081 13.4566	0 139.927 12.6211
0.00732422 16.6728 14.1279	0 313.828 13.3313
0.00756836 16.1079 14.7781	0 215.27 13.8351
0.0078125 16.4195 15.4037	0 239.06 14.2569
0.00805664 14.9426 16.0015	0 205.423 14.7772
0.00830078 18.0636 16.5678	0 252.281 15.5887
0.00854492 16.7016 17.0976	0 227.244 16.8434
0.00878906 14.5205 17.5833	0 185.928 18.6019
0.0090332 17.858 18.0147	0 340.801 20.8006
0.00927734 21.5207 18.3795	0 500.417 23.2473
0.00952148 18.6357 18.6647	0 397.376 25.6542
0.00976562 22.985 18.8586	0 455.45 27.7031
0.0100098 20.2744 18.9527	0 447.775 29.1261
0.0102539 24.6202 18.9432	0 834.007 29.7739
0.010498 19.113 18.8323	0 312.759 29.6464
0.0107422 18.595 18.6281	0 261.434 28.8763
0.0109863 19.3072 18.3438	0 327.301 27.6732
0.0112305 16.7232 17.9963	0 201.331 26.2549
0.0114746 19.4764 17.6047	0 374.685 24.791
0.0117188 16.5102 17.1885	0 312.027 23.3771
0.0119629 16.0382 16.7665	0 236.485 22.042
0.012207 17.396 16.3555	0 230.624 20.775
0.0124512 13.8963 15.9697	0 229.586 19.5605
0.0126953 15.647 15.6206	0 245.331 18.4035
0.0129395 13.2168 15.3165	0 152.346 17.343
0.0131836 14.9951 15.0622	0 172.958 16.4504
0.0134277 13.5424 14.8597	0 193.477 15.8172
0.0136719 14.43 14.7074	0 163.431 15.5334
0.013916 13.3124 14.601	0 181.22 15.6615
0.0141602 13.5884 14.5337	0 168.299 16.2099
0.0144043 14.579 14.4966	0 233.71 17.1122
0.0146484 15.5659 14.4799	0 237.538 18.2241
0.0148926 13.7134 14.4736	0 230.526 19.3416
0.0151367 13.8595 14.4688	0 309.011 20.2429
0.0153809 15.3128 14.4586	0 248.144 20.7409
0.015625 14.9887 14.4394	0 195.109 20.73
0.0158691 15.714 14.4114	0 280.433 20.2108
0.0161133 16.5209 14.3789	0 222.89 19.2861
0.0163574 13.7519 14.3499	0 174.74 18.1313
0.0166016 12.8931 14.3351	0 140.179 16.9531
0.0168457 13.2651 14.3465	0 198.308 15.9499
0.0170898 14.6143 14.3953	0 200.305 15.2815
0.017334 11.8322 14.4905	0 144.374 15.0525
0.0175781 14.153 14.6368	0 203.469 15.3045
0.0178223 13.681 14.8335	0 214.942 16.0167
0.0180664 13.2196 15.0749	0 157.867 17.112
0.0183105 13.3598 15.3498	0 222.932 18.4696
0.0185547 16.1307 15.6437	0 226.802 19.9447
0.0187988 16.498 15.9401	0 265.828 21.3914
0.019043 19.7155 16.2229	0 337.78 22.6872
0.0192871 18.9547 16.4779	0 316.906 23.7494
0.0195312 14.7023 16.6949	0 262.283 24.5387
0.0197754 18.5351 16.8679	0 252.783 25.0494
0.0200195 17.7509 16.9955	0 326.202 25.2906
0.0202637 17.7071 17.0806	0 309.625 25.2707
0.0205078 16.5578 17.1292	0 476.145 24.9939
0.020752 18.3646 17.1494	0 348.847 24.4705
0.0209961 18.998 17.15	0 294.857 23.7335
0.0212402 15.0445 17.1393	0 183.564 22.8507
0.0214844 16.3331 17.1249	0 328.576 21.9223
0.0217285 16.0041 17.1125	0 256.415 21.0646
0.0219727 16.6798 17.1065	0 167.143 20.3845
0.0222168 17.429 17.1101	0 375.528 19.9559
0.0224609 19.2533 17.1257	0 296.884 19.8052
0.0227051 17.2272 17.1556	0 265.375 19.9099
0.0229492 16.0667 17.2024	0 199.949 20.2087
0.0231934 15.9625 17.2692	0 302.463 20.6203
0.0234375 17.1993 17.3589	0 271.133 21.0658
0.0236816 18.269 17.4744	0 426.322 21.4898
0.0239258 17.3646 17.6176	0 319.399 21.8756
0.0241699 15.8132 17.7887	0 404.66 22.2485
0.0244141 17.8055 17.9867	0 246.513 22.6665
0.0246582 15.5993 18.2085	0 256.991 23.1994
0.0249023 18.1511 18.4498	0 245.107 23.9039
0.0251465 20.7611 18.7053	0 421.234 24.8041
0.0253906 22.4133 18.9693	0 406.16 25.8833
0.0256348 18.5979 19.2361	0 520.643 27.0894
0.0258789 18.4268 19.5005	0 269.187 28.3489
0.026123 14.6572 19.7576	0 217.209 29.5847
0.0263672 21.9097 20.0032	0 433.801 30.7323
0.0266113 24.2211 20.2339	0 621.627 31.7524
0.0268555 19.3568 20.4472	0 320.21 32.6343
0.0270996 22.4189 20.6422	0 612.274 33.3896
0.0273438 21.1684 20.8193	0 465.081 34.0345
0.0275879 18.7397 20.9811	0 384.182 34.5727
0.027832 23.1039 21.1316	0 609.536 34.9902
0.0280762 20.0704 21.2768	0 534.541 35.2703
0.0283203 22.1475 21.4232	0 418.972 35.4228
0.0285645 23.8804 21.5781	0 610.269 35.5105
0.0288086 17.4585 21.7481	0 326.539 35.6526
0.0290527 22.3311 21.9386	0 528.501 36.001
0.0292969 23.2568 22.1534	0 450.79 36.6932
0.029541 19.1995 22.3938	0 431.217 37.8049
0.0297852 24.2753 22.659	0 861.805 39.3166
0.0300293 19.3828 22.9464	0 288.253 41.1113
0.0302734 25.3317 23.2521	0 669.452 42.9995
0.0305176 23.3874 23.5716	0 985.91 44.7656
0.0307617 26.233 23.9012	0 679.375 46.2136
0.0310059 23.2606 24.2382	0 478.47 47.1963
0.03125 23.0775 24.5819	0 518.8 47.6206
0.0314941 26.7282 24.933	0 827.663 47.4408
0.0317383 23.4705 25.2937	0 477.755 46.6607
0.0319824 28.5275 25.6664	0 552.063 45.3568
0.0322266 23.8271 26.0531	0 1068.71 43.7128
0.0324707 25.5068 26.4545	0 622.48 42.0318
0.0327148 24.7173 26.8686	0 555.415 40.6997
0.032959 27.5431 27.2914	0 490.158 40.0941
0.0332031 29.9207 27.7166	0 654.411 40.4728
0.0334473 27.7446 28.137	0 672.327 41.8902
0.0336914 26.4453 28.5458	0 724.211 44.1799
0.0339355 30.5192 28.9387	0 1111.31 47.0113
0.0341797 29.066 29.3153	0 1056.7 49.9889
0.0344238 35.4289 29.6802	0 1498.16 52.7526
0.034668 31.7501 30.0434	0 851.076 55.0441
0.0349121 28.5473 30.4192	0 891.82 56.7307
0.0351562 28.911 30.8244	0 932.709 57.7985
0.0354004 28.4703 31.2757	0 647.358 58.3351
0.0356445 28.1673 31.7872	0 817.751 58.5146
0.0358887 31.7055 32.3677	0 750.162 58.5862
0.0361328 31.6655 33.0202	0 1007.57 58.8556
0.036377 34.1923 33.7406	0 1014.57 59.6513
0.0366211 31.6946 34.5194	0 712.516 61.274
0.0368652 37.7301 35.3435	0 1102.83 63.9427
0.0371094 31.9961 36.1985	0 875.995 67.7668
0.0373535 39.5327 37.0713	0 1079.5 72.7682
0.0375977 39.2653 37.9523	0 1529.07 78.9522
0.0378418 43.0837 38.8364	0 2109.17 86.3877
0.0380859 38.2226 39.7231	0 1324.26 95.2306
0.0383301 42.8395 40.616	0 1743.4 105.647
0.0385742 39.8233 41.5206	0 1631.04 117.646
0.0388184 35.5775 42.4431	0 1134.58 130.917
0.0390625 42.1161 43.3884	0 1716.21 144.757
0.0393066 46.0195 44.3593	0 2403.83 158.172
0.0395508 47.0819 45.3568	0 2370.93 170.095
0.0397949 46.0485 46.3803	0 2466.61 179.629
0.0400391 52.0919 47.4293	0 2536.53 186.199
0.0402832 43.2777 48.5046	0 1748.14 189.615
0.0405273 44.9194 49.6093	0 1551.18 190.064
0.0407715 58.1456 50.7493	0 3435.39 188.108
0.0410156 49.5947 51.934	0 3087.11 184.69
0.0412598 54.0473 53.175	0 3436.56 181.078
0.0415039 48.1661 54.4858	0 2401.42 178.704
0.041748 58.9027 55.8808	0 3605.11 178.888
0.0419922 56.2693 57.3733	0 4182.09 182.568
0.0422363 54.7281 58.9746	0 2323.69 190.134
0.0424805 53.7855 60.6919	0 2840.01 201.455
0.0427246 65.4798 62.527	0 3445.97 216.073
0.0429688 67.1693 64.4742	0 6011.95 233.421
0.0432129 66.8035 66.5189	0 6064.6 252.963
0.043457 57.3829 68.6373	0 3298.78 274.16
0.0437012 73.5744 70.7966	0 5599.39 296.352
0.0439453 66.5108 72.9576	0 3843.05 318.683
0.0441895 68.9303 75.0782	0 4825.27 340.187
0.0444336 91.7249 77.1176	0 10696.1 360.013
0.0446777 88.2826 79.0409	0 6868.49 377.654
0.0449219 90.2137 80.8221	0 6602.85 393.007
0.045166 83.0651 82.4448	0 9484.33 406.235
0.0454102 83.4867 83.9011	0 10681.9 417.517
0.0456543 80.5376 85.1883	0 4908.66 426.858
0.0458984 80.9667 86.3047	0 5997.32 434.085
0.0461426 85.6741 87.246	0 6519.98 439.003
0.0463867 109.378 88.003	0 9135.17 441.573
0.0466309 78.2756 88.5612	0 5494.97 441.97
0.046875 94.4732 88.9028	0 10032 440.451
0.0471191 92.4814 89.0093	0 9003.94 437.137
0.0473633 95.0024 88.8649	0 7739.83 431.901
0.0476074 98.4646 88.4596	0 9533.29 424.508
0.0478516 88.1591 87.7905	0 7924.2 414.993
0.0480957 81.6549 86.8633	0 8200.04 404.037
0.0483398 98.7743 85.691	0 6435.68 393.038
0.048584 86.814 84.2938	0 6575.16 383.738
0.0488281 82.4365 82.6971	0 5063.81 377.524
0.0490723 72.3002 80.9307	0 4368.12 374.76
0.0493164 91.2241 79.0268	0 8085.12 374.503
0.0495605 82.8618 77.0186	0 4901.23 374.765
0.0498047 75.5891 74.9384	0 7458.55 373.158
0.0500488 64.5496 72.8155	0 2908.07 367.637
0.050293 66.7319 70.6737	0 4495.48 357.001
0.0505371 74.7113 68.5299	0 4942.26 341.026
0.0507812 64.3891 66.393	0 3769.25 320.284
0.0510254 60.2941 64.2647	0 3314.3 295.829
0.0512695 52.4395 62.1411	0 1609.07 268.94
0.0515137 70.1683 60.0162	0 5265.55 241.017
0.0517578 65.988 57.8848	0 4379.95 213.557
0.052002 52.7124 55.746	0 2108.71 188.124
0.0522461 56.8806 53.6046	0 3066.18 166.177
0.0524902 52.894 51.4714	0 2330.98 148.789
0.0527344 44.9045 49.3619	0 1788.77 136.344
0.0529785 43.9871 47.2928	0 1854.27 128.401
0.0532227 40.861 45.2801	0 2108.4 123.797
0.0534668 44.1715 43.3358	0 1888.25 120.98
0.0537109 38.1025 41.4675	0 1827.82 118.439
0.0539551 39.6421 39.6776	0 1899.73 115.063
0.0541992 39.8779 37.9653	0 1602.72 110.323
0.0544434 35.2137 36.3283	0 1351.14 104.234
0.0546875 35.5584 34.764	0 1115.55 97.1731
0.0549316 33.4246 33.2711	0 813.603 89.6549
0.0551758 28.617 31.8496	0 812.622 82.1453
0.0554199 29.4343 30.4999	0 1406.96 74.9735
0.0556641 27.3831 29.222	0 804.015 68.3248
0.0559082 28.2477 28.0142	0 848.497 62.2756
0.0561523 22.7289 26.8729	0 577.507 56.8275
0.0563965 25.3789 25.7921	0 607.901 51.9205
0.0566406 23.6172 24.765	0 605.905 47.4391
0.0568848 25.2725 23.7846	0 505.257 43.2353
0.0571289 24.0987 22.8459	0 636.641 39.1785
0.057373 26.1556 21.9462	0 538.964 35.2148
0.0576172 18.3658 21.0858	0 324.483 31.4014
0.0578613 17.1754 20.2676	0 271.515 27.8918
0.0581055 18.5891 19.4958	0 246.595 24.8748
0.0583496 14.8048 18.7747	0 206.79 22.496
0.0585938 19.1849 18.1075	0 456.343 20.7991
0.0588379 19.4275 17.4949	0 336.642 19.7073
0.059082 15.9776 16.935	0 318.278 19.0483
0.0593262 13.6404 16.4232	0 255.191 18.6038
0.0595703 15.1165 15.9524	0 257.618 18.1643
0.0598145 15.2993 15.5144	0 210.608 17.5719
0.0600586 14.1893 15.1006	0 159.771 16.7428
0.0603027 16.9692 14.7032	0 297.449 15.6696
0.0605469 14.9007 14.3155	0 238.356 14.4082
0.060791 14.5245 13.9332	0 170.019 13.0543
0.0610352 12.2827 13.554	0 98.2692 11.7179
0.0612793 14.4772 13.1777	0 236.794 10.4988
0.0615234 12.0782 12.8055	0 197.241 9.46936
0.0617676 10.4839 12.4399	0 75.1501 8.66452
0.0620117 12.795 12.0837	0 145.295 8.08097
0.0622559 11.5961 11.7397	0 117.704 7.6834
0.0625 12.0435 11.4104	0 132.636 7.41564
0.0627441 10.0845 11.098	0 96.1995 7.21382
0.0629883 11.182 10.804	0 150.163 7.01897
0.0632324 10.4517 10.5297	0 93.038 6.78695
0.0634766 9.40902 10.2759	0 64.7615 6.49434
0.0637207 9.0537 10.0429	0 62.4872 6.13973
0.0639648 9.48785 9.83065	0 89.7176 5.74049
0.064209 10.1952 9.6388	0 93.612 5.32625
0.0644531 8.22693 9.46656	0 68.7507 4.93113
0.0646973 11.0054 9.3129	0 100.579 4.58661
0.0649414 8.93852 9.17647	0 76.5033 4.3165
0.0651855 7.61244 9.05566	0 43.2216 4.13432
0.0654297 8.27553 8.94855	0 64.4971 4.04237
0.0656738 9.45128 8.85299	0 86.9042 4.03164
0.065918 8.43798 8.76665	0 62.8808 4.08239
0.0661621 7.7095 8.68723	0 51.6076 4.16604
0.0664062 9.45017 8.61261	0 66.5471 4.24948
0.0666504 9.91603 8.54106	0 124.931 4.30169
0.0668945 8.87088 8.47133	0 72.1779 4.30085
0.0671387 7.40923 8.40266	0 59.7904 4.23912
0.0673828 7.40562 8.33467	0 50.5176 4.12289
0.067627 7.88384 8.26714	0 65.7052 3.96863
0.0678711 8.51561 8.19992	0 69.6171 3.79625
0.0681152 9.69905 8.13277	0 66.3263 3.62322
0.0683594 7.1622 8.06541	0 40.1514 3.4614
0.0686035 7.85685 7.99757	0 56.0281 3.31723
0.0688477 7.49177 7.92918	0 46.613 3.19396
0.0690918 7.88463 7.86049	0 70.4885 3.09442
0.0693359 9.52991 7.79211	0 132.63 3.02216
0.0695801 6.85955 7.72505	0 40.1414 2.98048
0.0698242 7.52023 7.6605	0 92.5859 2.96973
0.0700684 7.98535 7.59968	0 41.3231 2.9851
0.0703125 5.8198 7.5436	0 56.1699 3.01673
0.0705566 7.87774 7.49284	0 72.135 3.05282
0.0708008 7.44846 7.44752	0 47.0011 3.08417
0.0710449 7.91162 7.40725	0 56.7201 3.10719
0.0712891 7.20743 7.37127	0 44.9003 3.12327
0.0715332 7.29591 7.33856	0 70.1514 3.1349
0.0717773 7.17557 7.30812	0 50.7428 3.14114
0.0720215 7.53467 7.27908	0 58.2614 3.13599
0.0722656 6.46967 7.25093	0 45.6695 3.11112
0.0725098 7.64914 7.22359	0 56.4583 3.06142
0.0727539 7.70387 7.19744	0 54.0592 2.98993
0.072998 6.80097 7.1732	0 36.0956 2.90893
0.0732422 7.4604 7.15172	0 33.105 2.83662
0.0734863 7.64128 7.13369	0 57.8921 2.79141
0.0737305 6.70325 7.11927	0 38.3881 2.7867
0.0739746 5.80951 7.10785	0 36.9085 2.82828
0.0742188 6.83997 7.09792	0 46.7269 2.91387
0.0744629 6.5298 7.08719	0 35.3788 3.03386
0.074707 8.04195 7.07296	0 74.6447 3.17215
0.0749512 7.28139 7.05269	0 36.5702 3.30762
0.0751953 8.4237 7.02451	0 76.4941 3.41707
0.0754395 7.40334 6.98776	0 47.3704 3.48029
0.0756836 6.85709 6.94321	0 50.065 3.48587
