0 0 1.63337	0 0 0.250992
0.000244141 3.04647 1.95294	0 6.71892 0.325911
0.000488281 3.4141 2.28583	0 11.703 0.407624
0.000732422 3.32009 2.6254	0 9.46001 0.495495
0.000976562 3.10019 2.96652	0 11.3586 0.591084
0.0012207 3.54364 3.30623	0 13.336 0.69854
0.00146484 3.75454 3.64398	0 12.2352 0.824214
0.00170898 3.98814 3.98138	0 11.9634 0.975545
0.00195312 4.02702 4.3217	0 13.8214 1.15954
0.00219727 4.30239 4.6691	0 19.3312 1.38138
0.00244141 4.48889 5.0279	0 14.7942 1.64371
0.00268555 4.96995 5.40193	0 25.1652 1.94713
0.00292969 5.79598 5.79404	0 32.4752 2.29176
0.00317383 5.45601 6.20592	0 34.6906 2.67942
0.00341797 7.03826 6.63806	0 41.4267 3.11538
0.00366211 6.5757 7.08986	0 47.8791 3.60885
0.00390625 6.92019 7.55992	0 44.2267 4.17166
0.00415039 7.98843 8.04627	0 71.3156 4.81552
0.00439453 7.49778 8.54673	0 65.591 5.54849
0.00463867 10.4992 9.05911	0 110.949 6.37195
0.00488281 10.387 9.58146	0 104.867 7.27901
0.00512695 8.97928 10.1122	0 74.0132 8.25545
0.00537109 9.64735 10.6503	0 92.9101 9.28429
0.00561523 11.1307 11.1948	0 94.961 10.354
0.00585938 12.657 11.7454	0 222.302 11.4686
0.00610352 11.4597 12.3013	0 127.968 12.6552
0.00634766 15.1491 12.8612	0 226.744 13.9628
0.0065918 12.2193 13.4228	0 217.198 15.4481
0.00683594 12.7219 13.9824	0 162.831 17.1504
0.00708008 14.8876 14.5345	0 220.774 19.064
0.00732422 13.3442 15.0719	0 167.609 21.122
0.00756836 15.4364 15.5862	0 387.843 23.199
0.0078125 19.0409 16.0683	0 486.69 25.1348
0.00805664 18.4619 16.5098	0 414.521 26.7681
0.00830078 17.0092 16.9032	0 267.381 27.9691
0.00854492 19.1675 17.2432	0 285.126 28.6593
0.00878906 17.4551 17.5269	0 344.971 28.8171
0.0090332 19.147 17.7541	0 360.234 28.4727
0.00927734 16.3752 17.9266	0 282.03 27.6974
0.00952148 19.3238 18.0488	0 356.242 26.5909
0.00976562 19.7799 18.1264	0 369.592 25.2693
0.0100098 19.0736 18.1664	0 424.786 23.8567
0.0102539 17.5068 18.176	0 336.746 22.4796
0.010498 19.5491 18.1623	0 259.359 21.2603
0.0107422 18.8523 18.1312	0 432.167 20.3053
0.0109863 17.211 18.087	0 230.147 19.6853
0.0112305 13.8499 18.0318	0 221.915 19.4142
0.0114746 18.5189 17.966	0 348.652 19.4401
0.0117188 19.9012 17.8886	0 388.115 19.6584
0.0119629 17.4915 17.7983	0 236.985 19.9468
0.012207 19.5364 17.6945	0 275.929 20.2061
0.0124512 20.8281 17.5786	0 384.286 20.3904
0.0126953 15.8547 17.4538	0 286.103 20.5123
0.0129395 16.8965 17.3255	0 225.217 20.6238
0.0131836 16.8585 17.2002	0 228.546 20.7862
0.0134277 16.643 17.0842	0 332.677 21.0408
0.0136719 14.9027 16.9827	0 170.172 21.3922
0.013916 15.3182 16.8985	0 223.401 21.807
0.0141602 18.0768 16.8321	0 332.749 22.2236
0.0144043 16.9129 16.7812	0 233.39 22.5713
0.0146484 16.8701 16.7426	0 227.715 22.7895
0.0148926 15.4839 16.7122	0 228.409 22.843
0.0151367 17.7587 16.6873	0 304.346 22.7286
0.0153809 17.9061 16.6666	0 263.153 22.4719
0.015625 18.1807 16.6513	0 300.613 22.1164
0.0158691 14.6624 16.6444	0 194.854 21.7095
0.0161133 16.9375 16.6503	0 225.043 21.2921
0.0163574 16.2258 16.6739	0 227.529 20.8952
0.0166016 14.7865 16.7189	0 225.183 20.5452
0.0168457 16.3426 16.7878	0 271.297 20.2747
0.0170898 15.7506 16.8808	0 237.2 20.1308
0.017334 16.3783 16.996	0 234.198 20.1746
0.0175781 17.1804 17.1299	0 273.887 20.471
0.0178223 19.2608 17.2782	0 370.79 21.0722
0.0180664 20.1031 17.4359	0 284.097 22.003
0.0183105 14.4112 17.5983	0 245.446 23.252
0.0185547 14.7592 17.7611	0 185.032 24.7693
0.0187988 21.5235 17.92	0 555.137 26.4671
0.019043 18.1603 18.0709	0 263.759 28.2234
0.0192871 18.5661 18.2095	0 271.837 29.8933
0.0195312 16.0611 18.3316	0 336.507 31.3319
0.0197754 20.2434 18.4333	0 442.275 32.4275
0.0200195 17.3727 18.5114	0 377.038 33.13
0.0202637 22.0608 18.5644	0 978.534 33.4588
0.0205078 17.956 18.5933	0 305.14 33.4812
0.020752 20.1735 18.6015	0 528.443 33.2722
0.0209961 17.9016 18.5954	0 475.592 32.879
0.0212402 19.2773 18.5838	0 380.779 32.3115
0.0214844 20.5716 18.5765	0 537.082 31.5621
0.0217285 15.4002 18.5838	0 179.385 30.6385
0.0219727 14.6717 18.6148	0 196.195 29.5848
0.0222168 21.0308 18.6765	0 418.281 28.4778
0.0224609 18.5911 18.773	0 293.397 27.4035
0.0227051 15.9161 18.9055	0 294.354 26.4331
0.0229492 20.1963 19.0724	0 414.089 25.6133
0.0231934 17.9783 19.2699	0 312.237 24.9739
0.0234375 21.2797 19.4927	0 459.158 24.542
0.0236816 20.1289 19.7347	0 412.94 24.3504
0.0239258 17.4454 19.9897	0 330.777 24.4344
0.0241699 21.3258 20.2522	0 428.297 24.823
0.0244141 20.0973 20.5171	0 497.439 25.53
0.0246582 20.9383 20.7807	0 460.203 26.5475
0.0249023 19.7477 21.0404	0 320.785 27.8386
0.0251465 25.9533 21.2952	0 690.611 29.3243
0.0253906 19.9967 21.5452	0 304.951 30.8745
0.0256348 21.3472 21.7915	0 369.961 32.3154
0.0258789 22.5672 22.0355	0 534.947 33.4661
0.026123 21.0046 22.279	0 377.093 34.1994
0.0263672 22.3571 22.5236	0 561.781 34.5058
0.0266113 20.5172 22.7706	0 565.52 34.5272
0.0268555 24.4158 23.0212	0 430.492 34.5408
0.0270996 23.8622 23.2767	0 484.282 34.8867
0.0273438 28.199 23.5386	0 598.95 35.8595
0.0275879 20.8094 23.8088	0 359.125 37.6007
0.027832 21.5721 24.089	0 608.4 40.0317
0.0280762 25.3119 24.3805	0 941.479 42.8562
0.0283203 23.8746 24.6836	0 777.797 45.6371
0.0285645 23.9385 24.9972	0 552.519 47.9241
0.0288086 26.7903 25.319	0 611.028 49.3888
0.0290527 23.927 25.6457	0 688.912 49.9201
0.0292969 24.676 25.974	0 629.271 49.6504
0.029541 29.4188 26.3016	0 646.259 48.9077
0.0297852 29.6439 26.628	0 627.631 48.1171
0.0300293 24.1887 26.9547	0 459.683 47.6853
0.0302734 29.0149 27.2856	0 1143.3 47.9061
0.0305176 27.4972 27.6265	0 984.515 48.9113
0.0307617 26.6249 27.9844	0 587.061 50.6735
0.0310059 23.2046 28.3668	0 349.932 53.0541
0.03125 30.2293 28.7813	0 884.493 55.8762
0.0314941 29.0501 29.235	0 682.255 58.9977
0.0317383 33.8332 29.7347	0 960.544 62.3594
0.0319824 27.9689 30.2857	0 588.164 65.9894
0.0322266 30.3927 30.8919	0 790.267 69.96
0.0324707 28.6295 31.5546	0 858.842 74.3154
0.0327148 29.4026 32.2717	0 826.646 79.0012
0.032959 34.6451 33.0372	0 1405.27 83.8347
0.0332031 27.792 33.8406	0 724.354 88.5331
0.0334473 37.0686 34.6683	0 1321.58 92.7965
0.0336914 38.1311 35.5046	0 1140.03 96.4125
0.0339355 36.9755 36.3342	0 1687.94 99.3418
0.0341797 36.8684 37.145	0 1108.51 101.746
0.0344238 36.5043 37.93	0 1475.73 103.941
0.034668 46.305 38.6895	0 1900.72 106.276
0.0349121 38.7776 39.4312	0 1325.09 109.002
0.0351562 39.6383 40.1697	0 1238.21 112.175
0.0354004 40.8077 40.9242	0 1784.05 115.673
0.0356445 40.9691 41.7159	0 1786.34 119.33
0.0358887 40.2976 42.5641	0 1947.05 123.111
0.0361328 38.6446 43.4841	0 1839.01 127.229
0.036377 42.0426 44.4844	0 2635.36 132.105
0.0366211 42.2328 45.5669	0 1954.89 138.181
0.0368652 47.0384 46.7275	0 2054.98 145.697
0.0371094 50.0334 47.9586	0 2018.58 154.562
0.0373535 51.2844 49.2523	0 2530.14 164.406
0.0375977 46.883 50.6041	0 2809.54 174.787
0.0378418 54.9836 52.0155	0 2677.38 185.419
0.0380859 52.9014 53.4957	0 2518.85 196.316
0.0383301 53.6136 55.0621	0 2844.76 207.766
0.0385742 59.972 56.7387	0 3326.72 220.225
0.0388184 49.7517 58.5528	0 2364.12 234.204
0.0390625 59.4588 60.5305	0 4200.2 250.247
0.0393066 62.4167 62.6921	0 4652.37 268.938
0.0395508 59.9051 65.0467	0 4153.66 290.841
0.0397949 58.3269 67.5895	0 2817.67 316.298
0.0400391 65.6442 70.3007	0 3978.55 345.128
0.0402832 77.6119 73.147	0 5399.52 376.433
0.0405273 57.1458 76.087	0 3182.12 408.73
0.0407715 89.813 79.078	0 5885.96 440.445
0.0410156 94.3175 82.084	0 12813.9 470.613
0.0412598 86.0513 85.0825	0 5701.73 499.416
0.0415039 97.0089 88.0688	0 8611.36 528.289
0.041748 89.8802 91.0553	0 8157.22 559.505
0.0419922 95.3204 94.068	0 9367.63 595.427
0.0422363 97.9922 97.1386	0 8903.48 637.728
0.0424805 83.2813 100.296	0 6563.02 686.911
0.0427246 88.5621 103.559	0 7029.46 742.282
0.0429688 100.107 106.931	0 9763.86 802.358
0.0432129 117.296 110.399	0 12865.2 865.485
0.043457 133.709 113.935	0 17073.5 930.327
0.0437012 108.634 117.503	0 12572 995.974
0.0439453 127.802 121.066	0 19245.5 1061.6
0.0441895 116.965 124.584	0 11115.7 1125.95
0.0444336 120.529 128.026	0 12464.9 1186.93
0.0446777 139.976 131.362	0 19209.5 1241.7
0.0449219 157.804 134.56	0 24155.2 1287.29
0.045166 123.04 137.582	0 19892.2 1321.34
0.0454102 159.549 140.373	0 34435.8 1342.92
0.0456543 111.565 142.865	0 16039.1 1352.86
0.0458984 155.104 144.967	0 27004.8 1353.53
0.0461426 140.521 146.577	0 14899.7 1348.03
0.0463867 150.997 147.591	0 21398.6 1339.04
0.0466309 198.206 147.917	0 29056.4 1327.66
0.046875 171.7 147.489	0 23300.8 1312.89
0.0471191 149.09 146.282	0 28494.9 1292.03
0.0473633 161.616 144.318	0 38499.8 1262
0.0476074 136.678 141.667	0 16715.8 1220.82
0.0478516 166.501 138.437	0 30464.2 1168.65
0.0480957 134.613 134.765	0 21932.8 1107.62
0.0483398 118.134 130.793	0 12926.7 1040.95
0.048584 114.92 126.657	0 15311.9 971.686
0.0488281 128.028 122.47	0 13940.8 901.992
0.0490723 104.029 118.311	0 10684.3 833.245
0.0493164 108.437 114.228	0 10871 766.593
0.0495605 110.4 110.238	0 8389.88 703.481
0.0498047 108.547 106.335	0 9381.05 645.676
0.0500488 111.593 102.502	0 12284.6 594.763
0.050293 110.247 98.7198	0 11720 551.475
