0 0 0.664219	0 0 0.0512216
0.000244141 1.31322 0.794191	0 1.24634 0.0672806
0.000488281 1.18037 0.929889	0 1.17848 0.0846011
0.000732422 1.37731 1.069	0 1.88629 0.102505
0.000976562 1.50493 1.21006	0 1.68043 0.120635
0.0012207 1.54716 1.35275	0 2.936 0.139244
0.00146484 1.27095 1.49805	0 1.46155 0.159386
0.00170898 1.54243 1.64812	0 2.32097 0.182913
0.00195312 1.63917 1.80613	0 2.39988 0.212198
0.00219727 1.75895 1.97584	0 2.56848 0.249613
0.00244141 1.88532 2.16136	0 3.0448 0.296895
0.00268555 1.84418 2.36672	0 2.82499 0.354653
0.00292969 2.30761 2.59569	0 4.21184 0.422263
0.00317383 2.57393 2.8516	0 6.78413 0.49827
0.00341797 2.59268 3.13722	0 7.99904 0.581277
0.00366211 2.98828 3.45481	0 11.6634 0.671123
0.00390625 3.11818 3.80607	0 9.70809 0.77013
0.00415039 3.98542 4.19217	0 14.6685 0.884168
0.00439453 4.46968 4.6138	0 24.0493 1.02325
0.00463867 4.02478 5.0711	0 14.8601 1.20123
0.00488281 5.00842 5.5636	0 25.2442 1.43433
0.00512695 5.78542 6.09011	0 25.98 1.73827
0.00537109 6.96025 6.64846	0 39.1976 2.12471
0.00561523 5.86739 7.23526	0 31.1469 2.59819
0.00585938 7.91959 7.84558	0 56.6128 3.15524
0.00610352 7.88303 8.47266	0 67.7107 3.78675
0.00634766 9.47889 9.10769	0 69.8511 4.4826
0.0065918 8.46505 9.73974	0 78.6919 5.2358
0.00683594 10.9645 10.356	0 119.473 6.04253
0.00708008 11.995 10.9424	0 115.526 6.89644
0.00732422 11.9214 11.4839	0 158.506 7.77974
0.00756836 12.4008 11.9663	0 99.38 8.65693
0.0078125 14.3913 12.3766	0 245.556 9.47689
0.00805664 15.0385 12.7045	0 184.173 10.1843
0.00830078 13.8511 12.9432	0 199.048 10.7355
0.00854492 15.1952 13.09	0 187.886 11.1108
0.00878906 16.6925 13.1464	0 428.354 11.3161
0.0090332 11.4027 13.1179	0 134.008 11.3748
0.00927734 12.6588 13.0133	0 140.622 11.3134
0.00952148 15.6212 12.844	0 229.813 11.1489
0.00976562 14.1408 12.6233	0 157.008 10.8838
0.0100098 10.7241 12.3647	0 134.915 10.5112
0.0102539 11.8244 12.0819	0 143.393 10.0257
0.010498 12.8497 11.7877	0 152.38 9.43619
0.0107422 10.7759 11.4933	0 163.659 8.772
0.0109863 9.78254 11.2085	0 97.9957 8.08113
0.0112305 11.766 10.9411	0 109.619 7.41924
0.0114746 9.59284 10.6971	0 80.5813 6.83527
0.0117188 9.42697 10.4813	0 86.1636 6.3598
0.0119629 10.7082 10.2969	0 115.209 6.00084
0.012207 9.99076 10.1461	0 86.7004 5.74786
0.0124512 9.52371 10.03	0 67.1289 5.5812
0.0126953 9.10953 9.94907	0 90.4528 5.48181
0.0129395 9.70509 9.90242	0 86.0521 5.43708
0.0131836 9.29651 9.88824	0 74.3384 5.44074
0.0134277 8.86891 9.90341	0 49.2438 5.48858
0.0136719 9.15747 9.94365	0 77.9895 5.57376
0.013916 9.95013 10.0037	0 116.376 5.68565
0.0141602 10.3329 10.0777	0 106.202 5.81367
0.0144043 10.8209 10.1596	0 158.154 5.9535
0.0146484 10.3039 10.2439	0 96.5047 6.11076
0.0148926 10.201 10.3256	0 108.455 6.29821
0.0151367 12.1054 10.4013	0 93.1193 6.52701
0.0153809 9.40269 10.4686	0 69.6388 6.7969
0.015625 9.48934 10.5267	0 73.5125 7.09171
0.0158691 11.533 10.5758	0 129.514 7.38364
0.0161133 11.6853 10.6175	0 146.61 7.64452
0.0163574 9.85276 10.654	0 92.2861 7.85814
0.0166016 12.3373 10.6882	0 148.699 8.02739
0.0168457 9.93432 10.723	0 85.3709 8.1726
0.0170898 9.58685 10.7616	0 98.8752 8.32177
0.017334 10.5275 10.8064	0 97.2562 8.4967
0.0175781 10.0516 10.8595	0 94.4939 8.70081
0.0178223 12.1352 10.9224	0 136.344 8.91393
0.0180664 10.7537 10.9962	0 144.957 9.09718
0.0183105 10.4392 11.0812	0 121.871 9.2073
0.0185547 11.9239 11.1772	0 159.091 9.21515
0.0187988 11.5371 11.2838	0 117.721 9.12047
0.019043 10.203 11.3994	0 131.687 8.95571
0.0192871 10.9701 11.5221	0 153.33 8.77659
0.0195312 11.1783 11.6487	0 93.2193 8.64356
0.0197754 11.7385 11.7756	0 110.115 8.60252
0.0200195 12.61 11.8983	0 132.954 8.67256
0.0202637 13.3582 12.0125	0 157.902 8.84364
0.0205078 11.4773 12.1142	0 97.3912 9.08237
0.020752 12.2302 12.2003	0 115.396 9.34172
0.0209961 12.4588 12.2688	0 158.421 9.57187
0.0212402 13.6364 12.3193	0 167.336 9.73123
0.0214844 14.2515 12.3524	0 167.872 9.79701
0.0217285 10.1382 12.3698	0 107.56 9.77288
0.0219727 13.075 12.3737	0 193.746 9.69032
0.0222168 11.3936 12.3662	0 110.77 9.60045
0.0224609 13.2564 12.3495	0 181.787 9.55782
0.0227051 11.0076 12.3253	0 129.498 9.60123
0.0229492 13.6175 12.2951	0 151.67 9.73999
0.0231934 12.3688 12.2605	0 128.828 9.95184
0.0234375 12.807 12.2233	0 119.53 10.1937
0.0236816 12.4293 12.1858	0 123.017 10.4195
0.0239258 12.2575 12.1509	0 154.95 10.5946
0.0241699 10.5759 12.1215	0 130.343 10.701
0.0244141 12.3568 12.1008	0 160.997 10.7305
0.0246582 11.2082 12.0915	0 115.955 10.6756
0.0249023 13.2429 12.0958	0 226.063 10.525
0.0251465 11.43 12.1148	0 169.51 10.2701
0.0253906 10.475 12.1489	0 164.852 9.91957
0.0256348 13.4163 12.1972	0 202.55 9.51147
0.0258789 11.5053 12.2582	0 145.063 9.11468
0.026123 13.3912 12.3296	0 176.907 8.8153
0.0263672 10.4683 12.4085	0 115.097 8.69244
0.0266113 13.7487 12.4921	0 233.472 8.79306
0.0268555 12.2293 12.5774	0 126.542 9.11618
0.0270996 12.7289 12.6619	0 148.482 9.61267
0.0273438 12.5136 12.7436	0 127.828 10.2003
0.0275879 13.8634 12.8217	0 206.279 10.7875
0.027832 13.2995 12.8967	0 227.924 11.296
0.0280762 11.5743 12.9704	0 126.847 11.674
0.0283203 13.6656 13.0463	0 161.637 11.8978
0.0285645 14.6473 13.1294	0 145.07 11.9653
0.0288086 12.0099 13.2254	0 160.582 11.8883
0.0290527 12.9879 13.3403	0 210.468 11.6907
0.0292969 12.9285 13.4797	0 191.056 11.4111
0.029541 13.7693 13.6472	0 157.646 11.1056
0.0297852 11.8447 13.8444	0 136.956 10.8455
0.0300293 12.2172 14.0698	0 119.03 10.7082
0.0302734 14.2006 14.3187	0 234.043 10.7622
0.0305176 14.5695 14.5842	0 161.237 11.0511
0.0307617 16.4791 14.8573	0 174.961 11.5789
0.0310059 14.5119 15.1286	0 204.819 12.3016
0.03125 16.3238 15.3895	0 199.18 13.1298
0.0314941 14.7414 15.6333	0 272.214 13.9472
0.0317383 18.983 15.8562	0 353.026 14.6419
0.0319824 17.0026 16.0577	0 258.123 15.1419
0.0322266 15.2207 16.2409	0 200.333 15.4395
0.0324707 16.2837 16.4115	0 233.945 15.592
0.0327148 16.7859 16.5774	0 288.497 15.7015
0.032959 15.7972 16.7474	0 300.2 15.8808
0.0332031 18.2105 16.9298	0 255.368 16.221
0.0334473 16.6633 17.1311	0 269.435 16.7699
0.0336914 15.7057 17.3552	0 274.113 17.5243
0.0339355 15.0166 17.6029	0 167.591 18.4361
0.0341797 18.2574 17.8722	0 357.183 19.4276
0.0344238 17.0958 18.1585	0 362.862 20.4133
0.034668 18.9106 18.4561	0 326.61 21.3211
0.0349121 19.5795 18.7597	0 366.958 22.107
0.0351562 21.4458 19.0651	0 448.424 22.7582
0.0354004 21.4986 19.3703	0 401.237 23.2862
0.0356445 18.0876 19.6755	0 269.606 23.7168
0.0358887 18.5532 19.9825	0 286.098 24.0814
0.0361328 20.2698 20.2935	0 591.18 24.4152
0.036377 20.56 20.6101	0 506.15 24.7552
0.0366211 15.9055 20.9324	0 308.509 25.1364
0.0368652 24.5947 21.2585	0 527.815 25.5865
0.0371094 22.2769 21.5848	0 396.516 26.1243
0.0373535 22.1913 21.907	0 502.466 26.7682
0.0375977 22.2478 22.2211	0 488.652 27.5491
0.0378418 24.4773 22.5247	0 541.956 28.5164
0.0380859 19.4482 22.8181	0 289.522 29.7238
0.0383301 28.7945 23.1043	0 722.368 31.199
0.0385742 21.7213 23.3895	0 457.61 32.909
0.0388184 24.2511 23.6821	0 577.448 34.7469
0.0390625 19.721 23.992	0 335.254 36.5501
0.0393066 22.3106 24.3297	0 530.113 38.1468
0.0395508 29.523 24.7044	0 915.483 39.41
0.0397949 24.6468 25.1239	0 459.425 40.2977
0.0400391 20.4863 25.5927	0 376.258 40.8615
0.0402832 27.722 26.1119	0 823.971 41.2229
0.0405273 24.6304 26.6791	0 582.603 41.5293
0.0407715 25.1817 27.2881	0 628.503 41.9095
