0 0 1.73121	0 0 0.284225
0.000244141 2.83144 2.07856	0 6.83619 0.380821
0.000488281 3.47025 2.44223	0 10.9772 0.490024
0.000732422 3.46708 2.81477	0 14.1027 0.609421
0.000976562 3.67713 3.19026	0 8.99986 0.737567
0.0012207 3.86571 3.56513	0 14.8759 0.87494
0.00146484 4.20378 3.93852	0 15.2862 1.02451
0.00170898 4.48417 4.31215	0 19.6635 1.19173
0.00195312 4.01792 4.68981	0 9.31129 1.38391
0.00219727 4.73127 5.07643	0 21.6726 1.60938
0.00244141 4.74469 5.47717	0 14.3357 1.87694
0.00268555 5.83047 5.8964	0 36.2316 2.19606
0.00292969 5.7182 6.33696	0 34.5864 2.57736
0.00317383 6.71611 6.79963	0 46.7044 3.0324
0.00341797 6.91606 7.28292	0 63.352 3.57155
0.00366211 6.85991 7.78324	0 36.5937 4.19981
0.00390625 7.27416 8.2953	0 52.5089 4.91212
0.00415039 9.0462 8.81278	0 82.5082 5.69058
0.00439453 10.1396 9.32907	0 185.182 6.50576
0.00463867 11.1735 9.83795	0 85.4135 7.32237
0.00488281 10.8829 10.3342	0 125.417 8.10726
0.00512695 11.5872 10.8138	0 151.78 8.83686
0.00537109 10.9345 11.2739	0 118.501 9.5009
0.00561523 11.295 11.7127	0 151.117 10.101
0.00585938 12.2936 12.129	0 141.303 10.6449
0.00610352 11.2211 12.5217	0 86.312 11.139
0.00634766 14.661 12.89	0 215.5 11.5826
0.0065918 15.2128 13.2332	0 185.655 11.9665
0.00683594 12.991 13.551	0 184.529 12.2774
0.00708008 14.1963 13.8435	0 258.226 12.5055
0.00732422 13.5474 14.1116	0 272.314 12.653
0.00756836 14.9755 14.3573	0 183.624 12.7396
0.0078125 14.7053 14.5832	0 200.7 12.8038
0.00805664 17.1643 14.7923	0 348.827 12.8974
0.00830078 14.6132 14.9873	0 185.965 13.0765
0.00854492 14.3651 15.1699	0 278.414 13.3882
0.00878906 14.4007 15.3403	0 218.986 13.8585
0.0090332 14.5063 15.4971	0 214.952 14.4841
0.00927734 15.4216 15.637	0 202.461 15.2299
0.00952148 17.0622 15.7561	0 265.914 16.034
0.00976562 16.3094 15.8503	0 240.611 16.8182
0.0100098 18.3756 15.9167	0 366.687 17.5036
0.0102539 15.6502 15.9542	0 273.978 18.0277
0.010498 19.2569 15.9644	0 241.827 18.3598
0.0107422 14.8749 15.9511	0 208.391 18.5109
0.0109863 14.1748 15.9195	0 191.244 18.5316
0.0112305 16.4691 15.8758	0 248.578 18.4989
0.0114746 16.1506 15.8254	0 242.401 18.4952
0.0117188 13.192 15.7728	0 183.433 18.5865
0.0119629 15.749 15.7207	0 258.891 18.8065
0.012207 16.1085 15.6705	0 265.889 19.1516
0.0124512 17.1193 15.6227	0 261.363 19.5844
0.0126953 16.3117 15.5775	0 268.005 20.0452
0.0129395 14.7779 15.5356	0 235.708 20.4676
0.0131836 16.7691 15.4979	0 224.009 20.7976
0.0134277 13.988 15.4663	0 224.115 21.011
0.0136719 15.1338 15.4425	0 220.716 21.1234
0.013916 14.0605 15.4281	0 156.159 21.1874
0.0141602 15.5146 15.4239	0 230.285 21.2737
0.0144043 15.751 15.4299	0 166.866 21.4438
0.0146484 15.4376 15.4447	0 144.934 21.7263
0.0148926 15.4842 15.4663	0 357.245 22.1073
0.0151367 15.6617 15.492	0 353.063 22.5394
0.0153809 16.0799 15.5187	0 227.932 22.9612
0.015625 15.3115 15.5438	0 373.047 23.3153
0.0158691 13.9459 15.565	0 227.149 23.5542
0.0161133 17.0448 15.5808	0 331.562 23.636
0.0163574 15.7993 15.5911	0 317.872 23.5185
0.0166016 14.8552 15.597	0 293.679 23.1627
0.0168457 17.3213 15.601	0 362.123 22.55
0.0170898 16.2688 15.6067	0 285.796 21.7068
0.017334 15.5386 15.6182	0 265.043 20.72
0.0175781 15.3083 15.6394	0 252.166 19.7308
0.0178223 12.8689 15.6731	0 201.152 18.902
0.0180664 14.7695 15.7208	0 154.851 18.3674
0.0183105 16.2376 15.7823	0 378.158 18.1831
0.0185547 15.6191 15.8558	0 253.102 18.3043
0.0187988 15.019 15.9384	0 221.761 18.5992
0.019043 18.3684 16.0275	0 267.974 18.8961
0.0192871 18.7162 16.1208	0 334.266 19.0446
0.0195312 14.1826 16.217	0 195.295 18.9644
0.0197754 15.9319 16.3164	0 203.727 18.6624
0.0200195 15.3784 16.4197	0 250.483 18.2135
0.0202637 17.3295 16.5284	0 324.151 17.7189
0.0205078 14.7388 16.6441	0 180.756 17.2646
0.020752 16.9565 16.7678	0 316.066 16.8965
0.0209961 17.7107 16.9002	0 321.708 16.6224
0.0212402 17.5387 17.0413	0 317.03 16.4317
0.0214844 17.3113 17.1907	0 287.307 16.3192
0.0217285 17.2949 17.3471	0 237.759 16.3
0.0219727 15.9982 17.509	0 242.927 16.41
0.0222168 19.2716 17.6739	0 347.333 16.6927
0.0224609 15.8228 17.8386	0 259.18 17.1803
0.0227051 17.3694 17.9998	0 257.306 17.8762
0.0229492 18.276 18.1539	0 301.323 18.7485
0.0231934 19.1438 18.2983	0 240.299 19.7349
0.0234375 22.4304 18.4317	0 514.643 20.763
0.0236816 17.4806 18.5549	0 290.787 21.7743
0.0239258 19.0365 18.6704	0 376.21 22.744
0.0241699 17.201 18.7828	0 280.347 23.6836
0.0244141 18.2784 18.8974	0 379.342 24.6258
0.0246582 20.3398 19.0195	0 528.9 25.5974
0.0249023 18.045 19.1531	0 273.17 26.5969
0.0251465 20.6293 19.2998	0 473.298 27.587
0.0253906 15.3168 19.4589	0 259.965 28.5056
0.0256348 17.9777 19.627	0 387.795 29.2886
0.0258789 21.5894 19.7993	0 554.665 29.8927
0.026123 22.8774 19.9705	0 400.66 30.3116
0.0263672 19.3967 20.1361	0 443.812 30.5776
0.0266113 22.9162 20.2943	0 515.073 30.7522
0.0268555 17.9696 20.4463	0 260.583 30.9068
0.0270996 20.7806 20.5973	0 422.653 31.1031
0.0273438 23.6411 20.7554	0 606.487 31.3843
0.0275879 19.5761 20.9315	0 377.702 31.781
0.027832 19.3506 21.137	0 415.669 32.328
0.0280762 20.1358 21.383	0 546.018 33.0794
