0 0 0.916617	0 0 0.076415
0.000244141 1.94023 1.09885	0 4.19285 0.0982589
0.000488281 1.76013 1.29103	0 3.68362 0.122545
0.000732422 1.67574 1.49041	0 2.87342 0.149616
0.000976562 1.63892 1.6953	0 2.45636 0.180397
0.0012207 1.9316 1.90548	0 3.11273 0.216441
0.00146484 2.24695 2.12234	0 5.6928 0.259949
0.00170898 2.3361 2.34879	0 5.84198 0.313794
0.00195312 2.27686 2.58901	0 6.32473 0.381456
0.00219727 2.4942 2.84793	0 6.6601 0.466747
0.00244141 2.74976 3.1308	0 6.12915 0.573267
0.00268555 2.64604 3.44264	0 6.6863 0.703784
0.00292969 3.27047 3.78791	0 7.64025 0.859965
0.00317383 3.09338 4.17026	0 7.96411 1.04283
0.00341797 4.55243 4.59241	0 22.0707 1.25392
0.00366211 4.53235 5.05612	0 24.3299 1.49659
0.00390625 4.84773 5.56223	0 19.0685 1.77654
0.00415039 6.13308 6.11064	0 37.0844 2.10111
0.00439453 5.27641 6.70017	0 25.9264 2.47783
0.00463867 7.15196 7.32836	0 39.3138 2.91355
0.00488281 7.62305 7.99111	0 77.3751 3.4154
0.00512695 8.28893 8.68231	0 81.2892 3.9936
0.00537109 9.16896 9.3935	0 69.2259 4.66484
0.00561523 8.99672 10.1137	0 78.9987 5.4534
0.00585938 9.5175 10.8296	0 75.92 6.38798
0.00610352 13.5534 11.5259	0 219.18 7.49329
0.00634766 13.1127 12.1861	0 212.724 8.77781
0.0065918 14.3668 12.7938	0 187.981 10.2213
0.00683594 12.4208 13.3335	0 128.149 11.767
0.00708008 16.7314 13.7921	0 233.776 13.3226
0.00732422 16.5103 14.1599	0 289.692 14.7737
0.00756836 16.2136 14.4308	0 261.711 16.0057
0.0078125 16.4758 14.6031	0 273.925 16.9294
0.00805664 16.3745 14.6789	0 275.348 17.4985
0.00830078 14.4688 14.6641	0 199.239 17.7145
0.00854492 14.4767 14.5674	0 195.808 17.617
0.00878906 15.0791 14.4001	0 220.796 17.2648
0.0090332 15.7846 14.1752	0 233.36 16.7183
0.00927734 16.1814 13.9075	0 247.744 16.0274
0.00952148 12.9441 13.6122	0 147.545 15.2294
0.00976562 13.4424 13.3051	0 242.759 14.3517
0.0100098 10.9186 13.0014	0 95.7009 13.4177
0.0102539 13.1333 12.7148	0 203.088 12.4523
0.010498 12.2709 12.457	0 154.676 11.4857
0.0107422 8.83052 12.2367	0 76.2631 10.5548
0.0109863 13.2053 12.059	0 169.438 9.70072
0.0112305 9.61002 11.9254	0 85.7541 8.9625
0.0114746 13.4723 11.834	0 181.496 8.36775
0.0117188 8.79326 11.7802	0 70.0477 7.92514
0.0119629 11.4415 11.7573	0 118.802 7.62319
0.012207 12.8491 11.7581	0 128.566 7.43752
0.0124512 11.9054 11.7753	0 160.884 7.34347
0.0126953 12.6416 11.8029	0 167.289 7.32741
0.0129395 12.7843 11.8359	0 201.397 7.38973
0.0131836 10.5455 11.8709	0 157.85 7.53743
0.0134277 12.3205 11.9058	0 131.961 7.77014
0.0136719 11.3949 11.9388	0 114.724 8.06825
0.013916 10.9752 11.9686	0 129.562 8.39046
0.0141602 13.4956 11.9937	0 196.847 8.68295
0.0144043 10.8871 12.0123	0 129.015 8.89526
0.0146484 12.2769 12.0232	0 186.418 8.99459
0.0148926 12.4701 12.0255	0 178.763 8.97182
0.0151367 11.972 12.0198	0 92.9691 8.83822
0.0153809 15.8913 12.0081	0 196.873 8.61716
0.015625 10.2868 11.9941	0 102.482 8.33618
