0 0 1.71773	0 0 0.381344
0.000244141 2.99842 2.07346	0 9.38185 0.514494
0.000488281 3.00713 2.45077	0 8.12315 0.662422
0.000732422 3.50447 2.84274	0 10.8964 0.817568
0.000976562 3.10332 3.24349	0 11.9201 0.97269
0.0012207 3.82002 3.64885	0 17.7058 1.12323
0.00146484 4.59091 4.05679	0 18.7307 1.2692
0.00170898 4.05231 4.46735	0 16.718 1.41571
0.00195312 5.3786 4.88214	0 27.7137 1.57219
0.00219727 4.32594 5.30364	0 15.5269 1.75044
0.00244141 5.83604 5.73428	0 36.3309 1.96275
0.00268555 6.09938 6.17565	0 35.4102 2.22052
0.00292969 5.54145 6.62794	0 40.3045 2.53363
0.00317383 6.14025 7.08968	0 40.0765 2.90974
0.00341797 7.43204 7.55784	0 55.2038 3.35324
0.00366211 8.71729 8.02826	0 83.4237 3.86373
0.00390625 9.17159 8.49621	0 63.4001 4.4356
0.00415039 9.20096 8.95698	0 111.157 5.05951
0.00439453 9.43976 9.40621	0 83.9111 5.72595
0.00463867 12.1773 9.84009	0 132.478 6.42857
0.00488281 9.24344 10.2552	0 83.6288 7.1641
0.00512695 9.90012 10.6482	0 80.4177 7.92674
0.00537109 10.9186 11.0157	0 115.067 8.69869
0.00561523 11.5132 11.3539	0 161.062 9.44244
0.00585938 11.816 11.659	0 126.89 10.1016
0.00610352 12.3742 11.9273	0 123.871 10.6135
0.00634766 15.3666 12.156	0 324.759 10.9303
0.0065918 13.7466 12.3432	0 170.084 11.0371
0.00683594 12.0728 12.4888	0 116.234 10.9573
0.00708008 11.9412 12.5939	0 140.119 10.742
0.00732422 14.2963 12.6612	0 147.199 10.4473
0.00756836 12.062 12.6939	0 134.291 10.1156
0.0078125 12.0076 12.6963	0 187.506 9.76878
0.00805664 13.3967 12.6729	0 185.642 9.41639
0.00830078 14.2174 12.6283	0 142.515 9.07088
0.00854492 11.4418 12.5678	0 110.201 8.75852
0.00878906 14.6011 12.4966	0 138.047 8.51903
0.0090332 12.8679 12.4201	0 164.088 8.39447
0.00927734 10.9354 12.3433	0 164.263 8.41361
0.00952148 11.1422 12.2704	0 143.639 8.57872
0.00976562 12.159 12.2044	0 114.404 8.85943
0.0100098 10.8581 12.1466	0 92.654 9.19539
0.0102539 11.9045 12.0972	0 181.644 9.50777
0.010498 12.4959 12.0552	0 212.276 9.71751
0.0107422 13.3475 12.0192	0 182.484 9.76576
0.0109863 11.8792 11.9881	0 124.447 9.6296
0.0112305 12.977 11.9614	0 207.416 9.3268
0.0114746 11.8037 11.9393	0 126.165 8.90817
0.0117188 10.0602 11.9231	0 105.369 8.4417
0.0119629 11.3453 11.9143	0 112.876 7.99638
0.012207 12.849 11.9144	0 138.32 7.6315
0.0124512 11.304 11.924	0 154.447 7.3925
0.0126953 12.6599 11.9429	0 149.651 7.30901
0.0129395 11.7818 11.9692	0 147.226 7.39071
0.0131836 10.3535 12.0003	0 93.2565 7.61994
0.0134277 11.3773 12.0324	0 119.782 7.94576
0.0136719 13.5369 12.0619	0 129.498 8.28668
0.013916 11.2911 12.0855	0 99.9175 8.54641
0.0141602 14.9951 12.1012	0 289.385 8.63995
0.0144043 12.8621 12.1088	0 137.449 8.52067
0.0146484 10.756 12.1098	0 100.594 8.19728
0.0148926 12.0105 12.1076	0 149.086 7.73346
0.0151367 11.135 12.1065	0 108.671 7.23028
0.0153809 13.4311 12.1113	0 188.514 6.79809
0.015625 11.5977 12.1262	0 84.4556 6.52705
0.0158691 11.2498 12.1542	0 176.55 6.46498
