0 0 2.57192	0 0 0.782858
0.000244141 5.14309 3.08244	0 27.3589 1.05941
0.000488281 4.26488 3.61631	0 18.7843 1.38022
0.000732422 5.19598 4.1626	0 25.7197 1.73943
0.000976562 5.29445 4.71229	0 29.4531 2.13037
0.0012207 6.5056 5.25919	0 44.2413 2.54706
0.00146484 5.50542 5.8002	0 32.5499 2.98583
0.00170898 6.15451 6.33497	0 27.0516 3.4469
0.00195312 5.5284 6.86508	0 28.5186 3.93589
0.00219727 7.95992 7.39293	0 70.1364 4.4647
0.00244141 7.77174 7.92078	0 49.6152 5.05139
0.00268555 7.40002 8.45001	0 61.973 5.71836
0.00292969 9.17253 8.98081	0 56.7091 6.48883
0.00317383 9.54786 9.5121	0 61.1407 7.38211
0.00341797 10.9802 10.0419	0 114.882 8.40892
0.00366211 9.90261 10.5673	0 170.774 9.56762
0.00390625 12.6605 11.0854	0 147.578 10.8419
0.00415039 11.8001 11.5925	0 141.073 12.1994
0.00439453 10.956 12.0851	0 127.106 13.591
0.00463867 12.5164 12.5594	0 135.548 14.951
0.00488281 12.5943 13.0118	0 194.896 16.2018
0.00512695 13.5991 13.4388	0 140.397 17.2633
0.00537109 15.6513 13.838	0 366.643 18.0687
0.00561523 16.6767 14.2081	0 277.951 18.5827
0.00585938 14.1738 14.5492	0 178.348 18.8156
0.00610352 14.053 14.863	0 234.991 18.828
0.00634766 17.4054 15.1519	0 340.524 18.7218
0.0065918 14.2657 15.4188	0 217.785 18.619
0.00683594 15.9709 15.666	0 265.508 18.6325
0.00708008 14.0461 15.8946	0 193.244 18.8383
0.00732422 15.9608 16.1043	0 265.374 19.2575
0.00756836 16.7208 16.2932	0 294.49 19.8549
0.0078125 19.5634 16.4585	0 384.019 20.5559
0.00805664 14.6931 16.5971	0 255.791 21.2751
0.00830078 18.2713 16.7067	0 355.597 21.9475
0.00854492 17.9215 16.7865	0 368.88 22.5509
0.00878906 18.5239 16.8372	0 342.147 23.1123
0.0090332 15.7064 16.8612	0 221.074 23.6954
0.00927734 17.3517 16.8622	0 262.689 24.3757
0.00952148 15.6447 16.8444	0 259.831 25.2133
0.00976562 17.3134 16.8116	0 287.478 26.2331
0.0100098 17.437 16.7667	0 302.883 27.4182
0.0102539 16.771 16.7113	0 416.351 28.7141
0.010498 15.7797 16.6458	0 251.914 30.0366
0.0107422 15.9702 16.5695	0 255.322 31.2799
0.0109863 16.035 16.4817	0 297.276 32.3253
0.0112305 19.3714 16.382	0 324.515 33.0573
0.0114746 17.5149 16.2713	0 342.583 33.3881
0.0117188 14.8855 16.1522	0 300.677 33.2843
0.0119629 16.1057 16.0287	0 249.671 32.7827
0.012207 16.6169 15.9063	0 356.822 31.9876
0.0124512 15.1443 15.7913	0 212.475 31.0457
0.0126953 15.0346 15.6896	0 183.517 30.1104
0.0129395 13.0006 15.6065	0 155.951 29.3083
0.0131836 16.526 15.546	0 252.608 28.717
0.0134277 15.6068 15.5104	0 235.765 28.3595
0.0136719 15.2912 15.5004	0 215.873 28.2118
0.013916 15.105 15.5153	0 321.889 28.2188
0.0141602 14.8107 15.5534	0 262.927 28.3107
0.0144043 15.1436 15.6122	0 327.462 28.4161
0.0146484 15.7634 15.6889	0 268.046 28.4691
0.0148926 16.9417 15.7803	0 267.029 28.4125
0.0151367 14.6543 15.8834	0 265.293 28.2038
0.0153809 14.7523 15.9951	0 280.566 27.8258
0.015625 17.7277 16.1127	0 492.365 27.3023
0.0158691 14.9139 16.2336	0 175.653 26.7105
0.0161133 19.4846 16.3555	0 302.008 26.1826
0.0163574 14.2239 16.477	0 179.404 25.8898
0.0166016 15.1324 16.5972	0 249.951 26.0095
0.0168457 18.2411 16.716	0 346.687 26.6843
0.0170898 17.7404 16.8346	0 241.447 27.9829
0.017334 17.8084 16.9549	0 231.958 29.8768
0.0175781 15.1845 17.0793	0 334.47 32.2413
0.0178223 18.18 17.2107	0 264.128 34.8836
0.0180664 16.8559 17.3513	0 446.212 37.5871
0.0183105 15.2872 17.5025	0 335.254 40.1556
0.0185547 20.1679 17.6637	0 601.496 42.438
0.0187988 16.9577 17.8323	0 222.052 44.3269
0.019043 16.6813 18.0039	0 305.81 45.741
0.0192871 16.0631 18.1723	0 236.812 46.6123
0.0195312 19.0865 18.331	0 508.34 46.8935
0.0197754 20.3338 18.4741	0 590.583 46.5886
0.0200195 20.8429 18.597	0 702.291 45.7848
0.0202637 22.5311 18.6978	0 465.63 44.6632
0.0205078 17.5963 18.7769	0 359.992 43.4683
0.020752 17.4067 18.8371	0 258.084 42.4436
0.0209961 15.4344 18.8833	0 381.152 41.7569
0.0212402 19.5251 18.9214	0 344.587 41.4487
0.0214844 19.5696 18.9581	0 594.097 41.4283
0.0217285 21.6193 19.0006	0 811.482 41.5184
0.0219727 18.8246 19.0559	0 428.72 41.5312
0.0222168 19.3316 19.1311	0 342.234 41.3425
0.0224609 17.0198 19.2327	0 320.303 40.9386
0.0227051 18.4386 19.3661	0 364.913 40.4189
0.0229492 18.5803 19.5351	0 576.437 39.959
0.0231934 20.0718 19.7405	0 571.088 39.748
0.0234375 18.3665 19.9806	0 332.798 39.9261
0.0236816 18.5949 20.2503	0 277.837 40.5446
0.0239258 20.1778 20.5418	0 509.639 41.5621
0.0241699 22.4292 20.8459	0 548.719 42.8731
0.0244141 19.5771 21.1525	0 518.909 44.3464
0.0246582 25.7872 21.4526	0 749.97 45.8527
0.0249023 21.7232 21.7395	0 487.993 47.2703
0.0251465 18.8066 22.0094	0 323.931 48.4801
0.0253906 26.3063 22.2622	0 622.163 49.3675
0.0256348 21.7254 22.5012	0 357.672 49.8437
0.0258789 23.9642 22.7326	0 613.755 49.8801
0.026123 21.6523 22.9647	0 582.63 49.5337
0.0263672 22.613 23.2062	0 479.341 48.9443
0.0266113 22.2664 23.4651	0 461.352 48.2953
0.0268555 24.6142 23.7477	0 766.184 47.7531
0.0270996 24.3965 24.057	0 514.421 47.4129
0.0273438 20.9299 24.3925	0 443.92 47.2783
0.0275879 23.8189 24.7511	0 554.465 47.2878
0.027832 23.9457 25.1271	0 488.716 47.3748
0.0280762 26.7852 25.5148	0 560.779 47.5312
0.0283203 26.2094 25.9099	0 690.661 47.8381
0.0285645 29.8914 26.3114	0 646.094 48.4493
0.0288086 26.5656 26.7228	0 755.388 49.5362
0.0290527 28.6682 27.1517	0 892.099 51.2255
0.0292969 29.1772 27.6091	0 942.586 53.5617
0.029541 22.8351 28.1063	0 507.962 56.5135
0.0297852 25.8485 28.6529	0 612.293 60.0157
0.0300293 27.5639 29.2534	0 871.755 64.0195
0.0302734 27.4037 29.9063	0 731.909 68.523
0.0305176 31.0933 30.6033	0 876.096 73.5639
0.0307617 28.7474 31.3313	0 757.571 79.1886
0.0310059 31.1875 32.0748	0 716.249 85.4231
0.03125 38.408 32.8203	0 1841.89 92.266
0.0314941 38.2933 33.5591	0 1789.19 99.7024
0.0317383 32.2033 34.291	0 844.455 107.715
0.0319824 39.0476 35.0245	0 1637.21 116.282
0.0322266 32.8955 35.777	0 1040.62 125.361
0.0324707 37.1096 36.5714	0 1432.73 134.894
0.0327148 32.778 37.4333	0 1100.27 144.818
0.032959 35.476 38.3864	0 1493.78 155.083
0.0332031 39.4185 39.4488	0 1938.96 165.624
0.0334473 34.6254 40.6305	0 1541.46 176.295
0.0336914 41.3043 41.9327	0 2103.92 186.809
0.0339355 35.3373 43.3481	0 1859.75 196.735
0.0341797 50.4999 44.8637	0 3130.42 205.608
0.0344238 45.1897 46.4642	0 1689.33 213.104
0.034668 51.3741 48.1357	0 2372.42 219.215
0.0349121 50.3669 49.8698	0 2621.1 224.329
0.0351562 47.5575 51.6666	0 2477.73 229.147
0.0354004 55.7403 53.5364	0 2628.56 234.46
0.0356445 55.5939 55.5005	0 2970.79 240.849
0.0358887 54.2428 57.5897	0 2614.97 248.429
0.0361328 59.4672 59.8419	0 3217.84 256.769
0.036377 57.9783 62.2981	0 3087.65 265.074
0.0366211 68.2666 64.9973	0 4679.04 272.582
0.0368652 54.3036 67.9714	0 3561.8 279.039
0.0371094 62.1677 71.2406	0 4203.09 285.021
0.0373535 75.902 74.8105	0 5379.3 291.999
0.0375977 70.6388 78.6723	0 6213.81 302.152
0.0378418 68.4687 82.8056	0 3661.63 318.123
0.0380859 87.0118 87.1842	0 6671.1 342.886
0.0383301 95.5401 91.7846	0 8166.39 379.726
0.0385742 108.967 96.5936	0 10433.9 432.144
0.0388184 99.6696 101.616	0 9748.67 503.408
0.0390625 103.871 106.877	0 9372.07 595.761
0.0393066 115.54 112.424	0 14332.7 709.647
0.0395508 102.919 118.32	0 9848.92 843.631
0.0397949 117.957 124.635	0 15077 995.445
0.0400391 129.74 131.436	0 20041.5 1163.97
0.0402832 114.404 138.777	0 17255 1351.26
0.0405273 146.238 146.694	0 17868.8 1563.27
0.0407715 138.028 155.194	0 21419.3 1808.69
0.0410156 141.793 164.259	0 13792.7 2096.09
